model_horizon_days,rebalance_every_days,base_policy,exposure_policy,target_volatility,leverage_cap,period,num_rebalances,annualized_net_return,net_sharpe,net_sortino,max_drawdown,calmar,avg_net_return,avg_realized_return_ic,avg_model_target_ic,avg_turnover,annualized_turnover,return_per_annual_turnover,avg_transaction_cost,avg_financing_cost,avg_exposure,min_exposure,max_exposure,leveraged_period_share,deleveraged_period_share,net_hit_rate,breadth_top_n,buffer_rank,annualized_net_volatility,avg_base_effective_n,avg_base_max_weight,pareto_return_sharpe_drawdown
20,10,equal_weight,static_1x,,1.0,overall,139,0.499198126672467,1.0425017783924095,1.86172428084792,-0.7207303580761282,0.6926281390518845,0.02134658694262836,0.002624454572086001,0.007458261943503612,1.0575539568345325,26.650359712230216,0.018731384193789252,0.0010575539568345323,0.0,1.0,1.0,1.0,0.0,0.0,0.5827338129496403,30,45,0.5160029480081618,30.0,0.03333333333333333,True
20,10,equal_weight,static_1x,,1.0,overall,139,0.4479850944287489,1.0488663931626179,1.8085896121962028,-0.6799537760189148,0.6588463954883411,0.018738536947922952,0.002624454572086001,0.007458261943503612,0.958273381294964,24.14848920863309,0.01855126797201848,0.0009582733812949641,0.0,1.0,1.0,1.0,0.0,0.0,0.6187050359712231,50,75,0.45021094599457345,50.0,0.02,True
20,10,equal_weight,regime_dd_vol_target_30pct_max_1p25,0.3,1.25,overall,139,0.3081247523951882,1.1009492231790812,1.8277755750916436,-0.4444014667543411,0.6933477394788061,0.01225198171055053,0.002624454572086001,0.007458261943503612,0.6184123538860187,15.583991317927671,0.019771876543637733,0.0006184123538860186,2.76905187225612e-07,0.6332210624778059,0.5,1.0193988697962775,0.007194244604316547,0.9856115107913669,0.6187050359712231,50,75,0.2804397628932718,50.0,0.02,True
20,10,equal_weight,regime_dd_vol_target_30pct_max_1p50,0.3,1.5,overall,139,0.3081247523951882,1.1009492231790812,1.8277755750916436,-0.4444014667543411,0.6933477394788061,0.01225198171055053,0.002624454572086001,0.007458261943503612,0.6184123538860187,15.583991317927671,0.019771876543637733,0.0006184123538860186,2.76905187225612e-07,0.6332210624778059,0.5,1.0193988697962775,0.007194244604316547,0.9856115107913669,0.6187050359712231,50,75,0.2804397628932718,50.0,0.02,True
20,10,equal_weight,legacy_risk_scaled,,1.0,overall,139,0.25874369515307305,1.1466946968648615,2.046788623716867,-0.3541541235486043,0.7305963080719655,0.010128933301966755,0.002624454572086001,0.007458261943503612,0.4862014388489209,12.252276258992806,0.021118010211626015,0.00048620143884892087,0.0,0.5341726618705037,0.45,1.0,0.0,0.8705035971223022,0.5971223021582733,75,113,0.2225955347202966,74.99999999999999,0.013333333333333334,True
20,10,equal_weight,regime_dd_vol_target_30pct_max_1p25,0.3,1.25,overall,139,0.30197641869940384,1.1510972136583397,2.013036744903969,-0.4108865903145208,0.734938607921593,0.011834026381861743,0.002624454572086001,0.007458261943503612,0.5885845226040214,14.83232996962134,0.020359337967662077,0.0005885845226040213,1.0997343805604769e-06,0.6542918894186449,0.5,1.0660892243741438,0.02877697841726619,0.9640287769784173,0.5971223021582733,75,113,0.2590723539979228,74.99999999999999,0.013333333333333334,True
20,10,equal_weight,regime_dd_vol_target_30pct_max_1p50,0.3,1.5,overall,139,0.30197641869940384,1.1510972136583397,2.013036744903969,-0.4108865903145208,0.734938607921593,0.011834026381861743,0.002624454572086001,0.007458261943503612,0.5885845226040214,14.83232996962134,0.020359337967662077,0.0005885845226040213,1.0997343805604769e-06,0.6542918894186449,0.5,1.0660892243741438,0.02877697841726619,0.9640287769784173,0.5971223021582733,75,113,0.2590723539979228,74.99999999999999,0.013333333333333334,True
20,10,buffer_inverse_volatility,legacy_risk_scaled,,1.0,overall,139,0.22819545042339895,1.090513395210425,1.865256289395803,-0.34848736968278715,0.6548169898700068,0.009030754629751574,0.002624454572086001,0.007458261943503612,0.4130266191875987,10.408270803527486,0.021924434397504418,0.0004130266191875987,0.0,0.5341726618705037,0.45,1.0,0.0,0.8705035971223022,0.5899280575539568,75,113,0.2086861267997785,67.18198460241598,0.02371463712596976,True
20,10,buffer_inverse_volatility,regime_dd_vol_target_30pct_max_1p25,0.3,1.25,overall,139,0.2642319031635818,1.0938292189139858,1.8093254020810727,-0.3836179371172389,0.6887892290678497,0.010490434752239472,0.002624454572086001,0.007458261943503612,0.5050361154291757,12.726910108815227,0.020761669635787162,0.0005050361154291759,4.467583468802347e-06,0.6635577253755083,0.5,1.0893181374501106,0.06474820143884892,0.8992805755395683,0.5899280575539568,75,113,0.24168211196525258,67.18198460241598,0.02371463712596976,True
20,10,buffer_inverse_volatility,regime_dd_vol_target_30pct_max_1p50,0.3,1.5,overall,139,0.2642319031635818,1.0938292189139858,1.8093254020810727,-0.3836179371172389,0.6887892290678497,0.010490434752239472,0.002624454572086001,0.007458261943503612,0.5050361154291757,12.726910108815227,0.020761669635787162,0.0005050361154291759,4.467583468802347e-06,0.6635577253755083,0.5,1.0893181374501106,0.06474820143884892,0.8992805755395683,0.5899280575539568,75,113,0.24168211196525258,67.18198460241598,0.02371463712596976,True
