model_horizon_days,rebalance_every_days,base_policy,exposure_policy,target_volatility,leverage_cap,period,num_rebalances,annualized_net_return,net_sharpe,net_sortino,max_drawdown,calmar,avg_net_return,avg_realized_return_ic,avg_model_target_ic,avg_turnover,annualized_turnover,return_per_annual_turnover,avg_transaction_cost,avg_financing_cost,avg_exposure,min_exposure,max_exposure,leveraged_period_share,deleveraged_period_share,net_hit_rate,pareto_return_sharpe_drawdown
5,10,equal_weight,regime_dd_vol_target_25pct_max_1p25,0.25,1.25,overall,140,0.3349702241004579,1.0778976493389314,2.127620251480491,-0.5496352041178245,0.6094409921178391,0.0134444568037191,0.0015592847970898,0.0045524636531632,0.7531963698421519,18.98054852002223,0.0176480792294861,0.0007531963698421,0.0,0.5212887797302388,0.5,1.0,0.0,0.9928571428571428,0.5642857142857143,False
5,10,equal_weight,vol_target_25pct_max_1p50,0.25,1.5,overall,140,0.355767176067407,1.103577505672239,2.199983068095451,-0.54802196059533,0.6491841598481349,0.0141760294402642,0.0015592847970898,0.0045524636531632,0.7714742456764211,19.44115099104581,0.0182996971851752,0.0007714742456764,0.0,0.534194515524914,0.5,1.0,0.0,0.9571428571428572,0.5642857142857143,False
5,10,equal_weight,regime_dd_vol_target_25pct_max_1p50,0.25,1.5,overall,140,0.3349702241004579,1.0778976493389314,2.127620251480491,-0.5496352041178245,0.6094409921178391,0.0134444568037191,0.0015592847970898,0.0045524636531632,0.7531963698421519,18.98054852002223,0.0176480792294861,0.0007531963698421,0.0,0.5212887797302388,0.5,1.0,0.0,0.9928571428571428,0.5642857142857143,False
5,10,equal_weight,vol_target_30pct_max_1p25,0.3,1.25,overall,140,0.3597031591517818,1.0700487905390852,2.087396746434837,-0.5862249020928723,0.6135924247973965,0.0145372523959761,0.0015592847970898,0.0045524636531632,0.8245029486101145,20.777474304974884,0.0173121696059879,0.0008245029486101,0.0,0.5688290189546388,0.5,1.0,0.0,0.9571428571428572,0.5642857142857143,False
5,10,equal_weight,regime_dd_vol_target_30pct_max_1p25,0.3,1.25,overall,140,0.3364489013679088,1.057578366409765,2.0433051794394057,-0.5728237085267425,0.5873515644686372,0.0136207696345755,0.0015592847970898,0.0045524636531632,0.7876607355258776,19.849050535252115,0.0169503775896168,0.0007876607355258,0.0,0.5449361585886774,0.5,1.0,0.0,0.9928571428571428,0.5642857142857143,False
5,10,equal_weight,vol_target_30pct_max_1p50,0.3,1.5,overall,140,0.3597031591517818,1.0700487905390852,2.087396746434837,-0.5862249020928723,0.6135924247973965,0.0145372523959761,0.0015592847970898,0.0045524636531632,0.8245029486101145,20.777474304974884,0.0173121696059879,0.0008245029486101,0.0,0.5688290189546388,0.5,1.0,0.0,0.9571428571428572,0.5642857142857143,False
5,10,equal_weight,regime_dd_vol_target_30pct_max_1p50,0.3,1.5,overall,140,0.3364489013679088,1.057578366409765,2.0433051794394057,-0.5728237085267425,0.5873515644686372,0.0136207696345755,0.0015592847970898,0.0045524636531632,0.7876607355258776,19.849050535252115,0.0169503775896168,0.0007876607355258,0.0,0.5449361585886774,0.5,1.0,0.0,0.9928571428571428,0.5642857142857143,False
5,10,buffer_inverse_volatility,static_1x,,1.0,overall,140,0.6707230532471999,1.1313799533455298,2.1779777138610186,-0.8153802968610202,0.8225892333053557,0.0279514119713555,0.0015592847970898,0.0045524636531632,1.3837447298923404,34.87036719328698,0.0192347573952798,0.0013837447298923,0.0,1.0,1.0,1.0,0.0,0.0,0.55,False
5,10,buffer_inverse_volatility,legacy_risk_scaled,,1.0,overall,140,0.4093075137963877,1.1287758056166868,2.198140415185997,-0.5405780144743793,0.7571664086160997,0.0161740427284929,0.0015592847970898,0.0045524636531632,0.7441304087905146,18.75208630152097,0.0218273053576544,0.0007441304087905,0.0,0.5335714285714287,0.45,1.0,0.0,0.8714285714285714,0.55,False
5,10,buffer_inverse_volatility,vol_target_20pct_max_1p25,0.2,1.25,overall,140,0.385277109791168,1.171420356268115,2.3172451729355896,-0.5429063145407274,0.7096567114292895,0.015024276354314,0.0015592847970898,0.0045524636531632,0.7259591412477483,18.294170359443257,0.0210601028754655,0.0007259591412477,0.0,0.5226047468182325,0.5,1.0,0.0,0.9571428571428572,0.55,False
5,10,buffer_inverse_volatility,regime_dd_vol_target_20pct_max_1p25,0.2,1.25,overall,140,0.3611077125803081,1.1375743344983846,2.2176654492116734,-0.5429063145407277,0.665138170083337,0.0142208847785867,0.0015592847970898,0.0045524636531632,0.7082868127372056,17.848827680977582,0.0202314526777105,0.0007082868127372,0.0,0.5101047468182326,0.5,1.0,0.0,0.9928571428571428,0.55,False
5,10,buffer_inverse_volatility,vol_target_20pct_max_1p50,0.2,1.5,overall,140,0.385277109791168,1.171420356268115,2.3172451729355896,-0.5429063145407274,0.7096567114292895,0.015024276354314,0.0015592847970898,0.0045524636531632,0.7259591412477483,18.294170359443257,0.0210601028754655,0.0007259591412477,0.0,0.5226047468182325,0.5,1.0,0.0,0.9571428571428572,0.55,False
5,10,buffer_inverse_volatility,regime_dd_vol_target_20pct_max_1p50,0.2,1.5,overall,140,0.3611077125803081,1.1375743344983846,2.2176654492116734,-0.5429063145407277,0.665138170083337,0.0142208847785867,0.0015592847970898,0.0045524636531632,0.7082868127372056,17.848827680977582,0.0202314526777105,0.0007082868127372,0.0,0.5101047468182326,0.5,1.0,0.0,0.9928571428571428,0.55,False
5,10,buffer_inverse_volatility,vol_target_25pct_max_1p25,0.25,1.25,overall,140,0.3960925010566034,1.176028390525999,2.3101062612293823,-0.5539711207029689,0.7150056857728913,0.0154315163385781,0.0015592847970898,0.0045524636531632,0.746682765822135,18.8164056987178,0.0210503805773912,0.0007466827658221,0.0,0.5360887167535469,0.5,1.0,0.0,0.9571428571428572,0.55,False
5,10,buffer_inverse_volatility,regime_dd_vol_target_25pct_max_1p25,0.25,1.25,overall,140,0.3713938229308202,1.1433562574080625,2.213112587220045,-0.5545764592642382,0.669689123522394,0.0146098055710695,0.0015592847970898,0.0045524636531632,0.7276647388540964,18.33715141912323,0.0202536268824996,0.000727664738854,0.0,0.5228750340269076,0.5,1.0,0.0,0.9928571428571428,0.55,False
5,10,buffer_inverse_volatility,vol_target_25pct_max_1p50,0.25,1.5,overall,140,0.3960925010566034,1.176028390525999,2.3101062612293823,-0.5539711207029689,0.7150056857728913,0.0154315163385781,0.0015592847970898,0.0045524636531632,0.746682765822135,18.8164056987178,0.0210503805773912,0.0007466827658221,0.0,0.5360887167535469,0.5,1.0,0.0,0.9571428571428572,0.55,False
5,10,buffer_inverse_volatility,regime_dd_vol_target_25pct_max_1p50,0.25,1.5,overall,140,0.3713938229308202,1.1433562574080625,2.213112587220045,-0.5545764592642382,0.669689123522394,0.0146098055710695,0.0015592847970898,0.0045524636531632,0.7276647388540964,18.33715141912323,0.0202536268824996,0.000727664738854,0.0,0.5228750340269076,0.5,1.0,0.0,0.9928571428571428,0.55,False
5,10,buffer_inverse_volatility,vol_target_30pct_max_1p25,0.3,1.25,overall,140,0.4048647884891752,1.1510678533078886,2.190165788254081,-0.5912890982668544,0.6847154626660407,0.0159251501465354,0.0015592847970898,0.0045524636531632,0.7974701609425842,20.09624805575312,0.0201462873749347,0.0007974701609425,0.0,0.5708100119283396,0.5,1.0,0.0,0.9571428571428572,0.55,False
5,10,buffer_inverse_volatility,regime_dd_vol_target_30pct_max_1p25,0.3,1.25,overall,140,0.3760188776225079,1.1304776562094936,2.1317205325742052,-0.5761026637816575,0.6526942179962195,0.0148723538834544,0.0015592847970898,0.0045524636531632,0.7597090815673961,19.14466885549838,0.0196409183392333,0.0007597090815673,0.0,0.5463880115757196,0.5,1.0,0.0,0.9928571428571428,0.55,False
5,10,buffer_inverse_volatility,vol_target_30pct_max_1p50,0.3,1.5,overall,140,0.4048647884891752,1.1510678533078886,2.190165788254081,-0.5912890982668544,0.6847154626660407,0.0159251501465354,0.0015592847970898,0.0045524636531632,0.7974701609425842,20.09624805575312,0.0201462873749347,0.0007974701609425,0.0,0.5708100119283396,0.5,1.0,0.0,0.9571428571428572,0.55,False
5,10,buffer_inverse_volatility,regime_dd_vol_target_30pct_max_1p50,0.3,1.5,overall,140,0.3760188776225079,1.1304776562094936,2.1317205325742052,-0.5761026637816575,0.6526942179962195,0.0148723538834544,0.0015592847970898,0.0045524636531632,0.7597090815673961,19.14466885549838,0.0196409183392333,0.0007597090815673,0.0,0.5463880115757196,0.5,1.0,0.0,0.9928571428571428,0.55,False
5,20,equal_weight,static_1x,,1.0,overall,71,0.3040791089941641,0.7043846006553581,1.635456047374631,-0.7667421693696383,0.3965858682901928,0.0368097059955067,0.0057292941656191,0.008575365833759,1.5211267605633805,19.16619718309859,0.0158653856103657,0.0015211267605633,0.0,1.0,1.0,1.0,0.0,0.0,0.5211267605633803,False
5,20,equal_weight,legacy_risk_scaled,,1.0,overall,71,0.1886184848893377,0.6295989380701982,1.3173440647500922,-0.4794927928475158,0.3933708445735087,0.0192096054524709,0.0057292941656191,0.008575365833759,0.8259154929577467,10.406535211267608,0.0181250032849658,0.0008259154929577,0.0,0.5366197183098594,0.45,1.0,0.0,0.8732394366197183,0.5211267605633803,False
5,20,equal_weight,vol_target_20pct_max_1p25,0.2,1.25,overall,71,0.1986806132475986,0.6910496373706375,1.6291492633264388,-0.5077185458494811,0.3913203779373066,0.0189022838655122,0.0057292941656191,0.008575365833759,0.845827003374014,10.657420242512575,0.0186424677573526,0.000845827003374,0.0,0.550728970360436,0.5,1.0,0.0,0.9154929577464788,0.5211267605633803,False
5,20,equal_weight,regime_dd_vol_target_20pct_max_1p25,0.2,1.25,overall,71,0.1849242384665512,0.6640966106543914,1.5216642753132836,-0.5118690487883402,0.3612725537992396,0.0178063869208766,0.0057292941656191,0.008575365833759,0.8135325892345523,10.25051062435536,0.0180404903953924,0.0008135325892345,0.0,0.5306381013188742,0.5,1.0,0.0,0.971830985915493,0.5211267605633803,False
5,20,equal_weight,vol_target_20pct_max_1p50,0.2,1.5,overall,71,0.1986806132475986,0.6910496373706375,1.6291492633264388,-0.5077185458494811,0.3913203779373066,0.0189022838655122,0.0057292941656191,0.008575365833759,0.845827003374014,10.657420242512575,0.0186424677573526,0.000845827003374,0.0,0.550728970360436,0.5,1.0,0.0,0.9154929577464788,0.5211267605633803,False
5,20,equal_weight,regime_dd_vol_target_20pct_max_1p50,0.2,1.5,overall,71,0.1849242384665512,0.6640966106543914,1.5216642753132836,-0.5118690487883402,0.3612725537992396,0.0178063869208766,0.0057292941656191,0.008575365833759,0.8135325892345523,10.25051062435536,0.0180404903953924,0.0008135325892345,0.0,0.5306381013188742,0.5,1.0,0.0,0.971830985915493,0.5211267605633803,False
5,20,equal_weight,vol_target_25pct_max_1p25,0.25,1.25,overall,71,0.181939266861159,0.6401473611866526,1.3883807124481378,-0.5632852871042797,0.3229966608864701,0.0181283104796312,0.0057292941656191,0.008575365833759,0.8835599750765901,11.132855685965035,0.0163425514525016,0.0008835599750765,0.0,0.5736383639994349,0.5,1.0,0.0,0.9154929577464788,0.5211267605633803,False
5,20,equal_weight,regime_dd_vol_target_25pct_max_1p25,0.25,1.25,overall,71,0.1803652790855952,0.6510190340294227,1.4640938605195213,-0.5223578961494999,0.3452906147588401,0.0175518725419664,0.0057292941656191,0.008575365833759,0.8218529535828555,10.35534721514398,0.017417598399967,0.0008218529535828,0.0,0.5362950652180059,0.5,1.0,0.0,0.971830985915493,0.5211267605633803,False
5,20,equal_weight,vol_target_25pct_max_1p50,0.25,1.5,overall,71,0.181939266861159,0.6401473611866526,1.3883807124481378,-0.5632852871042797,0.3229966608864701,0.0181283104796312,0.0057292941656191,0.008575365833759,0.8835599750765901,11.132855685965035,0.0163425514525016,0.0008835599750765,0.0,0.5736383639994349,0.5,1.0,0.0,0.9154929577464788,0.5211267605633803,False
5,20,equal_weight,regime_dd_vol_target_25pct_max_1p50,0.25,1.5,overall,71,0.1803652790855952,0.6510190340294227,1.4640938605195213,-0.5223578961494999,0.3452906147588401,0.0175518725419664,0.0057292941656191,0.008575365833759,0.8218529535828555,10.35534721514398,0.017417598399967,0.0008218529535828,0.0,0.5362950652180059,0.5,1.0,0.0,0.971830985915493,0.5211267605633803,False
5,20,equal_weight,vol_target_30pct_max_1p25,0.3,1.25,overall,71,0.1623199205187959,0.5774714165061754,1.1507641763416263,-0.6367301190919968,0.2549273477910402,0.0175776973970005,0.0057292941656191,0.008575365833759,0.948188647505884,11.947176958574138,0.013586466583832,0.0009481886475058,8.20341656960162e-07,0.614400984238416,0.5,1.0146775529263312,0.0140845070422535,0.9014084507042254,0.5211267605633803,False
5,20,equal_weight,regime_dd_vol_target_30pct_max_1p25,0.3,1.25,overall,71,0.1823493216410401,0.6507013398423355,1.4471774440730127,-0.5279010219869376,0.3454233162017864,0.0178337779383468,0.0057292941656191,0.008575365833759,0.8327598379063268,10.492773957619717,0.017378561891979,0.0008327598379063,0.0,0.5435973727556921,0.5,1.0,0.0,0.971830985915493,0.5211267605633803,False
5,20,equal_weight,vol_target_30pct_max_1p50,0.3,1.5,overall,71,0.1623199205187959,0.5774714165061754,1.1507641763416263,-0.6367301190919968,0.2549273477910402,0.0175776973970005,0.0057292941656191,0.008575365833759,0.948188647505884,11.947176958574138,0.013586466583832,0.0009481886475058,8.20341656960162e-07,0.614400984238416,0.5,1.0146775529263312,0.0140845070422535,0.9014084507042254,0.5211267605633803,False
5,20,equal_weight,regime_dd_vol_target_30pct_max_1p50,0.3,1.5,overall,71,0.1823493216410401,0.6507013398423355,1.4471774440730127,-0.5279010219869376,0.3454233162017864,0.0178337779383468,0.0057292941656191,0.008575365833759,0.8327598379063268,10.492773957619717,0.017378561891979,0.0008327598379063,0.0,0.5435973727556921,0.5,1.0,0.0,0.971830985915493,0.5211267605633803,False
5,20,buffer_inverse_volatility,static_1x,,1.0,overall,71,0.3211954873363929,0.7229056004577844,1.6606065042488238,-0.7782558708210688,0.4127119362395917,0.0382778494081627,0.0057292941656191,0.008575365833759,1.4289723868835071,18.00505207473219,0.0178391868017504,0.0014289723868835,0.0,1.0,1.0,1.0,0.0,0.0,0.5070422535211268,False
5,20,buffer_inverse_volatility,legacy_risk_scaled,,1.0,overall,71,0.2190031805278531,0.6827739811960664,1.5144821638169017,-0.5122977743697752,0.4274919616765253,0.0215114801846146,0.0057292941656191,0.008575365833759,0.7715619581283112,9.72168067241672,0.0225272962471633,0.0007715619581283,0.0,0.5366197183098594,0.45,1.0,0.0,0.8732394366197183,0.5070422535211268,False
5,20,buffer_inverse_volatility,vol_target_20pct_max_1p25,0.2,1.25,overall,71,0.1982275757388518,0.6868194766310763,1.5107632713072665,-0.5539660436234206,0.3578334412742535,0.0189970489108973,0.0057292941656191,0.008575365833759,0.800931860203195,10.091741438560256,0.0196425539581731,0.0008009318602031,0.0,0.5589054020795141,0.5,1.0,0.0,0.9154929577464788,0.5070422535211268,False
5,20,buffer_inverse_volatility,regime_dd_vol_target_20pct_max_1p25,0.2,1.25,overall,71,0.1879054686774139,0.6672073947371809,1.4820680263928647,-0.5529436831490052,0.3398274985389026,0.0181331179489955,0.0057292941656191,0.008575365833759,0.7672920624680076,9.667879987096896,0.0194360572253895,0.000767292062468,0.0,0.534729421949833,0.5,1.0,0.0,0.971830985915493,0.5070422535211268,False
5,20,buffer_inverse_volatility,vol_target_20pct_max_1p50,0.2,1.5,overall,71,0.1982275757388518,0.6868194766310763,1.5107632713072665,-0.5539660436234206,0.3578334412742535,0.0189970489108973,0.0057292941656191,0.008575365833759,0.800931860203195,10.091741438560256,0.0196425539581731,0.0008009318602031,0.0,0.5589054020795141,0.5,1.0,0.0,0.9154929577464788,0.5070422535211268,False
5,20,buffer_inverse_volatility,regime_dd_vol_target_20pct_max_1p50,0.2,1.5,overall,71,0.1879054686774139,0.6672073947371809,1.4820680263928647,-0.5529436831490052,0.3398274985389026,0.0181331179489955,0.0057292941656191,0.008575365833759,0.7672920624680076,9.667879987096896,0.0194360572253895,0.000767292062468,0.0,0.534729421949833,0.5,1.0,0.0,0.971830985915493,0.5070422535211268,False
5,20,buffer_inverse_volatility,vol_target_25pct_max_1p25,0.25,1.25,overall,71,0.1683396141686886,0.6027157226066031,1.1929491049118623,-0.6184736168221792,0.2721856027321677,0.0174938894122472,0.0057292941656191,0.008575365833759,0.8482552306056685,10.688015905631424,0.0157503147127608,0.0008482552306056,0.0,0.5908935897158469,0.5,1.0,0.0,0.9154929577464788,0.5070422535211268,False
5,20,buffer_inverse_volatility,regime_dd_vol_target_25pct_max_1p25,0.25,1.25,overall,71,0.1879500555927937,0.6673202543243276,1.4823306444678823,-0.5528491218646485,0.3399662731829548,0.0181361164483521,0.0057292941656191,0.008575365833759,0.7679810746110723,9.676561540099511,0.0194232274361023,0.000767981074611,0.0,0.5352112676056338,0.5,1.0,0.0,0.971830985915493,0.5070422535211268,False
5,20,buffer_inverse_volatility,vol_target_25pct_max_1p50,0.25,1.5,overall,71,0.1683396141686886,0.6027157226066031,1.1929491049118623,-0.6184736168221792,0.2721856027321677,0.0174938894122472,0.0057292941656191,0.008575365833759,0.8482552306056685,10.688015905631424,0.0157503147127608,0.0008482552306056,0.0,0.5908935897158469,0.5,1.0,0.0,0.9154929577464788,0.5070422535211268,False
5,20,buffer_inverse_volatility,regime_dd_vol_target_25pct_max_1p50,0.25,1.5,overall,71,0.1879500555927937,0.6673202543243276,1.4823306444678823,-0.5528491218646485,0.3399662731829548,0.0181361164483521,0.0057292941656191,0.008575365833759,0.7679810746110723,9.676561540099511,0.0194232274361023,0.000767981074611,0.0,0.5352112676056338,0.5,1.0,0.0,0.971830985915493,0.5070422535211268,False
5,20,buffer_inverse_volatility,vol_target_30pct_max_1p25,0.3,1.25,overall,71,0.1390358024642717,0.5234387840903169,0.9468130282069024,-0.6857580738574212,0.2027475982633187,0.0163138737321792,0.0057292941656191,0.008575365833759,0.9087781993579392,11.450605311910032,0.0121422229373024,0.0009087781993579,1.725994799344628e-05,0.6318006752023655,0.5,1.0925520179856143,0.0704225352112676,0.8450704225352113,0.5070422535211268,False
5,20,buffer_inverse_volatility,regime_dd_vol_target_30pct_max_1p25,0.3,1.25,overall,71,0.1891350359508217,0.6685523103470636,1.4771561588708764,-0.5528491218646485,0.3421096796046404,0.0182650665688949,0.0057292941656191,0.008575365833759,0.7714611206545151,9.72041012024689,0.0194575160524212,0.0007714611206545,0.0,0.5378694574701902,0.5,1.0,0.0,0.971830985915493,0.5070422535211268,False
5,20,buffer_inverse_volatility,vol_target_30pct_max_1p50,0.3,1.5,overall,71,0.1390358024642717,0.5234387840903169,0.9468130282069024,-0.6857580738574212,0.2027475982633187,0.0163138737321792,0.0057292941656191,0.008575365833759,0.9087781993579392,11.450605311910032,0.0121422229373024,0.0009087781993579,1.725994799344628e-05,0.6318006752023655,0.5,1.0925520179856143,0.0704225352112676,0.8450704225352113,0.5070422535211268,False
5,20,buffer_inverse_volatility,regime_dd_vol_target_30pct_max_1p50,0.3,1.5,overall,71,0.1891350359508217,0.6685523103470636,1.4771561588708764,-0.5528491218646485,0.3421096796046404,0.0182650665688949,0.0057292941656191,0.008575365833759,0.7714611206545151,9.72041012024689,0.0194575160524212,0.0007714611206545,0.0,0.5378694574701902,0.5,1.0,0.0,0.971830985915493,0.5070422535211268,False
10,5,equal_weight,static_1x,,1.0,overall,276,0.3374248883124489,0.7938427340136541,1.3677675353753962,-0.705952931000024,0.4779708015865401,0.0090131430447569,0.002277034728462,0.0028535782216262,1.260144927536232,63.51130434782609,0.0053128319718409,0.0012601449275362,0.0,1.0,1.0,1.0,0.0,0.0,0.5543478260869565,False
10,5,equal_weight,legacy_risk_scaled,,1.0,overall,276,0.2121784626426541,0.7570229751354018,1.1453241869348236,-0.5290477791692154,0.4010572787506005,0.0048649624245405,0.002277034728462,0.0028535782216262,0.6767391304347827,34.107652173913046,0.0062208463238914,0.0006767391304347,0.0,0.5327898550724639,0.45,1.0,0.0,0.8731884057971014,0.5543478260869565,False
10,5,equal_weight,vol_target_20pct_max_1p25,0.2,1.25,overall,276,0.2517895117683235,0.896356995332141,1.6253639753916405,-0.3996841135240536,0.6299712779381471,0.0053528412272487,0.002277034728462,0.0028535782216262,0.6576615613476332,33.146142691920716,0.0075963442898499,0.0006576615613476,0.0,0.520275645108854,0.5,1.0,0.0,0.9782608695652174,0.5543478260869565,False
10,5,equal_weight,regime_dd_vol_target_20pct_max_1p25,0.2,1.25,overall,276,0.2228689439191611,0.8368924229648755,1.4661064775342776,-0.3996841135240537,0.5576127155870768,0.0048331301940598,0.002277034728462,0.0028535782216262,0.6408238598968118,32.29752253879931,0.0069004965830251,0.0006408238598968,0.0,0.5076235209975206,0.5,0.65,0.0,1.0,0.5543478260869565,False
10,5,equal_weight,vol_target_20pct_max_1p50,0.2,1.5,overall,276,0.2517895117683235,0.896356995332141,1.6253639753916405,-0.3996841135240536,0.6299712779381471,0.0053528412272487,0.002277034728462,0.0028535782216262,0.6576615613476332,33.146142691920716,0.0075963442898499,0.0006576615613476,0.0,0.520275645108854,0.5,1.0,0.0,0.9782608695652174,0.5543478260869565,False
10,5,equal_weight,regime_dd_vol_target_20pct_max_1p50,0.2,1.5,overall,276,0.2228689439191611,0.8368924229648755,1.4661064775342776,-0.3996841135240537,0.5576127155870768,0.0048331301940598,0.002277034728462,0.0028535782216262,0.6408238598968118,32.29752253879931,0.0069004965830251,0.0006408238598968,0.0,0.5076235209975206,0.5,0.65,0.0,1.0,0.5543478260869565,False
10,5,equal_weight,vol_target_25pct_max_1p25,0.25,1.25,overall,276,0.2594425787809225,0.886798077161407,1.620786461968688,-0.4190456166317976,0.6191272942222102,0.0055668154141076,0.002277034728462,0.0028535782216262,0.6985272153924363,35.20577165577879,0.0073693194774311,0.0006985272153924,0.0,0.5489585654579262,0.5,1.0,0.0,0.9782608695652174,0.5543478260869565,False
10,5,equal_weight,regime_dd_vol_target_25pct_max_1p25,0.25,1.25,overall,276,0.2210743944687681,0.8213545740397673,1.4338787122647203,-0.4160505530394219,0.5313642605537425,0.0048377112956854,0.002277034728462,0.0028535782216262,0.6574259490364867,33.134267831438926,0.006672077246234,0.0006574259490364,0.0,0.5192764172375168,0.5,0.7466025578906652,0.0,1.0,0.5543478260869565,False
10,5,equal_weight,vol_target_25pct_max_1p50,0.25,1.5,overall,276,0.2594425787809225,0.886798077161407,1.620786461968688,-0.4190456166317976,0.6191272942222102,0.0055668154141076,0.002277034728462,0.0028535782216262,0.6985272153924363,35.20577165577879,0.0073693194774311,0.0006985272153924,0.0,0.5489585654579262,0.5,1.0,0.0,0.9782608695652174,0.5543478260869565,False
10,5,equal_weight,regime_dd_vol_target_25pct_max_1p50,0.25,1.5,overall,276,0.2210743944687681,0.8213545740397673,1.4338787122647203,-0.4160505530394219,0.5313642605537425,0.0048377112956854,0.002277034728462,0.0028535782216262,0.6574259490364867,33.134267831438926,0.006672077246234,0.0006574259490364,0.0,0.5192764172375168,0.5,0.7466025578906652,0.0,1.0,0.5543478260869565,False
10,5,equal_weight,vol_target_30pct_max_1p25,0.3,1.25,overall,276,0.2503498295325272,0.8179459067686573,1.4587530880942956,-0.4672545215706323,0.5357889928833642,0.0056165927607422,0.002277034728462,0.0028535782216262,0.7729233196227009,38.955335308984125,0.0064265864366668,0.0007729233196227,0.0,0.6028903022307047,0.5,1.0,0.0,0.9782608695652174,0.5543478260869565,False
10,5,equal_weight,regime_dd_vol_target_30pct_max_1p25,0.3,1.25,overall,276,0.2158121438768654,0.7931407558457367,1.3598435021651434,-0.4384522669748614,0.492213543257239,0.0048016377740657,0.002277034728462,0.0028535782216262,0.6753440070463832,34.037337955137716,0.0063404530683719,0.0006753440070463,0.0,0.5325548895938625,0.5,0.75,0.0,1.0,0.5543478260869565,False
10,5,equal_weight,vol_target_30pct_max_1p50,0.3,1.5,overall,276,0.2503498295325272,0.8179459067686573,1.4587530880942956,-0.4672545215706323,0.5357889928833642,0.0056165927607422,0.002277034728462,0.0028535782216262,0.7729233196227009,38.955335308984125,0.0064265864366668,0.0007729233196227,0.0,0.6028903022307047,0.5,1.0,0.0,0.9782608695652174,0.5543478260869565,False
10,5,equal_weight,regime_dd_vol_target_30pct_max_1p50,0.3,1.5,overall,276,0.2158121438768654,0.7931407558457367,1.3598435021651434,-0.4384522669748614,0.492213543257239,0.0048016377740657,0.002277034728462,0.0028535782216262,0.6753440070463832,34.037337955137716,0.0063404530683719,0.0006753440070463,0.0,0.5325548895938625,0.5,0.75,0.0,1.0,0.5543478260869565,False
10,5,buffer_inverse_volatility,static_1x,,1.0,overall,276,0.2757200631812095,0.7188295751907847,1.1754138097063993,-0.7777810975319088,0.3544957110119252,0.0078232495021536,0.002277034728462,0.0028535782216262,1.163534756019352,58.64215170337533,0.0047017385135501,0.0011635347560193,0.0,1.0,1.0,1.0,0.0,0.0,0.5688405797101449,False
10,5,buffer_inverse_volatility,legacy_risk_scaled,,1.0,overall,276,0.169792882256113,0.6593044371302713,0.9404112984119946,-0.5820037563983194,0.2917384645536685,0.0040903608409284,0.002277034728462,0.0028535782216262,0.6233295636308762,31.41581000699616,0.005404695349835,0.0006233295636308,0.0,0.5327898550724639,0.45,1.0,0.0,0.8731884057971014,0.5688405797101449,False
10,5,buffer_inverse_volatility,vol_target_20pct_max_1p25,0.2,1.25,overall,276,0.2153916471344756,0.8136173802349663,1.4037363517286188,-0.488162219234824,0.4412296540934569,0.0047149361312237,0.002277034728462,0.0028535782216262,0.6207704610576145,31.28683123730377,0.0068844187351789,0.0006207704610576,0.0,0.5296183675483928,0.5,1.0,0.0,0.9782608695652174,0.5688405797101449,False
10,5,buffer_inverse_volatility,regime_dd_vol_target_20pct_max_1p25,0.2,1.25,overall,276,0.1868696083521512,0.7565618093080715,1.2491966826649843,-0.4829972778972904,0.3868957795490706,0.0041640118410044,0.002277034728462,0.0028535782216262,0.5860854155230981,29.538704942364145,0.0063262627361887,0.000586085415523,0.0,0.5040532297355113,0.5,0.65,0.0,1.0,0.5688405797101449,False
10,5,buffer_inverse_volatility,vol_target_20pct_max_1p50,0.2,1.5,overall,276,0.2153916471344756,0.8136173802349663,1.4037363517286188,-0.488162219234824,0.4412296540934569,0.0047149361312237,0.002277034728462,0.0028535782216262,0.6207704610576145,31.28683123730377,0.0068844187351789,0.0006207704610576,0.0,0.5296183675483928,0.5,1.0,0.0,0.9782608695652174,0.5688405797101449,False
10,5,buffer_inverse_volatility,regime_dd_vol_target_20pct_max_1p50,0.2,1.5,overall,276,0.1868696083521512,0.7565618093080715,1.2491966826649843,-0.4829972778972904,0.3868957795490706,0.0041640118410044,0.002277034728462,0.0028535782216262,0.5860854155230981,29.538704942364145,0.0063262627361887,0.000586085415523,0.0,0.5040532297355113,0.5,0.65,0.0,1.0,0.5688405797101449,False
10,5,buffer_inverse_volatility,vol_target_25pct_max_1p25,0.25,1.25,overall,276,0.2090809769183017,0.7656634420596002,1.2964010547359477,-0.5402899028452843,0.3869792417315885,0.0047253433902668,0.002277034728462,0.0028535782216262,0.6728802048057768,33.91316232221115,0.0061651866886316,0.0006728802048057,0.0,0.568891914330364,0.5,1.0,0.0,0.9782608695652174,0.5688405797101449,False
10,5,buffer_inverse_volatility,regime_dd_vol_target_25pct_max_1p25,0.25,1.25,overall,276,0.1943858432259873,0.770646968884302,1.2786069172631955,-0.4910738616997088,0.3958383012958121,0.0043159508414428,0.002277034728462,0.0028535782216262,0.5926327752937094,29.868691874802952,0.0065080132749291,0.0005926327752937,0.0,0.5101073908196956,0.5,0.65,0.0,1.0,0.5688405797101449,False
