model_horizon_days,rebalance_every_days,base_policy,exposure_policy,target_volatility,leverage_cap,period,num_rebalances,annualized_net_return,net_sharpe,net_sortino,max_drawdown,calmar,avg_net_return,avg_realized_return_ic,avg_model_target_ic,avg_turnover,annualized_turnover,return_per_annual_turnover,avg_transaction_cost,avg_financing_cost,avg_exposure,min_exposure,max_exposure,leveraged_period_share,deleveraged_period_share,net_hit_rate,top_n,covariance_lookback,annualized_net_volatility,avg_base_effective_n,avg_base_max_weight,avg_pairwise_correlation,avg_max_pairwise_correlation,avg_ex_ante_annualized_volatility,optimizer_fallback_rate,pareto_return_sharpe_drawdown
20,10,shrinkage_max_diversification,vol_target_35pct_max_1p25,0.35,1.25,overall,139,0.48864718161982723,1.1994044728190192,2.4642498845250818,-0.5480545815670568,0.8916031323424658,0.01892164687521914,0.002624454572086001,0.007458261943503612,0.8708082153193245,21.944367026046976,0.022267545062467514,0.0008708082153193244,0.0,0.643288363537926,0.5,1.0,0.0,0.9568345323741008,0.5683453237410072,10,60,0.3975518785041847,7.787801396217991,0.17268790879118906,0.22467326081983738,0.5434715949715674,0.5044327717106313,0.0,False
20,10,shrinkage_max_diversification,regime_dd_vol_target_35pct_max_1p25,0.35,1.25,overall,139,0.43751325847497613,1.2039749925878824,2.4837311309601864,-0.49181966032334357,0.889580660901876,0.01689743699264049,0.002624454572086001,0.007458261943503612,0.789480597614157,19.894911059876755,0.021991214595441698,0.0007894805976141569,0.0,0.5822694075295355,0.5,1.0,0.0,0.9928057553956835,0.5683453237410072,10,60,0.35367463181213754,7.787801396217991,0.17268790879118906,0.22467326081983738,0.5434715949715674,0.5044327717106313,0.0,False
20,10,inverse_volatility,static_1x,,1.0,overall,139,0.7448254695982648,1.1697988080365898,2.502171915883131,-0.7527126684014007,0.9895216340388071,0.030244042140708135,0.002624454572086001,0.007458261943503612,1.2616649189693598,31.793955958027865,0.023426637143912847,0.0012616649189693596,0.0,1.0,1.0,1.0,0.0,0.0,0.5683453237410072,10,120,0.6515221734796005,9.410015757510605,0.13893429172878594,,,,0.0,False
20,10,inverse_volatility,legacy_risk_scaled,,1.0,overall,139,0.44280489120061395,1.1976540903513335,2.2581998914141455,-0.5216633114203608,0.8488327269843171,0.017139978451143335,0.002624454572086001,0.007458261943503612,0.6826397815167569,17.202522494222272,0.025740695374724065,0.0006826397815167569,0.0,0.5341726618705037,0.45,1.0,0.0,0.8705035971223022,0.5683453237410072,10,120,0.36064458047490616,9.410015757510605,0.13893429172878594,,,,0.0,False
20,10,inverse_volatility,vol_target_25pct_max_1p25,0.25,1.25,overall,139,0.4112496478141332,1.183712285030707,2.5296071617332134,-0.4714223738544083,0.8723592061439609,0.015960760453889604,0.002624454572086001,0.007458261943503612,0.6604920689104412,16.64440013654312,0.0247079885391139,0.0006604920689104412,0.0,0.5223631256434021,0.5,1.0,0.0,0.9568345323741008,0.5683453237410072,10,120,0.33978794384784494,9.410015757510605,0.13893429172878594,,,,0.0,False
20,10,inverse_volatility,regime_dd_vol_target_25pct_max_1p25,0.25,1.25,overall,139,0.3876084852443318,1.1538021633596185,2.4373418834184335,-0.47142237385440844,0.8222106262695938,0.015180485423496497,0.002624454572086001,0.007458261943503612,0.644921878778043,16.25203134520668,0.023849848490395124,0.0006449218787780429,0.0,0.5097731975858483,0.5,1.0,0.0,0.9928057553956835,0.5683453237410072,10,120,0.33155444219155844,9.410015757510605,0.13893429172878594,,,,0.0,False
20,10,inverse_volatility,vol_target_30pct_max_1p25,0.3,1.25,overall,139,0.42643311827890207,1.1666504963613318,2.3561218867316733,-0.4972338925819906,0.8576107233249111,0.01667251183843804,0.002624454572086001,0.007458261943503612,0.6985386350343876,17.60317360286657,0.024224786274303405,0.0006985386350343877,0.0,0.5519190116705941,0.5,1.0,0.0,0.9568345323741008,0.5683453237410072,10,120,0.3601312472236001,9.410015757510605,0.13893429172878594,,,,0.0,False
20,10,inverse_volatility,regime_dd_vol_target_30pct_max_1p25,0.3,1.25,overall,139,0.4026614071814276,1.1403733273228163,2.279926123964732,-0.49535739996743977,0.8128704793910313,0.015872950037253915,0.002624454572086001,0.007458261943503612,0.6802408682021828,17.142069878695004,0.023489660818724976,0.0006802408682021828,0.0,0.5373206323342836,0.5,1.0,0.0,0.9928057553956835,0.5683453237410072,10,120,0.35076087045796656,9.410015757510605,0.13893429172878594,,,,0.0,False
20,10,inverse_volatility,vol_target_35pct_max_1p25,0.35,1.25,overall,139,0.4601256001729266,1.1534581499372591,2.239732252061084,-0.5383934804353783,0.8546269910267869,0.01814570592781998,0.002624454572086001,0.007458261943503612,0.771437896438469,19.44023499024942,0.02366872624758448,0.0007714378964384692,0.0,0.6096544787049161,0.5,1.0,0.0,0.9568345323741008,0.5683453237410072,10,120,0.39643552685976186,9.410015757510605,0.13893429172878594,,,,0.0,False
20,10,inverse_volatility,regime_dd_vol_target_35pct_max_1p25,0.35,1.25,overall,139,0.4305538958281012,1.1509044882748811,2.2469152659223828,-0.5119980301850473,0.8409288130903347,0.016952860213766793,0.002624454572086001,0.007458261943503612,0.73112575931837,18.424369134822925,0.0233687184987156,0.00073112575931837,0.0,0.5762565122098972,0.5,1.0,0.0,0.9928057553956835,0.5683453237410072,10,120,0.3711968123673597,9.410015757510605,0.13893429172878594,,,,0.0,False
