model_horizon_days,rebalance_every_days,base_policy,exposure_policy,target_volatility,leverage_cap,period,num_rebalances,annualized_net_return,net_sharpe,net_sortino,max_drawdown,calmar,avg_net_return,avg_realized_return_ic,avg_model_target_ic,avg_turnover,annualized_turnover,return_per_annual_turnover,avg_transaction_cost,avg_financing_cost,avg_exposure,min_exposure,max_exposure,leveraged_period_share,deleveraged_period_share,net_hit_rate
10,10,buffer_inverse_volatility,regime_dd_vol_target_20pct_max_1p50,0.2,1.5,2026,12,0.9112543701304872,2.116377276035712,4.0170446863227,-0.1077604386717938,8.456297889672628,0.0279771203563519,0.0134228064292318,0.0134228064292318,0.8141228319956744,20.51589536629099,0.0444169924763673,0.0008141228319956,0.0,0.5,0.5,0.5,0.0,1.0,0.75
10,10,buffer_inverse_volatility,vol_target_25pct_max_1p25,0.25,1.25,overall,140,0.3692740719200282,1.1450286281041882,2.2679511122545226,-0.5421036434723185,0.6811872164420981,0.0144902303041091,-0.0011540523006514,-0.0011540523006514,0.7350339468932153,18.522855461709025,0.0199361309428452,0.0007350339468932,0.0,0.5240574082153403,0.5,1.0,0.0,0.9571428571428572,0.55
10,10,buffer_inverse_volatility,vol_target_25pct_max_1p25,0.25,1.25,2021,26,0.0854492468462551,0.394113830984572,0.7140572683246998,-0.2559393255134974,0.3338652498001866,0.0058161447866733,-0.0486530991149548,-0.0486530991149548,0.7582808204036342,19.10867667417158,0.0044717511475691,0.0007582808204036,0.0,0.6161374422999936,0.5,1.0,0.0,0.7692307692307693,0.4230769230769231
10,10,buffer_inverse_volatility,vol_target_25pct_max_1p25,0.25,1.25,2022,26,-0.2629481752286546,-0.737418386760765,-1.794957732009098,-0.3043238759779634,-0.8640405698818556,-0.0099184515297541,-0.0708411832460354,-0.0708411832460354,0.6163951641034393,15.533158135406673,-0.0169281850436637,0.0006163951641034,0.0,0.5001066882019607,0.5,0.5027738932509793,0.0,1.0,0.3076923076923077
10,10,buffer_inverse_volatility,vol_target_25pct_max_1p25,0.25,1.25,2023,25,0.7328052368389013,2.051762944158518,7.4062890404221235,-0.1498949519100734,4.888791967314107,0.0235328149745386,0.0447998065948133,0.0447998065948133,0.8053400503480495,20.294569268770847,0.0361084400035302,0.000805340050348,0.0,0.5,0.5,0.5,0.0,1.0,0.56
10,10,buffer_inverse_volatility,vol_target_25pct_max_1p25,0.25,1.25,2024,26,0.4844887907557125,1.5853101299342962,2.257858270636244,-0.121430542872549,3.9898429117970897,0.0172409777070053,-0.0263858197611,-0.0263858197611,0.7191970758392874,18.12376631115004,0.0267322355871277,0.0007191970758392,0.0,0.5119563032697736,0.5,0.5518250022273872,0.0,1.0,0.6923076923076923
10,10,buffer_inverse_volatility,vol_target_25pct_max_1p25,0.25,1.25,2025,25,1.0553778746882307,2.6707630952190944,5.248031515155767,-0.0907145811082407,11.634048923501648,0.0305192391549419,0.0940098596424809,0.0940098596424809,0.742443110135817,18.709566375422582,0.0564084625753061,0.0007424431101358,0.0,0.5013930348833087,0.5,0.5314826789467729,0.0,1.0,0.68
10,10,buffer_inverse_volatility,vol_target_25pct_max_1p25,0.25,1.25,2026,12,0.9112543701304872,2.116377276035712,4.0170446863227,-0.1077604386717938,8.456297889672628,0.0279771203563519,0.0134228064292318,0.0134228064292318,0.8141228319956744,20.51589536629099,0.0444169924763673,0.0008141228319956,0.0,0.5,0.5,0.5,0.0,1.0,0.75
10,10,buffer_inverse_volatility,regime_dd_vol_target_25pct_max_1p25,0.25,1.25,overall,140,0.3384139807255841,1.1005446580666542,2.102146417331632,-0.5422507709704218,0.6240912855134394,0.0134570825028197,-0.0011540523006514,-0.0011540523006514,0.717753493145064,18.087388027255617,0.0187099419891713,0.000717753493145,0.0,0.511537594692119,0.5,1.0,0.0,0.9928571428571428,0.55
10,10,buffer_inverse_volatility,regime_dd_vol_target_25pct_max_1p25,0.25,1.25,2021,26,-0.0394548446361524,0.0221525627421939,0.0335137941597409,-0.2557974503385873,-0.1542425250287987,0.0002747602167167,-0.0486530991149548,-0.0486530991149548,0.6654040049753663,16.76818092537923,-0.0023529591439722,0.0006654040049753,0.0,0.5488297499923014,0.5,1.0,0.0,0.9615384615384616,0.4230769230769231
10,10,buffer_inverse_volatility,regime_dd_vol_target_25pct_max_1p25,0.25,1.25,2022,26,-0.2633138594283232,-0.7394461855406482,-1.7988888428680383,-0.3043222693153335,-0.8652467662676432,-0.0099401705052019,-0.0708411832460354,-0.0708411832460354,0.6162233824262775,15.528829237142192,-0.0169564527632594,0.0006162233824262,0.0,0.5,0.5,0.5,0.0,1.0,0.3076923076923077
10,10,buffer_inverse_volatility,regime_dd_vol_target_25pct_max_1p25,0.25,1.25,2023,25,0.7328052368389013,2.051762944158518,7.4062890404221235,-0.1498949519100734,4.888791967314107,0.0235328149745386,0.0447998065948133,0.0447998065948133,0.8053400503480495,20.294569268770847,0.0361084400035302,0.000805340050348,0.0,0.5,0.5,0.5,0.0,1.0,0.56
10,10,buffer_inverse_volatility,regime_dd_vol_target_25pct_max_1p25,0.25,1.25,2024,26,0.4844887907557125,1.5853101299342962,2.257858270636244,-0.121430542872549,3.9898429117970897,0.0172409777070053,-0.0263858197611,-0.0263858197611,0.7191970758392874,18.12376631115004,0.0267322355871277,0.0007191970758392,0.0,0.5119563032697736,0.5,0.5518250022273872,0.0,1.0,0.6923076923076923
10,10,buffer_inverse_volatility,regime_dd_vol_target_25pct_max_1p25,0.25,1.25,2025,25,1.0553778746882307,2.6707630952190944,5.248031515155767,-0.0907145811082407,11.634048923501648,0.0305192391549419,0.0940098596424809,0.0940098596424809,0.742443110135817,18.709566375422582,0.0564084625753061,0.0007424431101358,0.0,0.5013930348833087,0.5,0.5314826789467729,0.0,1.0,0.68
10,10,buffer_inverse_volatility,regime_dd_vol_target_25pct_max_1p25,0.25,1.25,2026,12,0.9112543701304872,2.116377276035712,4.0170446863227,-0.1077604386717938,8.456297889672628,0.0279771203563519,0.0134228064292318,0.0134228064292318,0.8141228319956744,20.51589536629099,0.0444169924763673,0.0008141228319956,0.0,0.5,0.5,0.5,0.0,1.0,0.75
10,10,buffer_inverse_volatility,vol_target_25pct_max_1p50,0.25,1.5,overall,140,0.3692740719200282,1.1450286281041882,2.2679511122545226,-0.5421036434723185,0.6811872164420981,0.0144902303041091,-0.0011540523006514,-0.0011540523006514,0.7350339468932153,18.522855461709025,0.0199361309428452,0.0007350339468932,0.0,0.5240574082153403,0.5,1.0,0.0,0.9571428571428572,0.55
10,10,buffer_inverse_volatility,vol_target_25pct_max_1p50,0.25,1.5,2021,26,0.0854492468462551,0.394113830984572,0.7140572683246998,-0.2559393255134974,0.3338652498001866,0.0058161447866733,-0.0486530991149548,-0.0486530991149548,0.7582808204036342,19.10867667417158,0.0044717511475691,0.0007582808204036,0.0,0.6161374422999936,0.5,1.0,0.0,0.7692307692307693,0.4230769230769231
10,10,buffer_inverse_volatility,vol_target_25pct_max_1p50,0.25,1.5,2022,26,-0.2629481752286546,-0.737418386760765,-1.794957732009098,-0.3043238759779634,-0.8640405698818556,-0.0099184515297541,-0.0708411832460354,-0.0708411832460354,0.6163951641034393,15.533158135406673,-0.0169281850436637,0.0006163951641034,0.0,0.5001066882019607,0.5,0.5027738932509793,0.0,1.0,0.3076923076923077
10,10,buffer_inverse_volatility,vol_target_25pct_max_1p50,0.25,1.5,2023,25,0.7328052368389013,2.051762944158518,7.4062890404221235,-0.1498949519100734,4.888791967314107,0.0235328149745386,0.0447998065948133,0.0447998065948133,0.8053400503480495,20.294569268770847,0.0361084400035302,0.000805340050348,0.0,0.5,0.5,0.5,0.0,1.0,0.56
10,10,buffer_inverse_volatility,vol_target_25pct_max_1p50,0.25,1.5,2024,26,0.4844887907557125,1.5853101299342962,2.257858270636244,-0.121430542872549,3.9898429117970897,0.0172409777070053,-0.0263858197611,-0.0263858197611,0.7191970758392874,18.12376631115004,0.0267322355871277,0.0007191970758392,0.0,0.5119563032697736,0.5,0.5518250022273872,0.0,1.0,0.6923076923076923
10,10,buffer_inverse_volatility,vol_target_25pct_max_1p50,0.25,1.5,2025,25,1.0553778746882307,2.6707630952190944,5.248031515155767,-0.0907145811082407,11.634048923501648,0.0305192391549419,0.0940098596424809,0.0940098596424809,0.742443110135817,18.709566375422582,0.0564084625753061,0.0007424431101358,0.0,0.5013930348833087,0.5,0.5314826789467729,0.0,1.0,0.68
10,10,buffer_inverse_volatility,vol_target_25pct_max_1p50,0.25,1.5,2026,12,0.9112543701304872,2.116377276035712,4.0170446863227,-0.1077604386717938,8.456297889672628,0.0279771203563519,0.0134228064292318,0.0134228064292318,0.8141228319956744,20.51589536629099,0.0444169924763673,0.0008141228319956,0.0,0.5,0.5,0.5,0.0,1.0,0.75
10,10,buffer_inverse_volatility,regime_dd_vol_target_25pct_max_1p50,0.25,1.5,overall,140,0.3384139807255841,1.1005446580666542,2.102146417331632,-0.5422507709704218,0.6240912855134394,0.0134570825028197,-0.0011540523006514,-0.0011540523006514,0.717753493145064,18.087388027255617,0.0187099419891713,0.000717753493145,0.0,0.511537594692119,0.5,1.0,0.0,0.9928571428571428,0.55
10,10,buffer_inverse_volatility,regime_dd_vol_target_25pct_max_1p50,0.25,1.5,2021,26,-0.0394548446361524,0.0221525627421939,0.0335137941597409,-0.2557974503385873,-0.1542425250287987,0.0002747602167167,-0.0486530991149548,-0.0486530991149548,0.6654040049753663,16.76818092537923,-0.0023529591439722,0.0006654040049753,0.0,0.5488297499923014,0.5,1.0,0.0,0.9615384615384616,0.4230769230769231
10,10,buffer_inverse_volatility,regime_dd_vol_target_25pct_max_1p50,0.25,1.5,2022,26,-0.2633138594283232,-0.7394461855406482,-1.7988888428680383,-0.3043222693153335,-0.8652467662676432,-0.0099401705052019,-0.0708411832460354,-0.0708411832460354,0.6162233824262775,15.528829237142192,-0.0169564527632594,0.0006162233824262,0.0,0.5,0.5,0.5,0.0,1.0,0.3076923076923077
10,10,buffer_inverse_volatility,regime_dd_vol_target_25pct_max_1p50,0.25,1.5,2023,25,0.7328052368389013,2.051762944158518,7.4062890404221235,-0.1498949519100734,4.888791967314107,0.0235328149745386,0.0447998065948133,0.0447998065948133,0.8053400503480495,20.294569268770847,0.0361084400035302,0.000805340050348,0.0,0.5,0.5,0.5,0.0,1.0,0.56
10,10,buffer_inverse_volatility,regime_dd_vol_target_25pct_max_1p50,0.25,1.5,2024,26,0.4844887907557125,1.5853101299342962,2.257858270636244,-0.121430542872549,3.9898429117970897,0.0172409777070053,-0.0263858197611,-0.0263858197611,0.7191970758392874,18.12376631115004,0.0267322355871277,0.0007191970758392,0.0,0.5119563032697736,0.5,0.5518250022273872,0.0,1.0,0.6923076923076923
10,10,buffer_inverse_volatility,regime_dd_vol_target_25pct_max_1p50,0.25,1.5,2025,25,1.0553778746882307,2.6707630952190944,5.248031515155767,-0.0907145811082407,11.634048923501648,0.0305192391549419,0.0940098596424809,0.0940098596424809,0.742443110135817,18.709566375422582,0.0564084625753061,0.0007424431101358,0.0,0.5013930348833087,0.5,0.5314826789467729,0.0,1.0,0.68
10,10,buffer_inverse_volatility,regime_dd_vol_target_25pct_max_1p50,0.25,1.5,2026,12,0.9112543701304872,2.116377276035712,4.0170446863227,-0.1077604386717938,8.456297889672628,0.0279771203563519,0.0134228064292318,0.0134228064292318,0.8141228319956744,20.51589536629099,0.0444169924763673,0.0008141228319956,0.0,0.5,0.5,0.5,0.0,1.0,0.75
10,10,buffer_inverse_volatility,vol_target_30pct_max_1p25,0.3,1.25,overall,140,0.3810308113968073,1.1115331213703228,2.0858029125409834,-0.5803414355681142,0.656563167894094,0.0151548947793227,-0.0011540523006514,-0.0011540523006514,0.7831024709221357,19.73418226723782,0.0193081631778269,0.0007831024709221,0.0,0.5593659647699613,0.5,1.0,0.0,0.9571428571428572,0.55
10,10,buffer_inverse_volatility,vol_target_30pct_max_1p25,0.3,1.25,2021,26,0.0178714419534966,0.2326496490283064,0.3818938913674232,-0.3036853723329052,0.0588485438604058,0.0036705955174798,-0.0486530991149548,-0.0486530991149548,0.8000643108766309,20.161620634091097,0.0008864089984551,0.0008000643108766,0.0,0.654946450175556,0.5,1.0,0.0,0.7692307692307693,0.4230769230769231
10,10,buffer_inverse_volatility,vol_target_30pct_max_1p25,0.3,1.25,2022,26,-0.2730890537395282,-0.7192766649398958,-1.7488022483679284,-0.3190905370930013,-0.8558356390867661,-0.0102203635487146,-0.0708411832460354,-0.0708411832460354,0.6461604851297658,16.283244225270096,-0.0167711697964782,0.0006461604851297,0.0,0.5210068755701907,0.5,0.6033286719011751,0.0,1.0,0.3076923076923077
10,10,buffer_inverse_volatility,vol_target_30pct_max_1p25,0.3,1.25,2023,25,0.7351245861570519,2.0544148609259083,7.424446467330537,-0.1498949519100734,4.904265132277942,0.0235905085597494,0.0447998065948133,0.0447998065948133,0.805989831209742,20.3109437464855,0.0361935218438214,0.0008059898312097,0.0,0.5003954090219519,0.5,0.5065014371007253,0.0,1.0,0.56
10,10,buffer_inverse_volatility,vol_target_30pct_max_1p25,0.3,1.25,2024,26,0.5447974920584622,1.5498915508887947,2.1805711518101423,-0.1457166514470589,3.7387456179391783,0.0192998897373749,-0.0263858197611,-0.0263858197611,0.813786618768818,20.50742279297421,0.0265658682496714,0.0008137866187688,0.0,0.5798964738450934,0.5,0.6621900026728647,0.0,1.0,0.6923076923076923
10,10,buffer_inverse_volatility,vol_target_30pct_max_1p25,0.3,1.25,2025,25,1.2384214376010938,2.6267091002076666,4.996791371709898,-0.1082915174067891,11.435996717536565,0.0344814583757817,0.0940098596424809,0.0940098596424809,0.8313016531746892,20.948801660002168,0.0591165765803983,0.0008313016531746,0.0,0.5618748748937771,0.5018225833197452,0.6377792147361275,0.0,1.0,0.68
10,10,buffer_inverse_volatility,vol_target_30pct_max_1p25,0.3,1.25,2026,12,0.9155310917532776,2.0650300829217336,3.832549644375102,-0.1142537257586097,8.013139927599138,0.0281985776131052,0.0134228064292318,0.0134228064292318,0.8284801696110531,20.87770027419854,0.0438521043854971,0.000828480169611,0.0,0.5085319317116249,0.5,0.5380457113389334,0.0,1.0,0.75
10,10,buffer_inverse_volatility,regime_dd_vol_target_30pct_max_1p25,0.3,1.25,overall,140,0.358130455694025,1.0966927908444917,2.022857477627472,-0.5630152697224584,0.6360936815631438,0.0142985607977599,-0.0011540523006514,-0.0011540523006514,0.7588744029422761,19.12363495414536,0.018727112107753,0.0007588744029422,0.0,0.5415421761646968,0.5,1.0,0.0,0.9928571428571428,0.55
10,10,buffer_inverse_volatility,regime_dd_vol_target_30pct_max_1p25,0.3,1.25,2021,26,-0.0817165113714772,-0.0896185106989634,-0.1283982886827146,-0.2895560935731525,-0.282213060561382,-0.0011943307492058,-0.0486530991149548,-0.0486530991149548,0.7019657556412267,17.68953704215891,-0.0046194827584647,0.0007019657556412,0.0,0.5815183397558099,0.5,1.0,0.0,0.9615384615384616,0.4230769230769231
10,10,buffer_inverse_volatility,regime_dd_vol_target_30pct_max_1p25,0.3,1.25,2022,26,-0.2633138594283232,-0.7394461855406482,-1.7988888428680383,-0.3043222693153335,-0.8652467662676432,-0.0099401705052019,-0.0708411832460354,-0.0708411832460354,0.6162233824262775,15.528829237142192,-0.0169564527632594,0.0006162233824262,0.0,0.5,0.5,0.5,0.0,1.0,0.3076923076923077
10,10,buffer_inverse_volatility,regime_dd_vol_target_30pct_max_1p25,0.3,1.25,2023,25,0.7328052368389013,2.051762944158518,7.4062890404221235,-0.1498949519100734,4.888791967314107,0.0235328149745386,0.0447998065948133,0.0447998065948133,0.8053400503480495,20.294569268770847,0.0361084400035302,0.000805340050348,0.0,0.5,0.5,0.5,0.0,1.0,0.56
10,10,buffer_inverse_volatility,regime_dd_vol_target_30pct_max_1p25,0.3,1.25,2024,26,0.546117724928477,1.554440918515912,2.183032599018043,-0.1456794990830905,3.7487616882660366,0.0193290684302204,-0.0263858197611,-0.0263858197611,0.8119882384139401,20.46210360803129,0.026689226845383,0.0008119882384139,0.0,0.5787374144816368,0.5,0.65,0.0,1.0,0.6923076923076923
10,10,buffer_inverse_volatility,regime_dd_vol_target_30pct_max_1p25,0.3,1.25,2025,25,1.2384214376010938,2.6267091002076666,4.996791371709898,-0.1082915174067891,11.435996717536565,0.0344814583757817,0.0940098596424809,0.0940098596424809,0.8313016531746892,20.948801660002168,0.0591165765803983,0.0008313016531746,0.0,0.5618748748937771,0.5018225833197452,0.6377792147361275,0.0,1.0,0.68
10,10,buffer_inverse_volatility,regime_dd_vol_target_30pct_max_1p25,0.3,1.25,2026,12,0.9155310917532776,2.0650300829217336,3.832549644375102,-0.1142537257586097,8.013139927599138,0.0281985776131052,0.0134228064292318,0.0134228064292318,0.8284801696110531,20.87770027419854,0.0438521043854971,0.000828480169611,0.0,0.5085319317116249,0.5,0.5380457113389334,0.0,1.0,0.75
10,10,buffer_inverse_volatility,vol_target_30pct_max_1p50,0.3,1.5,overall,140,0.3810308113968073,1.1115331213703228,2.0858029125409834,-0.5803414355681142,0.656563167894094,0.0151548947793227,-0.0011540523006514,-0.0011540523006514,0.7831024709221357,19.73418226723782,0.0193081631778269,0.0007831024709221,0.0,0.5593659647699613,0.5,1.0,0.0,0.9571428571428572,0.55
10,10,buffer_inverse_volatility,vol_target_30pct_max_1p50,0.3,1.5,2021,26,0.0178714419534966,0.2326496490283064,0.3818938913674232,-0.3036853723329052,0.0588485438604058,0.0036705955174798,-0.0486530991149548,-0.0486530991149548,0.8000643108766309,20.161620634091097,0.0008864089984551,0.0008000643108766,0.0,0.654946450175556,0.5,1.0,0.0,0.7692307692307693,0.4230769230769231
10,10,buffer_inverse_volatility,vol_target_30pct_max_1p50,0.3,1.5,2022,26,-0.2730890537395282,-0.7192766649398958,-1.7488022483679284,-0.3190905370930013,-0.8558356390867661,-0.0102203635487146,-0.0708411832460354,-0.0708411832460354,0.6461604851297658,16.283244225270096,-0.0167711697964782,0.0006461604851297,0.0,0.5210068755701907,0.5,0.6033286719011751,0.0,1.0,0.3076923076923077
10,10,buffer_inverse_volatility,vol_target_30pct_max_1p50,0.3,1.5,2023,25,0.7351245861570519,2.0544148609259083,7.424446467330537,-0.1498949519100734,4.904265132277942,0.0235905085597494,0.0447998065948133,0.0447998065948133,0.805989831209742,20.3109437464855,0.0361935218438214,0.0008059898312097,0.0,0.5003954090219519,0.5,0.5065014371007253,0.0,1.0,0.56
10,10,buffer_inverse_volatility,vol_target_30pct_max_1p50,0.3,1.5,2024,26,0.5447974920584622,1.5498915508887947,2.1805711518101423,-0.1457166514470589,3.7387456179391783,0.0192998897373749,-0.0263858197611,-0.0263858197611,0.813786618768818,20.50742279297421,0.0265658682496714,0.0008137866187688,0.0,0.5798964738450934,0.5,0.6621900026728647,0.0,1.0,0.6923076923076923
10,10,buffer_inverse_volatility,vol_target_30pct_max_1p50,0.3,1.5,2025,25,1.2384214376010938,2.6267091002076666,4.996791371709898,-0.1082915174067891,11.435996717536565,0.0344814583757817,0.0940098596424809,0.0940098596424809,0.8313016531746892,20.948801660002168,0.0591165765803983,0.0008313016531746,0.0,0.5618748748937771,0.5018225833197452,0.6377792147361275,0.0,1.0,0.68
10,10,buffer_inverse_volatility,vol_target_30pct_max_1p50,0.3,1.5,2026,12,0.9155310917532776,2.0650300829217336,3.832549644375102,-0.1142537257586097,8.013139927599138,0.0281985776131052,0.0134228064292318,0.0134228064292318,0.8284801696110531,20.87770027419854,0.0438521043854971,0.000828480169611,0.0,0.5085319317116249,0.5,0.5380457113389334,0.0,1.0,0.75
10,10,buffer_inverse_volatility,regime_dd_vol_target_30pct_max_1p50,0.3,1.5,overall,140,0.358130455694025,1.0966927908444917,2.022857477627472,-0.5630152697224584,0.6360936815631438,0.0142985607977599,-0.0011540523006514,-0.0011540523006514,0.7588744029422761,19.12363495414536,0.018727112107753,0.0007588744029422,0.0,0.5415421761646968,0.5,1.0,0.0,0.9928571428571428,0.55
10,10,buffer_inverse_volatility,regime_dd_vol_target_30pct_max_1p50,0.3,1.5,2021,26,-0.0817165113714772,-0.0896185106989634,-0.1283982886827146,-0.2895560935731525,-0.282213060561382,-0.0011943307492058,-0.0486530991149548,-0.0486530991149548,0.7019657556412267,17.68953704215891,-0.0046194827584647,0.0007019657556412,0.0,0.5815183397558099,0.5,1.0,0.0,0.9615384615384616,0.4230769230769231
10,10,buffer_inverse_volatility,regime_dd_vol_target_30pct_max_1p50,0.3,1.5,2022,26,-0.2633138594283232,-0.7394461855406482,-1.7988888428680383,-0.3043222693153335,-0.8652467662676432,-0.0099401705052019,-0.0708411832460354,-0.0708411832460354,0.6162233824262775,15.528829237142192,-0.0169564527632594,0.0006162233824262,0.0,0.5,0.5,0.5,0.0,1.0,0.3076923076923077
10,10,buffer_inverse_volatility,regime_dd_vol_target_30pct_max_1p50,0.3,1.5,2023,25,0.7328052368389013,2.051762944158518,7.4062890404221235,-0.1498949519100734,4.888791967314107,0.0235328149745386,0.0447998065948133,0.0447998065948133,0.8053400503480495,20.294569268770847,0.0361084400035302,0.000805340050348,0.0,0.5,0.5,0.5,0.0,1.0,0.56
10,10,buffer_inverse_volatility,regime_dd_vol_target_30pct_max_1p50,0.3,1.5,2024,26,0.546117724928477,1.554440918515912,2.183032599018043,-0.1456794990830905,3.7487616882660366,0.0193290684302204,-0.0263858197611,-0.0263858197611,0.8119882384139401,20.46210360803129,0.026689226845383,0.0008119882384139,0.0,0.5787374144816368,0.5,0.65,0.0,1.0,0.6923076923076923
10,10,buffer_inverse_volatility,regime_dd_vol_target_30pct_max_1p50,0.3,1.5,2025,25,1.2384214376010938,2.6267091002076666,4.996791371709898,-0.1082915174067891,11.435996717536565,0.0344814583757817,0.0940098596424809,0.0940098596424809,0.8313016531746892,20.948801660002168,0.0591165765803983,0.0008313016531746,0.0,0.5618748748937771,0.5018225833197452,0.6377792147361275,0.0,1.0,0.68
10,10,buffer_inverse_volatility,regime_dd_vol_target_30pct_max_1p50,0.3,1.5,2026,12,0.9155310917532776,2.0650300829217336,3.832549644375102,-0.1142537257586097,8.013139927599138,0.0281985776131052,0.0134228064292318,0.0134228064292318,0.8284801696110531,20.87770027419854,0.0438521043854971,0.000828480169611,0.0,0.5085319317116249,0.5,0.5380457113389334,0.0,1.0,0.75
10,20,equal_weight,static_1x,,1.0,overall,71,0.4814476706391062,0.9613142503542382,2.07239680332779,-0.7899265292380158,0.6094841137991953,0.0438844551654131,0.0067186820940705,0.0073622946656994,1.5464788732394366,19.4856338028169,0.0247078270848704,0.0015464788732394,0.0,1.0,1.0,1.0,0.0,0.0,0.6338028169014085
10,20,equal_weight,static_1x,,1.0,2021,13,-0.2746621301395844,-0.49006821146041,-0.6861652008360952,-0.443158430738651,-0.6197831544844604,-0.0174430945568374,-0.024273814725056,0.0180995557040525,1.369230769230769,17.25230769230769,-0.0159203125192375,0.0013692307692307,0.0,1.0,1.0,1.0,0.0,0.0,0.4615384615384615
10,20,equal_weight,static_1x,,1.0,2022,13,-0.455328545048505,-0.6305033983151439,-1.615915837859664,-0.5451002749798803,-0.8353115306450932,-0.0324917909308807,-0.0964442251408016,-0.1369116479571925,1.3692307692307693,17.252307692307692,-0.0263923269378926,0.0013692307692307,0.0,1.0,1.0,1.0,0.0,0.0,0.3846153846153846
10,20,equal_weight,static_1x,,1.0,2023,13,0.890238227479609,1.2397048917804194,3.363894122381851,-0.40333496084333,2.20719331053826,0.0670065410282782,0.0430609806645903,0.0540344949495946,1.6153846153846154,20.353846153846153,0.0437380837386051,0.0016153846153846,0.0,1.0,1.0,1.0,0.0,0.0,0.6153846153846154
10,20,equal_weight,static_1x,,1.0,2024,13,1.13800915040079,1.9549752357435013,3.5937242262077453,-0.1339320400321032,8.496914928855048,0.0689062264034456,-0.0060039031990068,-0.0901948917921792,1.6153846153846156,20.353846153846156,0.0559112583341279,0.0016153846153846,0.0,1.0,1.0,1.0,0.0,0.0,0.7692307692307693
10,20,equal_weight,static_1x,,1.0,2025,13,2.132221803176377,2.50636639398117,,-0.2100502188424211,10.151009672481996,0.1042570278145851,0.1194459475273246,0.1628606553236897,1.7076923076923078,21.51692307692308,0.0990951073977295,0.0017076923076923,0.0,1.0,1.0,1.0,0.0,0.0,0.9230769230769232
10,20,equal_weight,static_1x,,1.0,2026,6,2.2001621243975498,2.251683055797375,19.028285703582146,-0.1001969707989004,21.95836966781529,0.1071237483137756,0.0019702703378922,0.0700294600501859,1.6666666666666667,21.0,0.1047696249713119,0.0016666666666666,0.0,1.0,1.0,1.0,0.0,0.0,0.6666666666666666
10,20,equal_weight,legacy_risk_scaled,,1.0,overall,71,0.2615571868268185,0.9042550712218904,1.7175418379273917,-0.5304331806035698,0.4931011037605105,0.0222869715715737,0.0067186820940705,0.0073622946656994,0.8376056338028172,10.553830985915496,0.0247831509880987,0.0008376056338028,0.0,0.5366197183098594,0.45,1.0,0.0,0.8732394366197183,0.6338028169014085
10,20,equal_weight,legacy_risk_scaled,,1.0,2021,13,-0.2023114784179306,-0.863087891614355,-1.1979349025702448,-0.297328409870415,-0.6804310375389432,-0.0157875338516709,-0.024273814725056,0.0180995557040525,0.7346153846153847,9.256153846153849,-0.0218569701606673,0.0007346153846153,0.0,0.5346153846153847,0.45,1.0,0.0,0.8461538461538461,0.4615384615384615
10,20,equal_weight,legacy_risk_scaled,,1.0,2022,13,-0.2009189447266056,-0.6305033983151438,-1.615915837859664,-0.2787284378089385,-0.7208412112736435,-0.0146213059188963,-0.0964442251408016,-0.1369116479571925,0.6161538461538463,7.763538461538463,-0.0258798157208833,0.0006161538461538,0.0,0.45,0.45,0.45,0.0,1.0,0.3846153846153846
10,20,equal_weight,legacy_risk_scaled,,1.0,2023,13,0.4521027676692195,1.265144536812835,3.9415828991275954,-0.1984661176592005,2.277984640408775,0.0339784324285253,0.0430609806645903,0.0540344949495946,0.786923076923077,9.915230769230767,0.0455967973102752,0.000786923076923,0.0,0.4961538461538461,0.45,0.75,0.0,1.0,0.6153846153846154
10,20,equal_weight,legacy_risk_scaled,,1.0,2024,13,0.6854746204383948,1.9629478230765056,3.8923220163439862,-0.0602694180144463,11.37350654811516,0.045252814652567,-0.0060039031990068,-0.0901948917921792,1.026923076923077,12.93923076923077,0.0529764583895079,0.001026923076923,0.0,0.6423076923076925,0.45,1.0,0.0,0.6923076923076923,0.7692307692307693
10,20,equal_weight,legacy_risk_scaled,,1.0,2025,13,0.7559211764685434,1.7552011836032737,,-0.2100502188424211,3.5987640509702707,0.050649966622901,0.1194459475273246,0.1628606553236897,1.063846153846154,13.404461538461542,0.0563932519258287,0.0010638461538461,0.0,0.6000000000000001,0.45,1.0,0.0,0.7692307692307693,0.9230769230769232
10,20,equal_weight,legacy_risk_scaled,,1.0,2026,6,0.7612722449246256,2.251683055797374,19.02828570358214,-0.045690949872342,16.66133549535692,0.048205686741199,0.0019702703378922,0.0700294600501859,0.75,9.45,0.0805579095158334,0.00075,0.0,0.45,0.45,0.45,0.0,1.0,0.6666666666666666
10,20,equal_weight,vol_target_20pct_max_1p25,0.2,1.25,overall,71,0.2604974447891899,0.906781918372439,1.9476501853523336,-0.5784239516332591,0.4503572925250411,0.0221036625040247,0.0067186820940705,0.0073622946656994,0.8431940582189418,10.624245133558668,0.0245191485620338,0.0008431940582189,0.0,0.5470630654127564,0.5,1.0,0.0,0.9154929577464788,0.6338028169014085
10,20,equal_weight,vol_target_20pct_max_1p25,0.2,1.25,2021,13,-0.1422931116057342,-0.2875457012125132,-0.5243711509903464,-0.3380255017918642,-0.4209537767163785,-0.0078643724893638,-0.024273814725056,0.0180995557040525,1.0660110197704675,13.431738849107893,-0.010593796767809,0.0010660110197704,0.0,0.7566902244202472,0.5,1.0,0.0,0.5384615384615384,0.4615384615384615
