model_horizon_days,rebalance_every_days,base_policy,exposure_policy,target_volatility,leverage_cap,period,num_rebalances,annualized_net_return,net_sharpe,net_sortino,max_drawdown,calmar,avg_net_return,avg_realized_return_ic,avg_model_target_ic,avg_turnover,annualized_turnover,return_per_annual_turnover,avg_transaction_cost,avg_financing_cost,avg_exposure,min_exposure,max_exposure,leveraged_period_share,deleveraged_period_share,net_hit_rate,top_n,covariance_lookback,annualized_net_volatility,avg_base_effective_n,avg_base_max_weight,avg_pairwise_correlation,avg_max_pairwise_correlation,avg_ex_ante_annualized_volatility,optimizer_fallback_rate
20,10,shrinkage_max_diversification,regime_dd_vol_target_35pct_max_1p25,0.35,1.25,2026,11,0.7894158407337419,1.4804594886980336,2.8498486482231464,-0.16461240961575951,4.795603457700467,0.026930038217050787,0.027895204049558718,0.04338840353177768,1.0074629144660041,25.388065444543304,0.0310939737593678,0.001007462914466004,0.0,0.6026629579447,0.5334641651373406,0.65,0.0,1.0,0.6363636363636364,10,120,0.45839617243866376,7.508312570713639,0.17950637688094045,0.2553374198655853,0.6357245818807302,0.41742953916565234,0.0
20,10,inverse_volatility,static_1x,,1.0,2021,26,-0.01090154838752977,0.2183437818412787,0.3104501526078097,-0.362589125644206,-0.030065844826871663,0.004215178314297852,-0.04151941140090673,-0.054243463635006,0.9464415320239061,23.850326607002433,-0.000457081723330744,0.0009464415320239062,0.0,1.0,1.0,1.0,0.0,0.0,0.46153846153846156,15,60,0.48649195605452367,14.251216945508057,0.09153108489776077,,,,0.0
20,10,inverse_volatility,static_1x,,1.0,2022,26,-0.4745371978824735,-0.6715078551011019,-1.522091448046617,-0.47129567000334294,-1.0068779071938165,-0.017400229492074353,-0.08470086902554524,-0.08391591623005151,1.0848084475356599,27.337172877898627,-0.017358678602282393,0.00108480844753566,0.0,1.0,1.0,1.0,0.0,0.0,0.34615384615384615,15,60,0.6529868263927538,14.259630502314952,0.09090971610916664,,,,0.0
20,10,inverse_volatility,static_1x,,1.0,2023,25,2.5667058448119566,2.1328130080431142,6.3475654633816125,-0.31748657895172805,8.084454635174387,0.060500622161141715,0.06177551873293561,0.057163221451042814,1.0420511368202825,26.25968864787112,0.09774319411133003,0.0010420511368202825,0.0,1.0,1.0,1.0,0.0,0.0,0.64,15,60,0.7148379500271463,13.497111807159927,0.10849253112597512,,,,0.0
20,10,inverse_volatility,static_1x,,1.0,2024,26,0.699793002115521,1.3451476774528257,1.773730213874284,-0.20789223540270618,3.366133423694051,0.025784845201600168,-0.017673314871082705,-0.00026514577724847207,1.1783819754747458,29.695225781963593,0.02356584210720378,0.0011783819754747455,0.0,1.0,1.0,1.0,0.0,0.0,0.6923076923076923,15,60,0.4830533553838084,13.996315719754309,0.09712545646181482,,,,0.0
20,10,inverse_volatility,static_1x,,1.0,2025,25,2.085563423809205,2.449643631948012,3.9909596007714505,-0.2638122870992633,7.905482518425993,0.050828277702569036,0.09019189801549282,0.10917532406885332,1.30203511765543,32.81128496491683,0.06356238184634265,0.0013020351176554299,0.0,1.0,1.0,1.0,0.0,0.0,0.72,15,60,0.5228811984730043,13.903139554917226,0.10203176299885901,,,,0.0
20,10,inverse_volatility,static_1x,,1.0,2026,11,0.590663012138896,1.0128457605270624,1.9990448801987815,-0.29764358373252875,1.9844641189029735,0.02547864412171477,0.027895204049558718,0.04338840353177768,1.335665942817655,33.6587817590049,0.017548555867767643,0.0013356659428176549,0.0,1.0,1.0,1.0,0.0,0.0,0.45454545454545453,15,60,0.6339186645092907,14.483316794947058,0.09600667390980379,,,,0.0
20,10,inverse_volatility,legacy_risk_scaled,,1.0,2021,26,-0.15674133078556796,-0.4177450742969631,-0.4452625232977948,-0.302418418697621,-0.5182929381767877,-0.004926232427534223,-0.04151941140090673,-0.054243463635006,0.5125944194350758,12.917379369763909,-0.012134143180191565,0.0005125944194350758,0.0,0.5346153846153846,0.45,1.0,0.0,0.8461538461538461,0.46153846153846156,15,60,0.2971694097956355,14.251216945508057,0.09153108489776077,,,,0.0
20,10,inverse_volatility,legacy_risk_scaled,,1.0,2022,26,-0.21260922212579236,-0.6715078551011021,-1.5220914480466177,-0.22645530298002658,-0.9388573344407154,-0.007830103271433462,-0.08470086902554524,-0.08391591623005151,0.48816380139104704,12.301727795054385,-0.017282874866672536,0.000488163801391047,0.0,0.44999999999999996,0.45,0.45,0.0,1.0,0.34615384615384615,15,60,0.2938440718767392,14.259630502314952,0.09090971610916664,,,,0.0
20,10,inverse_volatility,legacy_risk_scaled,,1.0,2023,25,1.1735089156670706,2.2490335018173817,7.88403719110925,-0.15405681755443756,7.617377369569504,0.033815345596658095,0.06177551873293561,0.057163221451042814,0.5000186724180217,12.600470544934145,0.09313215022266486,0.0005000186724180216,0.0,0.486,0.45,0.75,0.0,1.0,0.64,15,60,0.37889462666838347,13.497111807159927,0.10849253112597512,,,,0.0
20,10,inverse_volatility,legacy_risk_scaled,,1.0,2024,26,0.5599181795814543,1.4192587249737842,2.1729244798009746,-0.09355150593121775,5.9851327245669905,0.020143520157661046,-0.017673314871082705,-0.00026514577724847207,0.7784281592345456,19.61638961271055,0.02854338594593636,0.0007784281592345455,0.0,0.6423076923076922,0.45,1.0,0.0,0.6923076923076923,0.6923076923076923,15,60,0.3576632639566367,13.996315719754309,0.09712545646181482,,,,0.0
20,10,inverse_volatility,legacy_risk_scaled,,1.0,2025,25,1.203827839629763,2.6472855755057947,5.789706663207567,-0.13853461412299695,8.689726009998868,0.03371202932026731,0.09019189801549282,0.10917532406885332,0.8041497875724278,20.26457464682518,0.05940553209777659,0.0008041497875724278,0.0,0.594,0.45,1.0,0.0,0.76,0.72,15,60,0.3209110292940047,13.903139554917226,0.10203176299885901,,,,0.0
20,10,inverse_volatility,legacy_risk_scaled,,1.0,2026,11,0.28613604841053175,1.0128457605270627,1.9990448801987826,-0.1418970593906853,2.0165044267951537,0.01146538985477165,0.027895204049558718,0.04338840353177768,0.6010496742679446,15.146451791552204,0.018891292320365193,0.0006010496742679447,0.0,0.45,0.45,0.45,0.0,1.0,0.45454545454545453,15,60,0.2852633990291808,14.483316794947058,0.09600667390980379,,,,0.0
20,10,inverse_volatility,vol_target_25pct_max_1p25,0.25,1.25,2021,26,0.08759090302954875,0.40965532038658814,0.6600390144034346,-0.22173506347537353,0.3950250432055678,0.005473645553874983,-0.04151941140090673,-0.054243463635006,0.6322555586817054,15.932840078778975,0.005497507198745533,0.0006322555586817053,0.0,0.6394629192070233,0.5,1.0,0.0,0.7692307692307693,0.46153846153846156,15,60,0.3367120139620809,14.251216945508057,0.09153108489776077,,,,0.0
20,10,inverse_volatility,vol_target_25pct_max_1p25,0.25,1.25,2022,26,-0.23714736613620135,-0.6570643876465173,-1.4775023365865327,-0.2504387267089584,-0.9469276946604057,-0.008640021974009962,-0.08470086902554524,-0.08391591623005151,0.5469771535049127,13.7838242683238,-0.01720475838343229,0.0005469771535049127,0.0,0.5037697476535056,0.5,0.5423206146013314,0.0,1.0,0.34615384615384615,15,60,0.3313656284506825,14.259630502314952,0.09090971610916664,,,,0.0
20,10,inverse_volatility,vol_target_25pct_max_1p25,0.25,1.25,2023,25,1.0034076638124994,2.1328130080431142,6.3475654633816125,-0.17000836427831212,5.902107629068598,0.030250311080570857,0.06177551873293561,0.057163221451042814,0.5210255684101412,13.12984432393556,0.07642190105661027,0.0005210255684101413,0.0,0.5,0.5,0.5,0.0,1.0,0.64,15,60,0.35741897501357317,13.497111807159927,0.10849253112597512,,,,0.0
20,10,inverse_volatility,vol_target_25pct_max_1p25,0.25,1.25,2024,26,0.3842564822807075,1.398231842102366,1.9587824079110177,-0.10394611770135309,3.6966891191137345,0.014232194066240085,-0.017673314871082705,-0.00026514577724847207,0.6031526858688044,15.19944768389387,0.025280950352418778,0.0006031526858688044,0.0,0.511306480948091,0.5,0.61213162735781,0.0,1.0,0.6923076923076923,15,60,0.256503449334973,13.996315719754309,0.09712545646181482,,,,0.0
20,10,inverse_volatility,vol_target_25pct_max_1p25,0.25,1.25,2025,25,0.8441762056966386,2.4248941627575427,3.8635830477830986,-0.139207823992064,6.0641433899919575,0.025949265953747903,0.09019189801549282,0.10917532406885332,0.6581851486279721,16.586265745424896,0.050896097931476446,0.0006581851486279722,0.0,0.5058928963891327,0.5,0.5338190668081515,0.0,1.0,0.72,15,60,0.26967012089749115,13.903139554917226,0.10203176299885901,,,,0.0
20,10,inverse_volatility,vol_target_25pct_max_1p25,0.25,1.25,2026,11,0.30756730067881954,0.9851403323636408,1.9058028146074586,-0.15979373136889108,1.9247770112382347,0.012489183141504006,0.027895204049558718,0.04338840353177768,0.6713395049347209,16.917755524354966,0.01818014808383078,0.0006713395049347208,0.0,0.5023005979612072,0.5,0.5212450532622724,0.0,1.0,0.45454545454545453,15,60,0.319474703071772,14.483316794947058,0.09600667390980379,,,,0.0
20,10,inverse_volatility,regime_dd_vol_target_25pct_max_1p25,0.25,1.25,2021,26,-0.012135592911487358,0.09860193524590975,0.13756872203303339,-0.22173506347537342,-0.05473014831880739,0.0011301452021871528,-0.04151941140090673,-0.054243463635006,0.5614626878682721,14.148859734280457,-0.0008577081927022522,0.0005614626878682722,0.0,0.5721552268993308,0.5,1.0,0.0,0.9615384615384616,0.46153846153846156,15,60,0.28883468690638764,14.251216945508057,0.09153108489776077,,,,0.0
20,10,inverse_volatility,regime_dd_vol_target_25pct_max_1p25,0.25,1.25,2022,26,-0.2371465438784658,-0.6715078551011019,-1.522091448046617,-0.25041392401446916,-0.94701820121138,-0.008700114746037177,-0.08470086902554524,-0.08391591623005151,0.5424042237678299,13.668586438949314,-0.017349748998382524,0.00054240422376783,0.0,0.5,0.5,0.5,0.0,1.0,0.34615384615384615,15,60,0.3264934131963769,14.259630502314952,0.09090971610916664,,,,0.0
20,10,inverse_volatility,regime_dd_vol_target_25pct_max_1p25,0.25,1.25,2023,25,1.0034076638124994,2.1328130080431142,6.3475654633816125,-0.17000836427831212,5.902107629068598,0.030250311080570857,0.06177551873293561,0.057163221451042814,0.5210255684101412,13.12984432393556,0.07642190105661027,0.0005210255684101413,0.0,0.5,0.5,0.5,0.0,1.0,0.64,15,60,0.35741897501357317,13.497111807159927,0.10849253112597512,,,,0.0
20,10,inverse_volatility,regime_dd_vol_target_25pct_max_1p25,0.25,1.25,2024,26,0.3842564822807075,1.398231842102366,1.9587824079110177,-0.10394611770135309,3.6966891191137345,0.014232194066240085,-0.017673314871082705,-0.00026514577724847207,0.6031526858688044,15.19944768389387,0.025280950352418778,0.0006031526858688044,0.0,0.511306480948091,0.5,0.61213162735781,0.0,1.0,0.6923076923076923,15,60,0.256503449334973,13.996315719754309,0.09712545646181482,,,,0.0
20,10,inverse_volatility,regime_dd_vol_target_25pct_max_1p25,0.25,1.25,2025,25,0.8441762056966386,2.4248941627575427,3.8635830477830986,-0.139207823992064,6.0641433899919575,0.025949265953747903,0.09019189801549282,0.10917532406885332,0.6581851486279721,16.586265745424896,0.050896097931476446,0.0006581851486279722,0.0,0.5058928963891327,0.5,0.5338190668081515,0.0,1.0,0.72,15,60,0.26967012089749115,13.903139554917226,0.10203176299885901,,,,0.0
20,10,inverse_volatility,regime_dd_vol_target_25pct_max_1p25,0.25,1.25,2026,11,0.30756730067881954,0.9851403323636408,1.9058028146074586,-0.15979373136889108,1.9247770112382347,0.012489183141504006,0.027895204049558718,0.04338840353177768,0.6713395049347209,16.917755524354966,0.01818014808383078,0.0006713395049347208,0.0,0.5023005979612072,0.5,0.5212450532622724,0.0,1.0,0.45454545454545453,15,60,0.319474703071772,14.483316794947058,0.09600667390980379,,,,0.0
20,10,inverse_volatility,vol_target_30pct_max_1p25,0.3,1.25,2021,26,0.033627160102639,0.2667647554630386,0.4012866441819857,-0.26192818421348807,0.1283831299163695,0.0038785370732044165,-0.04151941140090673,-0.054243463635006,0.6910272927439454,17.413887777147423,0.0019310541409810027,0.0006910272927439452,0.0,0.707217821958146,0.5,1.0,0.0,0.7692307692307693,0.46153846153846156,15,60,0.36638698419924315,14.251216945508057,0.09153108489776077,,,,0.0
20,10,inverse_volatility,vol_target_30pct_max_1p25,0.3,1.25,2022,26,-0.2692632395437594,-0.697890023554746,-1.4559098741333416,-0.26298140808494097,-1.023886979328932,-0.009954082041518937,-0.08470086902554524,-0.08391591623005151,0.5834846318205628,14.703812721878181,-0.01831247749388944,0.0005834846318205628,0.0,0.535727957389701,0.5,0.6507847375215977,0.0,1.0,0.34615384615384615,15,60,0.35943036722117555,14.259630502314952,0.09090971610916664,,,,0.0
20,10,inverse_volatility,vol_target_30pct_max_1p25,0.3,1.25,2023,25,1.0175958728118326,2.128679596378554,6.4192862538373365,-0.17000836427831223,5.98556357583664,0.030592107669317543,0.06177551873293561,0.057163221451042814,0.5218357500267574,13.150260900674287,0.0773821812736548,0.0005218357500267574,0.0,0.500789789483041,0.5,0.5197447370760254,0.0,1.0,0.64,15,60,0.3621593003373276,13.497111807159927,0.10849253112597512,,,,0.0
20,10,inverse_volatility,vol_target_30pct_max_1p25,0.3,1.25,2024,26,0.4461357196463329,1.4018007650992066,1.9748791779562174,-0.12463087253076954,3.579656553685673,0.016379273205467868,-0.017673314871082705,-0.00026514577724847207,0.6661083506085552,16.78593043533559,0.02657795594739182,0.0006661083506085553,0.0,0.5662959703771194,0.5,0.734557952829372,0.0,1.0,0.6923076923076923,15,60,0.29444818055052147,13.996315719754309,0.09712545646181482,,,,0.0
20,10,inverse_volatility,vol_target_30pct_max_1p25,0.3,1.25,2025,25,1.0025396109299565,2.394222604348211,3.658698461896411,-0.1635958822063721,6.128146976616916,0.029782841421491568,0.09019189801549282,0.10917532406885332,0.754987025288862,19.025673037279322,0.05269404183313559,0.000754987025288862,0.0,0.5800976657819492,0.5360596299582435,0.6405828801697818,0.0,1.0,0.72,15,60,0.31347444571717537,13.903139554917226,0.10203176299885901,,,,0.0
20,10,inverse_volatility,vol_target_30pct_max_1p25,0.3,1.25,2026,11,0.298346582465981,0.8762827773501,1.613331173038074,-0.18857565296818468,1.5821055251300984,0.012783142831404422,0.027895204049558718,0.04338840353177768,0.753432527577298,18.98649969494791,0.015713616899347044,0.000753432527577298,0.0,0.5599925882504512,0.5016724656995809,0.6254940639147268,0.0,1.0,0.45454545454545453,15,60,0.3676155776170062,14.483316794947058,0.09600667390980379,,,,0.0
20,10,inverse_volatility,regime_dd_vol_target_30pct_max_1p25,0.3,1.25,2021,26,-0.051959416916518064,-0.01480788644535359,-0.019896850069340073,-0.2473873310025141,-0.21003265084738726,-0.00018466931064709568,-0.04151941140090673,-0.054243463635006,0.611585671823448,15.41195892995089,-0.00337137006091695,0.0006115856718234479,0.0,0.6310468474825134,0.5,1.0,0.0,0.9615384615384616,0.46153846153846156,15,60,0.3142694702232158,14.251216945508057,0.09153108489776077,,,,0.0
20,10,inverse_volatility,regime_dd_vol_target_30pct_max_1p25,0.3,1.25,2022,26,-0.2371465438784658,-0.6715078551011019,-1.522091448046617,-0.25041392401446916,-0.94701820121138,-0.008700114746037177,-0.08470086902554524,-0.08391591623005151,0.5424042237678299,13.668586438949314,-0.017349748998382524,0.00054240422376783,0.0,0.5,0.5,0.5,0.0,1.0,0.34615384615384615,15,60,0.3264934131963769,14.259630502314952,0.09090971610916664,,,,0.0
20,10,inverse_volatility,regime_dd_vol_target_30pct_max_1p25,0.3,1.25,2023,25,1.0034076638124994,2.1328130080431142,6.3475654633816125,-0.17000836427831212,5.902107629068598,0.030250311080570857,0.06177551873293561,0.057163221451042814,0.5210255684101412,13.12984432393556,0.07642190105661027,0.0005210255684101413,0.0,0.5,0.5,0.5,0.0,1.0,0.64,15,60,0.35741897501357317,13.497111807159927,0.10849253112597512,,,,0.0
20,10,inverse_volatility,regime_dd_vol_target_30pct_max_1p25,0.3,1.25,2024,26,0.4461357196463329,1.4018007650992066,1.9748791779562174,-0.12463087253076954,3.579656553685673,0.016379273205467868,-0.017673314871082705,-0.00026514577724847207,0.6661083506085552,16.78593043533559,0.02657795594739182,0.0006661083506085553,0.0,0.5662959703771194,0.5,0.734557952829372,0.0,1.0,0.6923076923076923,15,60,0.29444818055052147,13.996315719754309,0.09712545646181482,,,,0.0
20,10,inverse_volatility,regime_dd_vol_target_30pct_max_1p25,0.3,1.25,2025,25,1.0025396109299565,2.394222604348211,3.658698461896411,-0.1635958822063721,6.128146976616916,0.029782841421491568,0.09019189801549282,0.10917532406885332,0.754987025288862,19.025673037279322,0.05269404183313559,0.000754987025288862,0.0,0.5800976657819492,0.5360596299582435,0.6405828801697818,0.0,1.0,0.72,15,60,0.31347444571717537,13.903139554917226,0.10203176299885901,,,,0.0
20,10,inverse_volatility,regime_dd_vol_target_30pct_max_1p25,0.3,1.25,2026,11,0.298346582465981,0.8762827773501,1.613331173038074,-0.18857565296818468,1.5821055251300984,0.012783142831404422,0.027895204049558718,0.04338840353177768,0.753432527577298,18.98649969494791,0.015713616899347044,0.000753432527577298,0.0,0.5599925882504512,0.5016724656995809,0.6254940639147268,0.0,1.0,0.45454545454545453,15,60,0.3676155776170062,14.483316794947058,0.09600667390980379,,,,0.0
20,10,inverse_volatility,vol_target_35pct_max_1p25,0.35,1.25,2021,26,-0.003179941063897296,0.1880332790064871,0.2697505367976065,-0.3007871297132778,-0.010572064924880734,0.0029958597912521463,-0.04151941140090673,-0.054243463635006,0.7601852277695257,19.156667739792045,-0.0001659965661612407,0.0007601852277695257,0.0,0.7864611014178232,0.5790480374663035,1.0,0.0,0.7692307692307693,0.46153846153846156,15,60,0.401501623215056,14.251216945508057,0.09153108489776077,,,,0.0
20,10,inverse_volatility,vol_target_35pct_max_1p25,0.35,1.25,2022,26,-0.30599104935884036,-0.6745885417199842,-1.402060809987266,-0.29375056273175637,-1.041669661883377,-0.01115145614733786,-0.08470086902554524,-0.08391591623005151,0.6657242802840764,16.776251863158723,-0.018239535973515523,0.0006657242802840761,0.0,0.6117428151526296,0.5150391049277762,0.759248860441864,0.0,1.0,0.34615384615384615,15,60,0.4165749601918997,14.259630502314952,0.09090971610916664,,,,0.0
20,10,inverse_volatility,vol_target_35pct_max_1p25,0.35,1.25,2023,25,1.098155950616209,2.1035704755970364,6.466332799967033,-0.17000836427831223,6.459423071787648,0.03252650306748786,0.06177551873293561,0.057163221451042814,0.5399146842346432,13.605850042713007,0.08071204277342137,0.0005399146842346432,0.0,0.516542527689229,0.5,0.6063688599220296,0.0,1.0,0.64,15,60,0.3896555341546404,13.497111807159927,0.10849253112597512,,,,0.0
20,10,inverse_volatility,vol_target_35pct_max_1p25,0.35,1.25,2024,26,0.5293856100030232,1.425385546074065,2.046501681312083,-0.14540268461923112,3.6408241800303465,0.01915406775343096,-0.017673314871082705,-0.00026514577724847207,0.7538885400792914,18.997991209998144,0.027865346612247165,0.0007538885400792915,0.0,0.6442848328748167,0.5,0.8569842783009339,0.0,1.0,0.6923076923076923,15,60,0.3386329465146543,13.996315719754309,0.09712545646181482,,,,0.0
20,10,inverse_volatility,vol_target_35pct_max_1p25,0.35,1.25,2025,25,1.2247628981084917,2.39422260434821,3.6586984618964093,-0.19016335331221745,6.4405831974241075,0.03474664832507349,0.09019189801549282,0.10917532406885332,0.880818196170339,22.19661854349254,0.05517790449516734,0.0008808181961703389,0.0,0.6767806100789407,0.6254029016179508,0.747346693531412,0.0,1.0,0.72,15,60,0.36572018667003797,13.903139554917226,0.10203176299885901,,,,0.0
20,10,inverse_volatility,vol_target_35pct_max_1p25,0.35,1.25,2026,11,0.34068581190081426,0.8762827773501002,1.6133311730380744,-0.21770508529613264,1.5648959758445582,0.014913666636638494,0.027895204049558718,0.04338840353177768,0.8790046155068475,22.150916310772555,0.015380213040447906,0.0008790046155068478,0.0,0.6533246862921929,0.5852845433161776,0.7297430745671812,0.0,1.0,0.45454545454545453,15,60,0.4288848405531739,14.483316794947058,0.09600667390980379,,,,0.0
20,10,inverse_volatility,regime_dd_vol_target_35pct_max_1p25,0.35,1.25,2021,26,-0.07152261576989205,-0.06331008801546253,-0.08240940661039746,-0.2610071593501416,-0.2740254939671763,-0.0008232921016857523,-0.04151941140090673,-0.054243463635006,0.6395345192727631,16.116269885673628,-0.004437913752826345,0.0006395345192727632,0.0,0.6634297168653978,0.5,1.0,0.0,0.9615384615384616,0.46153846153846156,15,60,0.3277038717338985,14.251216945508057,0.09153108489776077,,,,0.0
20,10,inverse_volatility,regime_dd_vol_target_35pct_max_1p25,0.35,1.25,2022,26,-0.2371465438784658,-0.6715078551011019,-1.522091448046617,-0.25041392401446916,-0.94701820121138,-0.008700114746037177,-0.08470086902554524,-0.08391591623005151,0.5424042237678299,13.668586438949314,-0.017349748998382524,0.00054240422376783,0.0,0.5,0.5,0.5,0.0,1.0,0.34615384615384615,15,60,0.3264934131963769,14.259630502314952,0.09090971610916664,,,,0.0
20,10,inverse_volatility,regime_dd_vol_target_35pct_max_1p25,0.35,1.25,2023,25,1.0034076638124994,2.1328130080431142,6.3475654633816125,-0.17000836427831212,5.902107629068598,0.030250311080570857,0.06177551873293561,0.057163221451042814,0.5210255684101412,13.12984432393556,0.07642190105661027,0.0005210255684101413,0.0,0.5,0.5,0.5,0.0,1.0,0.64,15,60,0.35741897501357317,13.497111807159927,0.10849253112597512,,,,0.0
20,10,inverse_volatility,regime_dd_vol_target_35pct_max_1p25,0.35,1.25,2024,26,0.539606112025486,1.4637737386578762,2.2009381141702478,-0.135129953011759,3.993238360547121,0.019341237673955732,-0.017673314871082705,-0.00026514577724847207,0.7489054032925615,18.87241616297255,0.02859231734642365,0.0007489054032925614,0.0,0.6392080281731501,0.5,0.8569842783009339,0.0,1.0,0.6923076923076923,15,60,0.3329744047946764,13.996315719754309,0.09712545646181482,,,,0.0
20,10,inverse_volatility,regime_dd_vol_target_35pct_max_1p25,0.35,1.25,2025,25,1.1610713594459545,2.4743530742813684,4.006242979370217,-0.17342026598108695,6.695130773081503,0.03319577303393371,0.09019189801549282,0.10917532406885332,0.8545101976020918,21.53365697957271,0.05391891217304017,0.0008545101976020919,0.0,0.6557952167040859,0.6254029016179508,0.7253820228449294,0.0,1.0,0.72,15,60,0.33808169462560866,13.903139554917226,0.10203176299885901,,,,0.0
20,10,inverse_volatility,regime_dd_vol_target_35pct_max_1p25,0.35,1.25,2026,11,0.2632476616179109,0.804551590597656,1.4062207925668742,-0.2007346252806046,1.3114212919167287,0.011703101327328684,0.027895204049558718,0.04338840353177768,0.82781147911579,20.860849273717907,0.0126192207308439,0.0008278114791157899,0.0,0.6137497932803074,0.5,0.65,0.0,1.0,0.45454545454545453,15,60,0.3665621408188439,14.483316794947058,0.09600667390980379,,,,0.0
20,10,shrinkage_min_variance,static_1x,,1.0,2021,26,0.2630330979379403,0.7311218916110214,1.2076566567388498,-0.34391245628877165,0.7648257372715813,0.013489182197640483,-0.04151941140090673,-0.054243463635006,1.2006358112812292,30.256022444286977,0.008693578226360911,0.0012006358112812293,0.0,1.0,1.0,1.0,0.0,0.0,0.5384615384615384,15,60,0.46493942430244134,9.110899219968903,0.16470687643805898,0.16199020452184548,0.6239520341833864,0.32560469184945284,0.0
20,10,shrinkage_min_variance,static_1x,,1.0,2022,26,-0.5567792301287735,-1.3119822536035601,-2.3000294547400926,-0.4866263593144897,-1.1441616744993184,-0.026663835691343063,-0.08470086902554524,-0.08391591623005151,1.3511150734569832,34.04809985111598,-0.016352725484342242,0.0013511150734569833,0.0,1.0,1.0,1.0,0.0,0.0,0.34615384615384615,15,60,0.5121476739310233,6.991724463856871,0.18,0.40846607986692235,0.7453289790234195,0.5681116763396901,0.0
20,10,shrinkage_min_variance,static_1x,,1.0,2023,25,1.3103076887957696,1.6899818062405214,4.365304937127374,-0.2519421028879737,5.200828578375402,0.03986359663183823,0.06177551873293561,0.057163221451042814,1.2612685119973928,31.783966502334298,0.041225430082791496,0.0012612685119973927,0.0,1.0,1.0,1.0,0.0,0.0,0.52,15,60,0.5944221597018495,9.095469122370726,0.16128575405734513,0.16476302786488994,0.5322241473498852,0.42056413655651675,0.0
20,10,shrinkage_min_variance,static_1x,,1.0,2024,26,0.28777213398464974,0.8210614407709181,1.2931872663747994,-0.18846832633817368,1.5268991855336616,0.013269198290531107,-0.017673314871082705,-0.00026514577724847207,1.3818802375579262,34.82338198645974,0.008263761805115403,0.0013818802375579263,0.0,1.0,1.0,1.0,0.0,0.0,0.5769230769230769,15,60,0.40725794723403574,8.636191975991363,0.1692675751855902,0.18579982752328159,0.5640089409464794,0.35600925220151997,0.0
20,10,shrinkage_min_variance,static_1x,,1.0,2025,25,2.0544025730879456,2.814143765523984,4.496969731164813,-0.23486940794148425,8.746999411689167,0.04883684953056451,0.09019189801549282,0.10917532406885332,1.5349869646997993,38.681671510434946,0.05311049116721185,0.0015349869646997991,0.0,1.0,1.0,1.0,0.0,0.0,0.72,15,60,0.43732257862848584,8.361794220678979,0.17328832506677777,0.23816860518773086,0.5780849046789536,0.4288126189433561,0.0
20,10,shrinkage_min_variance,static_1x,,1.0,2026,11,0.3354736816532715,0.752846629273094,1.6417088484395284,-0.21850373192242545,1.5353224345494174,0.01670019867121982,0.027895204049558718,0.04338840353177768,1.5924166103480601,40.128898580771114,0.008359902551973433,0.0015924166103480604,0.0,1.0,1.0,1.0,0.0,0.0,0.45454545454545453,15,60,0.5590049688089638,7.474969040880882,0.17783545377442875,0.28559491432171163,0.7291935089622467,0.37061405521606827,0.0
20,10,shrinkage_min_variance,legacy_risk_scaled,,1.0,2021,26,0.047811668521985595,0.3067771254911312,0.377307277631655,-0.16628073503517093,0.28753582615492224,0.0033510535641089793,-0.04151941140090673,-0.054243463635006,0.6541759039302335,16.485232779041883,0.002900272575026653,0.0006541759039302336,0.0,0.5346153846153846,0.45,1.0,0.0,0.8461538461538461,0.5384615384615384,15,60,0.27527003416683227,9.110899219968903,0.16470687643805898,0.16199020452184548,0.6239520341833864,0.32560469184945284,0.0
20,10,shrinkage_min_variance,legacy_risk_scaled,,1.0,2022,26,-0.28122586078428813,-1.3119822536035601,-2.300029454740092,-0.24109000188887886,-1.1664766625781038,-0.011998726061104378,-0.08470086902554524,-0.08391591623005151,0.6080017830556425,15.32164493300219,-0.018354808639282537,0.0006080017830556425,0.0,0.44999999999999996,0.45,0.45,0.0,1.0,0.34615384615384615,15,60,0.23046645326896048,6.991724463856871,0.18,0.40846607986692235,0.7453289790234195,0.5681116763396901,0.0
20,10,shrinkage_min_variance,legacy_risk_scaled,,1.0,2023,25,0.6967752599462944,1.9424040534337959,5.543536220163541,-0.12014728761950688,5.799342405072883,0.022780397415490206,0.06177551873293561,0.057163221451042814,0.6054625844279189,15.257657127583556,0.045667251146090396,0.0006054625844279189,0.0,0.486,0.45,0.75,0.0,1.0,0.52,15,60,0.2955440778943574,9.095469122370726,0.16128575405734513,0.16476302786488994,0.5322241473498852,0.42056413655651675,0.0
20,10,shrinkage_min_variance,legacy_risk_scaled,,1.0,2024,26,0.20837810489506992,0.8425275280314908,1.426565474285861,-0.08481074685217815,2.4569775957552276,0.008853571288143711,-0.017673314871082705,-0.00026514577724847207,0.9104270478388421,22.94276160553882,0.009082520599645837,0.0009104270478388422,0.0,0.6423076923076922,0.45,1.0,0.0,0.6923076923076923,0.5769230769230769,15,60,0.26481033442610846,8.636191975991363,0.1692675751855902,0.18579982752328159,0.5640089409464794,0.35600925220151997,0.0
20,10,shrinkage_min_variance,legacy_risk_scaled,,1.0,2025,25,1.007473989915899,2.9649201636616804,6.0720414575577815,-0.12182083811107758,8.270128539070411,0.029174068908480982,0.09019189801549282,0.10917532406885332,0.9513131013561552,23.97309015417511,0.042025203402509176,0.0009513131013561553,0.0,0.594,0.45,1.0,0.0,0.76,0.72,15,60,0.24796166369139752,8.361794220678979,0.17328832506677777,0.23816860518773086,0.5780849046789536,0.4288126189433561,0.0
