model_horizon_days,rebalance_every_days,base_policy,exposure_policy,target_volatility,leverage_cap,period,num_rebalances,annualized_net_return,net_sharpe,net_sortino,max_drawdown,calmar,avg_net_return,avg_realized_return_ic,avg_model_target_ic,avg_turnover,annualized_turnover,return_per_annual_turnover,avg_transaction_cost,avg_financing_cost,avg_exposure,min_exposure,max_exposure,leveraged_period_share,deleveraged_period_share,net_hit_rate,risk_anchor,signal_blend,annualized_net_volatility,avg_base_effective_n,avg_base_max_weight,avg_base_top3_weight_share,avg_weighted_score_z,avg_weight_score_correlation,avg_pairwise_correlation,avg_ex_ante_annualized_volatility,optimizer_fallback_rate
20,10,signal_shrinkage_min_variance_blend_0.00,vol_target_35pct_max_1p25,0.35,1.25,2024,26,0.49391530054137056,1.316813183482317,2.3950525451869136,-0.14193693604618496,3.47982219639189,0.018371032956100188,-0.017673314871082705,-0.00026514577724847207,0.9478586539622914,23.886038079849744,0.02067799184152006,0.0009478586539622914,0.0,0.6672016650957585,0.5,0.7750357162603948,0.0,1.0,0.6153846153846154,shrinkage_min_variance,0.0,0.3515684960485069,7.227865431709868,0.1761225220941061,0.5106851282035052,2.2999947667942715,-0.21164909262895854,0.17978276378678362,0.42492994860218397,0.0
20,10,signal_shrinkage_min_variance_blend_0.00,vol_target_35pct_max_1p25,0.35,1.25,2025,25,1.6218719102584127,2.8820617080245694,4.523252994750192,-0.12586334212779227,12.885975239809577,0.04139104952197724,0.09019189801549282,0.10917532406885332,1.1960266100159886,30.139870572402913,0.05381150879073295,0.0011960266100159887,0.0,0.747573942933947,0.666535301777639,0.897747999553745,0.0,1.0,0.76,shrinkage_min_variance,0.0,0.36191260063919994,7.4129195528672644,0.17469413058815017,0.5016740434102634,2.4178564320487532,-0.11542143707405135,0.2325496518666765,0.4958950999863723,0.0
20,10,signal_shrinkage_min_variance_blend_0.00,vol_target_35pct_max_1p25,0.35,1.25,2026,11,0.5901268227936878,1.1046460047763522,1.9458497875324288,-0.2133979853926714,2.7653814149547924,0.02338945862204399,0.027895204049558718,0.04338840353177768,1.126709512865125,28.39307972420115,0.020784177994283823,0.0011267095128651252,0.0,0.6679387844881026,0.5585406720876337,0.8233047135173326,0.0,1.0,0.6363636363636364,shrinkage_min_variance,0.0,0.5335775938417865,6.696734217191329,0.17999999999999997,0.5239180116954013,2.3519794075720046,-0.0808648781723433,0.2792894529494215,0.42436611514846345,0.0
20,10,signal_shrinkage_min_variance_blend_0.00,regime_dd_vol_target_35pct_max_1p25,0.35,1.25,2021,26,-0.051568024861123885,0.012098719407272952,0.01547455355761957,-0.2587483108661769,-0.19929801546721812,0.00016293849349598155,-0.04151941140090673,-0.054243463635006,0.785986362945298,19.806856346221508,-0.002603544144498294,0.000785986362945298,0.0,0.6620217796996553,0.5,1.0,0.0,0.9615384615384616,0.5384615384615384,shrinkage_min_variance,0.0,0.3393788960532838,7.318859606033137,0.17481663690963398,0.5000582045716785,2.92592917479103,-0.22658576059221633,0.17380466868719038,0.39530801297606905,0.0
20,10,signal_shrinkage_min_variance_blend_0.00,regime_dd_vol_target_35pct_max_1p25,0.35,1.25,2022,26,-0.1358546989655659,-0.3445683907100098,-0.8423694757190634,-0.23705393488251625,-0.5730961565050392,-0.004104955606872856,-0.08470086902554524,-0.08391591623005151,0.6790872777740933,17.11299939990715,-0.007938684259306585,0.0006790872777740935,0.0,0.5,0.5,0.5,0.0,1.0,0.34615384615384615,shrinkage_min_variance,0.0,0.3002158180558577,6.553995299558839,0.18,0.5336317794895751,2.7791957291122817,-0.09848334131274131,0.3670921797890567,0.6270405667172756,0.0
20,10,signal_shrinkage_min_variance_blend_0.00,regime_dd_vol_target_35pct_max_1p25,0.35,1.25,2023,25,1.1107588547034646,2.216817664895792,9.989187501170976,-0.1439232265153747,7.717717852752606,0.03248003223248653,0.06177551873293561,0.057163221451042814,0.654661970031001,16.497481644781224,0.06732899472901305,0.0006546619700310011,0.0,0.5,0.5,0.5,0.0,1.0,0.6,shrinkage_min_variance,0.0,0.3692215310351816,7.583672347732278,0.17028256285354085,0.4849651111063002,1.9086210867538262,-0.2928239434308909,0.14423952224032185,0.5165856767204409,0.0
20,10,signal_shrinkage_min_variance_blend_0.00,regime_dd_vol_target_35pct_max_1p25,0.35,1.25,2024,26,0.474539022543091,1.3532333967683912,2.7017125827599564,-0.12101674320696842,3.92126750371651,0.01751316536306258,-0.017673314871082705,-0.00026514577724847207,0.9016510219890367,22.721605754123726,0.02088492458139616,0.0009016510219890366,0.0,0.6327071560650553,0.5,0.7531473477398122,0.0,1.0,0.6153846153846154,shrinkage_min_variance,0.0,0.3261313001904223,7.227865431709868,0.1761225220941061,0.5106851282035052,2.2999947667942715,-0.21164909262895854,0.17978276378678362,0.42492994860218397,0.0
20,10,signal_shrinkage_min_variance_blend_0.00,regime_dd_vol_target_35pct_max_1p25,0.35,1.25,2025,25,1.290903283708662,2.9387650843907847,4.288545266528052,-0.11475896314408973,11.248823171117555,0.0351332893950865,0.09019189801549282,0.10917532406885332,1.0634884564628313,26.79990910286335,0.04816819634551446,0.0010634884564628313,0.0,0.6621178698276593,0.65,0.7395177736183083,0.0,1.0,0.76,shrinkage_min_variance,0.0,0.30126902536672734,7.4129195528672644,0.17469413058815017,0.5016740434102634,2.4178564320487532,-0.11542143707405135,0.2325496518666765,0.4958950999863723,0.0
20,10,signal_shrinkage_min_variance_blend_0.00,regime_dd_vol_target_35pct_max_1p25,0.35,1.25,2026,11,0.6085199201826448,1.2170662124774394,2.484907046603259,-0.17916555891130637,3.396411251583709,0.022774845355502817,0.027895204049558718,0.04338840353177768,1.037743522551194,26.151136768290087,0.023269348693113555,0.001037743522551194,0.0,0.6169729858049284,0.5585406720876337,0.65,0.0,1.0,0.6363636363636364,shrinkage_min_variance,0.0,0.4715652255191579,6.696734217191329,0.17999999999999997,0.5239180116954013,2.3519794075720046,-0.0808648781723433,0.2792894529494215,0.42436611514846345,0.0
20,10,signal_shrinkage_min_variance_blend_0.25,static_1x,,1.0,2021,26,-0.012245774827206013,0.23218531452908006,0.31988314295892845,-0.38335017872268984,-0.031944095782108495,0.0047532153710013545,-0.04151941140090673,-0.054243463635006,1.1166530739486105,28.13965746350498,-0.0004351785320446015,0.0011166530739486103,0.0,1.0,1.0,1.0,0.0,0.0,0.46153846153846156,shrinkage_min_variance,0.25,0.5158854580970157,8.292188398239917,0.15667348772815323,0.44858384774915133,2.932391718954612,-0.1845445512221074,0.17380466868719038,0.40547978182379574,0.0
20,10,signal_shrinkage_min_variance_blend_0.25,static_1x,,1.0,2022,26,-0.35711709896773236,-0.4128072811227832,-1.0084152292539732,-0.45818008949893496,-0.7794251805185928,-0.010262316969136275,-0.08470086902554524,-0.08391591623005151,1.299869358448324,32.75670783289777,-0.010902105937797491,0.0012998693584483241,0.0,1.0,1.0,1.0,0.0,0.0,0.3076923076923077,shrinkage_min_variance,0.25,0.6264676023127471,7.706675363495655,0.1640657847942778,0.47598304428279103,2.795005342842041,-0.018412464059008163,0.3670921797890567,0.6418147382556835,0.0
20,10,signal_shrinkage_min_variance_blend_0.25,static_1x,,1.0,2023,25,3.191429014093865,2.177421237640017,11.037911313054808,-0.3077148863224062,10.371383238021403,0.06876064961042103,0.06177551873293561,0.057163221451042814,1.2463469061384915,31.407942034689984,0.10161216581999995,0.0012463469061384917,0.0,1.0,1.0,1.0,0.0,0.0,0.6,shrinkage_min_variance,0.25,0.7957892300438197,8.555162611508802,0.15666432245168851,0.4367669351590604,1.988022601047769,-0.02078038312060511,0.14423952224032185,0.5351709317365859,0.0
