policy,policy_label,policy_kind,period,num_rebalances,annualized_net_return,annualized_volatility,net_sharpe,net_sortino,max_drawdown,calmar,expected_shortfall_95_return,worst_rebalance_return,ending_value_100k,maximum_underwater_days,avg_equity_exposure,avg_sleeve_gross_notional,avg_cash_weight,avg_sleeve_turnover,annualized_sleeve_turnover,avg_sleeve_transaction_cost,avg_short_borrow_cost,turnover_bps,budget_override,sleeve_budget
regime_fixed_20,Risk-state 20% fixed defensive basket,regime_equal,2021,26,-0.17785587773329026,0.3187553690209069,-0.44733556089860543,-0.5333151459997137,-0.33676728493533403,-0.5281269460821947,-0.15381537063734585,-0.2140050855670619,81704.86022486717,331,0.5346153846153846,0.16923076923076924,0.2961538461538461,0.06346153846153847,1.5992307692307695,6.346153846153847e-05,0.0,10.0,0.2,0.2
regime_fixed_20,Risk-state 20% fixed defensive basket,regime_equal,2022,26,-0.19930269404315482,0.2972491569486268,-0.6053655707387555,-0.9344511279299311,-0.27393605397722365,-0.727551890850139,-0.0834481924259028,-0.08645119225715893,79506.72617242999,362,0.44999999999999996,0.20000000000000004,0.35,0.0,0.0,0.0,0.0,10.0,0.2,0.2
regime_fixed_20,Risk-state 20% fixed defensive basket,regime_equal,2023,25,1.3286378409209099,0.39911057465463323,2.331815041744452,7.361975890476396,-0.1703523829151713,7.799349901565619,-0.05809664547564173,-0.06864926832567353,231306.82268794844,128,0.486,0.188,0.326,0.012000000000000002,0.30240000000000006,1.2e-05,0.0,10.0,0.2,0.2
regime_fixed_20,Risk-state 20% fixed defensive basket,regime_equal,2024,26,0.8257768935019683,0.3847252559329102,1.7585916551759828,4.198548367022658,-0.10142724392997793,8.141568887271134,-0.08627678290086413,-0.08687048111258788,186100.54015253624,146,0.6423076923076922,0.13076923076923078,0.22692307692307695,0.032692307692307694,0.8238461538461539,3.269230769230769e-05,0.0,10.0,0.2,0.2
regime_fixed_20,Risk-state 20% fixed defensive basket,regime_equal,2025,25,1.775917579120744,0.31417419251906703,3.4571109971655933,11.21186008294203,-0.08178354610633098,21.714851747951627,-0.061598287771284094,-0.08178354610633094,275351.51315270265,43,0.594,0.14800000000000002,0.258,0.066,1.6632,6.6e-05,0.0,10.0,0.2,0.2
regime_fixed_20,Risk-state 20% fixed defensive basket,regime_equal,2026,11,0.7311045930729769,0.3439735914623002,1.7624629473626352,4.261354424975035,-0.10901880638380224,6.706224525143973,-0.08005271628922624,-0.08005271628922624,127066.19222985998,74,0.45,0.2,0.35000000000000003,0.0,0.0,0.0,0.0,10.0,0.2,0.2
regime_trend_20,Risk-state 20% trend-confirmed diversifiers,regime_trend_long,overall,139,0.5045699305980105,0.35148509542419343,1.3400984757274164,2.6945422961439283,-0.48211266190512536,1.046580956003401,-0.1061806766021819,-0.2140050855670619,951884.266807717,860,0.5341726618705037,0.14172661870503594,0.3241007194244605,0.12261603149813452,3.08992399375299,0.00012261603149813448,0.0,10.0,0.2,0.2
regime_trend_20,Risk-state 20% trend-confirmed diversifiers,regime_trend_long,development_2021_2023,77,0.13678379667671092,0.34748296759827263,0.5380191331093331,0.9245290237407834,-0.48211266190512536,0.2837174948614573,-0.12195869009215342,-0.2140050855670619,147954.043711181,860,0.49025974025974045,0.13506493506493503,0.3746753246753247,0.13585706918935403,3.4235981435717213,0.000135857069189354,0.0,10.0,0.2,0.2
regime_trend_20,Risk-state 20% trend-confirmed diversifiers,regime_trend_long,holdout_2024_2026,62,1.1310752111095081,0.3463956305601828,2.378274602749791,6.187939374741458,-0.11494816374534733,9.839871941019064,-0.08262775287054985,-0.08585595747406022,643364.8198665507,146,0.5887096774193551,0.14999999999999994,0.2612903225806452,0.10617151694613608,2.675522227042629,0.00010617151694613607,0.0,10.0,0.2,0.2
regime_trend_20,Risk-state 20% trend-confirmed diversifiers,regime_trend_long,2021,26,-0.17533977127501044,0.31876758614469525,-0.43770248290214897,-0.5212120670374492,-0.331670086638008,-0.5286571757264926,-0.15381537063734585,-0.2140050855670619,81962.86208115538,331,0.5346153846153846,0.16923076923076924,0.2961538461538462,0.14297548378870187,3.602982191475287,0.00014297548378870185,0.0,10.0,0.2,0.2
regime_trend_20,Risk-state 20% trend-confirmed diversifiers,regime_trend_long,2022,26,-0.18117454243166486,0.2949169976427725,-0.5373878639608285,-0.855487784982405,-0.2644014867238865,-0.6852251274247363,-0.07953159016457237,-0.0879541003062716,81364.60229596865,362,0.44999999999999996,0.1153846153846154,0.4346153846153846,0.07138683485066966,1.7989482382368753,7.138683485066966e-05,0.0,10.0,0.2,0.2
regime_trend_20,Risk-state 20% trend-confirmed diversifiers,regime_trend_long,2023,25,1.232763951932244,0.3949859745360445,2.242470106284726,7.0638132609566195,-0.1730691346629798,7.122956697812261,-0.0591585925947634,-0.06634891537126578,221857.55274699867,142,0.486,0.12000000000000002,0.3940000000000001,0.19550296171826392,4.926674635300251,0.00019550296171826396,0.0,10.0,0.2,0.2
regime_trend_20,Risk-state 20% trend-confirmed diversifiers,regime_trend_long,2024,26,0.8304815658780511,0.3838951433533973,1.7683429794074248,4.270526642610209,-0.10038732924397797,8.272772790475148,-0.08557024555755952,-0.08585595747406022,186595.32896124554,146,0.6423076923076922,0.13076923076923078,0.22692307692307698,0.09305608300177408,2.345013291644707,9.305608300177409e-05,0.0,10.0,0.2,0.2
regime_trend_20,Risk-state 20% trend-confirmed diversifiers,regime_trend_long,2025,25,1.7294056043043997,0.31350279082326643,3.407743313524097,11.018552238155317,-0.08108939158581907,21.327149834070756,-0.06192520591883012,-0.08108939158581892,270774.1624636562,43,0.594,0.14800000000000002,0.25800000000000006,0.13267716286661366,3.343464504238664,0.00013267716286661366,0.0,10.0,0.2,0.2
regime_trend_20,Risk-state 20% trend-confirmed diversifiers,regime_trend_long,2026,11,0.7395197020349509,0.3428370485957147,1.781483076353036,4.453343875300736,-0.11494816374534744,6.433506007745018,-0.07828112878126148,-0.07828112878126148,127335.44791466724,74,0.45,0.2,0.35000000000000003,0.0769315291771791,1.9386745352649133,7.69315291771791e-05,0.0,10.0,0.2,0.2
diversified_trend_overlay_20,Risk-state 20% diversified long/short trend overlay,regime_trend_long_short,overall,139,0.49505751750622484,0.35044605683580066,1.3247576034463786,2.640058559954378,-0.485120883974518,1.020482798947548,-0.10738989028336196,-0.2140050855670619,919159.3375341638,1003,0.5341726618705037,0.16690647482014384,0.2989208633093526,0.13082076284017422,3.29668322357239,0.00013082076284017425,7.941262354602748e-06,10.0,0.2,0.2
diversified_trend_overlay_20,Risk-state 20% diversified long/short trend overlay,regime_trend_long_short,development_2021_2023,77,0.13123307366729553,0.3437780839176908,0.5258869366628901,0.8985070427693581,-0.485120883974518,0.2705162321442934,-0.12146211312729785,-0.2140050855670619,145757.66366777284,1003,0.49025974025974045,0.18051948051948047,0.32922077922077925,0.14091973319516235,3.551177276518091,0.00014091973319516242,1.1306641647400012e-05,10.0,0.2,0.2
diversified_trend_overlay_20,Risk-state 20% diversified long/short trend overlay,regime_trend_long_short,holdout_2024_2026,62,1.1137980849651368,0.3486678907781813,2.3412096841412997,5.914602330320902,-0.1118986993379909,9.953628518959821,-0.08627223373318192,-0.09308875372902756,630607.8969742644,146,0.5887096774193551,0.14999999999999994,0.26129032258064516,0.11827849320575347,2.9806180287849875,0.00011827849320575345,3.761678394193243e-06,10.0,0.2,0.2
diversified_trend_overlay_20,Risk-state 20% diversified long/short trend overlay,regime_trend_long_short,2021,26,-0.17567955638930877,0.31964021703578005,-0.4370564986339579,-0.5222789918074138,-0.3331413812662165,-0.5273423425261047,-0.15381537063734585,-0.2140050855670619,81928.01901380479,331,0.5346153846153846,0.16923076923076924,0.2961538461538462,0.15230346237982426,3.838047251971571,0.00015230346237982424,8.416833206976552e-06,10.0,0.2,0.2
diversified_trend_overlay_20,Risk-state 20% diversified long/short trend overlay,regime_trend_long_short,2022,26,-0.18468882454322633,0.28514647499439605,-0.5795824742870365,-0.8981971127673214,-0.27069132052663314,-0.6822857274622328,-0.07856881386838732,-0.08757993924893406,81004.33572146077,191,0.44999999999999996,0.19230769230769235,0.3576923076923078,0.09571321156174814,2.411972931356053,9.571321156174816e-05,1.309109476651152e-05,10.0,0.2,0.2
diversified_trend_overlay_20,Risk-state 20% diversified long/short trend overlay,regime_trend_long_short,2023,25,1.2101624953873888,0.39204206311280976,2.2293365120092123,7.117978187642329,-0.15817768916279662,7.650652261975382,-0.05718822120059355,-0.06634891537126578,219629.50339316222,128,0.486,0.18,0.3340000000000001,0.1760954373418649,4.4376050210149955,0.0001760954373418649,1.2456211181564448e-05,10.0,0.2,0.2
diversified_trend_overlay_20,Risk-state 20% diversified long/short trend overlay,regime_trend_long_short,2024,26,0.8104147672561888,0.3883744442372249,1.7233749147969668,4.044936880086845,-0.10683747419468126,7.585491639192402,-0.08952268574368305,-0.09308875372902756,184485.19289184015,146,0.6423076923076922,0.13076923076923078,0.22692307692307698,0.08570159149472986,2.1596801056671926,8.570159149472986e-05,2.2625552606082205e-06,10.0,0.2,0.2
diversified_trend_overlay_20,Risk-state 20% diversified long/short trend overlay,regime_trend_long_short,2025,25,1.7044713488428838,0.31724661887568095,3.3411471325394544,10.325663609569972,-0.0868354079869762,19.628759608045197,-0.06517878537522408,-0.0868354079869762,268320.07064869895,43,0.594,0.14800000000000002,0.258,0.15983010157222238,4.027718559620004,0.0001598301015722224,5.91845549524409e-06,10.0,0.2,0.2
diversified_trend_overlay_20,Risk-state 20% diversified long/short trend overlay,regime_trend_long_short,2026,11,0.7413137107159287,0.3360938285643444,1.8148376066067513,4.460914351055373,-0.1118986993379909,6.6248644095208356,-0.0792081554583854,-0.0792081554583854,127392.755288743,74,0.45,0.2,0.35000000000000003,0.10084296914437986,2.5412428224383725,0.00010084296914437985,2.4032942075513674e-06,10.0,0.2,0.2
strategic_gold_10,Strategic 10% gold,strategic_single,overall,139,0.4841372932815613,0.3341285473120048,1.351207175869093,2.720300499671966,-0.472749489256052,1.0240884533655021,-0.1008102291574386,-0.20182787194986826,882732.7520450725,860,0.5074640287769785,0.049999999999999996,0.44253597122302163,0.030773381294964028,0.7754892086330935,7.693345323741006e-05,0.0,25.0,0.05,0.05
strategic_gold_10,Strategic 10% gold,strategic_single,development_2021_2023,77,0.1423746195470721,0.32970672937359363,0.5641445172888065,0.9749243409298374,-0.472749489256052,0.30116292620669277,-0.11576579570127835,-0.20182787194986826,150188.68783246283,860,0.4657467532467533,0.04999999999999998,0.48425324675324666,0.024707792207792206,0.6226363636363635,6.176948051948051e-05,0.0,25.0,0.05,0.05
strategic_gold_10,Strategic 10% gold,strategic_single,holdout_2024_2026,62,1.0541839715315624,0.33047638103601396,2.363797596200584,6.0727204964491595,-0.11567319775861107,9.113467872924657,-0.07974053818291069,-0.08265882264822434,587749.1605957511,146,0.5592741935483874,0.04999999999999998,0.3907258064516129,0.038306451612903226,0.9653225806451613,9.576612903225805e-05,0.0,25.0,0.05,0.05
strategic_gold_10,Strategic 10% gold,strategic_single,2021,26,-0.17797039456840513,0.29868967084459963,-0.4998768774173305,-0.5925361676697519,-0.3190793290020426,-0.5577622189598682,-0.14632077584596648,-0.20182787194986826,81693.11825074158,331,0.5078846153846154,0.05000000000000001,0.44211538461538463,0.06221153846153846,1.5677307692307692,0.00015552884615384615,0.0,25.0,0.05,0.05
strategic_gold_10,Strategic 10% gold,strategic_single,2022,26,-0.17936511725025173,0.27764087909038354,-0.5790709209262446,-0.8958612729524289,-0.2520445836845919,-0.7116404353077028,-0.07689672545670206,-0.08369930951677687,81550.11464675082,362,0.4275,0.05000000000000001,0.5225000000000001,0.0,0.0,0.0,0.0,25.0,0.05,0.05
strategic_gold_10,Strategic 10% gold,strategic_single,2023,25,1.2690882708463325,0.37443910376633954,2.3912353006350395,7.982728860510798,-0.1520844725325039,8.344627493612798,-0.05091202408956626,-0.06271876310387912,225438.02628025218,128,0.46169999999999994,0.05000000000000001,0.48829999999999996,0.011399999999999995,0.28727999999999987,2.8499999999999985e-05,0.0,25.0,0.05,0.05
strategic_gold_10,Strategic 10% gold,strategic_single,2024,26,0.7769288946317283,0.36583762252397134,1.756355213985109,4.185589585221348,-0.09896398939256856,7.850622225320978,-0.0821175966910481,-0.08265882264822434,180965.623216345,146,0.6101923076923076,0.05000000000000001,0.33980769230769226,0.031057692307692304,0.782653846153846,7.764423076923076e-05,0.0,25.0,0.05,0.05
strategic_gold_10,Strategic 10% gold,strategic_single,2025,25,1.6414806308985108,0.2979404239600264,3.4577619467957406,11.152295180534708,-0.07837322791486057,20.944405054768264,-0.058105303513757686,-0.07837322791486065,262119.5628663954,43,0.5643,0.05000000000000001,0.38569999999999993,0.06269999999999999,1.5800399999999997,0.00015675,0.0,25.0,0.05,0.05
strategic_gold_10,Strategic 10% gold,strategic_single,2026,11,0.6340886653938311,0.3285699895120546,1.6523053137512134,4.027272627209751,-0.11567319775861096,5.481725046774098,-0.07635373143468589,-0.07635373143468589,123907.18763062847,74,0.42750000000000005,0.05,0.5225,0.0,0.0,0.0,0.0,25.0,0.05,0.05
strategic_oil_10,Strategic 10% oil,strategic_single,overall,139,0.4957180709733977,0.3344356447227649,1.3738740409788064,2.7608526932138457,-0.4569644875316845,1.0848065538988434,-0.10091779968994073,-0.20381318755312985,921401.6101036206,860,0.5074640287769785,0.049999999999999996,0.44253597122302163,0.030773381294964028,0.7754892086330935,7.693345323741006e-05,0.0,25.0,0.05,0.05
strategic_oil_10,Strategic 10% oil,strategic_single,development_2021_2023,77,0.15649949667174723,0.33246689848836536,0.5993352123058384,1.037512985868746,-0.4569644875316845,0.34247627757046667,-0.11589463779683955,-0.20381318755312985,155935.29446803973,860,0.4657467532467533,0.04999999999999998,0.48425324675324666,0.024707792207792206,0.6226363636363635,6.176948051948051e-05,0.0,25.0,0.05,0.05
strategic_oil_10,Strategic 10% oil,strategic_single,holdout_2024_2026,62,1.058634589077597,0.32819593965435795,2.3846749024949836,6.1327280683799135,-0.10441485187208166,10.138735726738638,-0.07933121191268383,-0.08375706276733175,590887.1453681517,146,0.5592741935483874,0.04999999999999998,0.3907258064516129,0.038306451612903226,0.9653225806451613,9.576612903225805e-05,0.0,25.0,0.05,0.05
strategic_oil_10,Strategic 10% oil,strategic_single,2021,26,-0.15329764521396616,0.3058822710402528,-0.3848633953972556,-0.461183683919778,-0.31797999076207817,-0.48209840136975124,-0.14864765257818108,-0.20381318755312985,84224.12469765313,331,0.5078846153846154,0.05000000000000001,0.44211538461538463,0.06221153846153846,1.5677307692307692,0.00015552884615384615,0.0,25.0,0.05,0.05
strategic_oil_10,Strategic 10% oil,strategic_single,2022,26,-0.16909270921010344,0.2766271457531878,-0.5375949377580818,-0.8432028559836058,-0.2542462540174021,-0.6650745351730128,-0.07364460731042335,-0.078415042684869,82603.54446610264,191,0.4275,0.05000000000000001,0.5225000000000001,0.0,0.0,0.0,0.0,25.0,0.05,0.05
strategic_oil_10,Strategic 10% oil,strategic_single,2023,25,1.2558660553360945,0.37889053750309104,2.3511059033280244,7.669508060751035,-0.14472618787819314,8.677531507933294,-0.052398237367084044,-0.06317305293095377,224134.77084758188,128,0.46169999999999994,0.05000000000000001,0.48829999999999996,0.011399999999999995,0.28727999999999987,2.8499999999999985e-05,0.0,25.0,0.05,0.05
strategic_oil_10,Strategic 10% oil,strategic_single,2024,26,0.7695899847648284,0.36515991923388735,1.7473604690726,4.165840805963758,-0.10441485187208166,7.370503055519831,-0.08120218850661805,-0.08375706276733175,180194.53887421152,146,0.6101923076923076,0.05000000000000001,0.33980769230769226,0.031057692307692304,0.782653846153846,7.764423076923076e-05,0.0,25.0,0.05,0.05
strategic_oil_10,Strategic 10% oil,strategic_single,2025,25,1.567406399726023,0.3011822498540561,3.325011787886509,10.573297947741015,-0.0804416696289908,19.485005805512735,-0.060889655563297194,-0.08044166962899084,254826.54273094898,43,0.5643,0.05000000000000001,0.38569999999999993,0.06269999999999999,1.5800399999999997,0.00015675,0.0,25.0,0.05,0.05
strategic_oil_10,Strategic 10% oil,strategic_single,2026,11,0.781953498072606,0.31308925769958895,2.0029545210018176,4.964528260461598,-0.08787149952525741,8.898829567007043,-0.07447880100850843,-0.07447880100850843,128682.13423682573,74,0.42750000000000005,0.05,0.5225,0.0,0.0,0.0,0.0,25.0,0.05,0.05
strategic_diversified_10,Strategic 10% diversified real-assets/defensive basket,strategic_equal,overall,139,0.4793353452415883,0.3339919384801823,1.3417856197746894,2.694890539783819,-0.4723474052342085,1.0147940687933172,-0.10078331238851747,-0.2029063888353399,867093.5514356039,860,0.5074640287769785,0.049999999999999996,0.44253597122302163,0.030773381294964028,0.7754892086330935,7.693345323741006e-05,0.0,25.0,0.05,0.05
strategic_diversified_10,Strategic 10% diversified real-assets/defensive basket,strategic_equal,development_2021_2023,77,0.1422666685150562,0.330029385408477,0.5636790026970041,0.9728114924966544,-0.4723474052342085,0.30119074845878485,-0.11600274067590702,-0.2029063888353399,150145.32641406034,860,0.4657467532467533,0.04999999999999998,0.48425324675324666,0.024707792207792206,0.6226363636363635,6.176948051948051e-05,0.0,25.0,0.05,0.05
strategic_diversified_10,Strategic 10% diversified real-assets/defensive basket,strategic_equal,holdout_2024_2026,62,1.0395525880282408,0.3300636333979712,2.3440190113830615,6.008140178748147,-0.11297166448066076,9.201887861059163,-0.07954725169769084,-0.08201470290209402,577502.858160496,146,0.5592741935483874,0.04999999999999998,0.3907258064516129,0.038306451612903226,0.9653225806451613,9.576612903225805e-05,0.0,25.0,0.05,0.05
strategic_diversified_10,Strategic 10% diversified real-assets/defensive basket,strategic_equal,2021,26,-0.17228347393758436,0.3000506791429994,-0.47334483411523093,-0.5624540582645593,-0.31953005942565893,-0.539177673134278,-0.14681607044801684,-0.2029063888353399,82276.28878290294,331,0.5078846153846154,0.05000000000000001,0.44211538461538463,0.06221153846153846,1.5677307692307692,0.00015552884615384615,0.0,25.0,0.05,0.05
strategic_diversified_10,Strategic 10% diversified real-assets/defensive basket,strategic_equal,2022,26,-0.1817352467869512,0.27708007207411267,-0.5911113164087582,-0.9130686009009668,-0.2546387322217838,-0.7136983647431313,-0.07668914102430542,-0.08352343270828735,81307.11840134898,362,0.4275,0.05000000000000001,0.5225000000000001,0.0,0.0,0.0,0.0,25.0,0.05,0.05
strategic_diversified_10,Strategic 10% diversified real-assets/defensive basket,strategic_equal,2023,25,1.259006203134069,0.37513443867963747,2.3752003887168,7.858855272048957,-0.15189664450298324,8.288571530027065,-0.05146867350685159,-0.06322547987789406,224444.28683444633,128,0.46169999999999994,0.05000000000000001,0.48829999999999996,0.011399999999999995,0.28727999999999987,2.8499999999999985e-05,0.0,25.0,0.05,0.05
strategic_diversified_10,Strategic 10% diversified real-assets/defensive basket,strategic_equal,2024,26,0.7613788784836824,0.3663710214567289,1.7296995663862442,4.1076552951402165,-0.10368363994016316,7.3432884775561655,-0.08168525322425757,-0.08201470290209402,179331.93497368268,146,0.6101923076923076,0.05000000000000001,0.33980769230769226,0.031057692307692304,0.782653846153846,7.764423076923076e-05,0.0,25.0,0.05,0.05
strategic_diversified_10,Strategic 10% diversified real-assets/defensive basket,strategic_equal,2025,25,1.6044257978099785,0.29789286605205534,3.4088822705523065,10.971695901608465,-0.07810171756747908,20.542772269044804,-0.05872294367805034,-0.07810171756747906,258471.51419746614,43,0.5643,0.05000000000000001,0.38569999999999993,0.06269999999999999,1.5800399999999997,0.00015675,0.0,25.0,0.05,0.05
strategic_diversified_10,Strategic 10% diversified real-assets/defensive basket,strategic_equal,2026,11,0.6547970692488667,0.3257149355723557,1.70375621434112,4.166901450380149,-0.11297166448066076,5.796117745622481,-0.0767167827747691,-0.0767167827747691,124590.18090204545,74,0.42750000000000005,0.05,0.5225,0.0,0.0,0.0,0.0,25.0,0.05,0.05
regime_fixed_20,Risk-state 20% fixed defensive basket,regime_equal,overall,139,0.5023189183578254,0.351547158398488,1.3355120326880074,2.681157676382528,-0.49349241986821846,1.0178857833155046,-0.10594840453269914,-0.2140050855670619,944055.4365736713,860,0.5341726618705037,0.04244604316546762,0.42338129496402876,0.03201438848920864,0.8067625899280576,8.003597122302159e-05,0.0,25.0,0.05,0.05
regime_fixed_20,Risk-state 20% fixed defensive basket,regime_equal,development_2021_2023,77,0.14484811014849042,0.34726414243697207,0.5584234666073722,0.9627605525126502,-0.49349241986821846,0.2935163830625209,-0.1219467434704487,-0.2140050855670619,151184.54086479053,860,0.49025974025974045,0.046428571428571416,0.46331168831168834,0.025324675324675326,0.6381818181818182,6.331168831168832e-05,0.0,25.0,0.05,0.05
regime_fixed_20,Risk-state 20% fixed defensive basket,regime_equal,holdout_2024_2026,62,1.1053690736041633,0.3475803363131034,2.3354078567213263,5.9909125412429,-0.11925904759241379,9.268639117276306,-0.08367287243623038,-0.0864552742721716,624439.1332431083,146,0.5887096774193551,0.037499999999999985,0.37379032258064515,0.04032258064516129,1.0161290322580645,0.00010080645161290323,0.0,25.0,0.05,0.05
regime_fixed_20,Risk-state 20% fixed defensive basket,regime_equal,2021,26,-0.18436471178733482,0.31597020710408436,-0.478990033189887,-0.5690447211384876,-0.3357439353242052,-0.5491229844831189,-0.15422787063734586,-0.2140050855670619,81037.56007508452,331,0.5346153846153846,0.04230769230769231,0.4230769230769231,0.06346153846153847,1.5992307692307695,0.00015865384615384616,0.0,25.0,0.05,0.05
regime_fixed_20,Risk-state 20% fixed defensive basket,regime_equal,2022,26,-0.19242626994278744,0.29159160683333457,-0.5933189808521585,-0.9159748624165308,-0.2667765440900842,-0.7213013070512285,-0.08069143989456404,-0.08793977162331157,80211.30566660129,362,0.44999999999999996,0.05000000000000001,0.5,0.0,0.0,0.0,0.0,25.0,0.05,0.05
regime_fixed_20,Risk-state 20% fixed defensive basket,regime_equal,2023,25,1.3416292078719292,0.39461431024566584,2.368394915634585,7.818779974148969,-0.15974410153326135,8.398615003587972,-0.05424965682720309,-0.06662400360986771,232587.00320497298,128,0.486,0.047,0.46699999999999997,0.012000000000000002,0.30240000000000006,3.0000000000000004e-05,0.0,25.0,0.05,0.05
regime_fixed_20,Risk-state 20% fixed defensive basket,regime_equal,2024,26,0.8065097710920262,0.38573712389951104,1.7267058425510298,4.107492600328195,-0.10970727285304271,7.35147041866931,-0.08578263426694477,-0.0864552742721716,184074.64675463163,146,0.6423076923076922,0.032692307692307694,0.32499999999999996,0.032692307692307694,0.8238461538461539,8.173076923076924e-05,0.0,25.0,0.05,0.05
regime_fixed_20,Risk-state 20% fixed defensive basket,regime_equal,2025,25,1.7186850510651488,0.3139849134758034,3.3899312352508244,10.908678821093128,-0.08228658931320976,20.886575387433663,-0.06188883230666138,-0.08228658931320963,269719.0406881524,43,0.594,0.037000000000000005,0.369,0.066,1.6632,0.000165,0.0,25.0,0.05,0.05
regime_fixed_20,Risk-state 20% fixed defensive basket,regime_equal,2026,11,0.6909824702107727,0.3428339723805784,1.6973216523141852,4.146898824363489,-0.11925904759241401,5.793962673358845,-0.08083963189782233,-0.08083963189782233,125772.16308171111,74,0.45,0.05,0.5,0.0,0.0,0.0,0.0,25.0,0.05,0.05
regime_trend_20,Risk-state 20% trend-confirmed diversifiers,regime_trend_long,overall,139,0.4992380966477856,0.35083445551444725,1.3315761164652689,2.6763264480230156,-0.49129912409267396,1.0161591424975025,-0.10591351681080151,-0.2140050855670619,933426.1180972744,860,0.5341726618705037,0.035431654676258986,0.43039568345323737,0.054664799241440104,1.3775529408842906,0.00013666199810360028,0.0,25.0,0.05,0.05
regime_trend_20,Risk-state 20% trend-confirmed diversifiers,regime_trend_long,development_2021_2023,77,0.142297077141881,0.34612034660884977,0.5527010527283547,0.9526409564347479,-0.49129912409267396,0.2896342984626194,-0.12201706052075907,-0.2140050855670619,150157.53999993065,860,0.49025974025974045,0.03376623376623376,0.47597402597402594,0.052957773790845,1.334535899529294,0.0001323944344771125,0.0,25.0,0.05,0.05
regime_trend_20,Risk-state 20% trend-confirmed diversifiers,regime_trend_long,holdout_2024_2026,62,1.1015159379686654,0.3473470426613629,2.3312857704679115,5.997722443879996,-0.12090536491901893,9.110562949017593,-0.08343134847403005,-0.08635626406183546,621631.2002032705,146,0.5887096774193551,0.037499999999999985,0.37379032258064515,0.056784814720404996,1.4309773309542058,0.0001419620368010125,0.0,25.0,0.05,0.05
regime_trend_20,Risk-state 20% trend-confirmed diversifiers,regime_trend_long,2021,26,-0.18436073993359958,0.31598269893359,-0.4789239262634754,-0.5687138091257791,-0.33455234529319067,-0.5510669481991881,-0.15422787063734586,-0.2140050855670619,81037.9672269578,331,0.5346153846153846,0.04230769230769231,0.4230769230769231,0.0833400247933293,2.1001686247918983,0.0002083500619833233,0.0,25.0,0.05,0.05
regime_trend_20,Risk-state 20% trend-confirmed diversifiers,regime_trend_long,2022,26,-0.18835530615008933,0.29058969431058124,-0.5792240617663913,-0.9008088709415399,-0.2644014867238865,-0.712383687716507,-0.07971286933949898,-0.08831665865612481,80628.51896433269,362,0.44999999999999996,0.02884615384615385,0.5211538461538462,0.017846708712667417,0.4497370595592189,4.461677178166855e-05,0.0,25.0,0.05,0.05
regime_trend_20,Risk-state 20% trend-confirmed diversifiers,regime_trend_long,2023,25,1.3134540773744656,0.3933744078321429,2.342911624229223,7.719753120269633,-0.16089400238167684,8.163474448591666,-0.055117890041604736,-0.06619891537126578,229810.52965374698,128,0.486,0.030000000000000006,0.484,0.057875740429565996,1.458468658825063,0.00014468935107391499,0.0,25.0,0.05,0.05
regime_trend_20,Risk-state 20% trend-confirmed diversifiers,regime_trend_long,2024,26,0.8066695763137148,0.3855291817756694,1.727638408644862,4.121642521919569,-0.10965939582753337,7.356137339862816,-0.08560666245474631,-0.08635626406183546,184091.44709357823,146,0.6423076923076922,0.032692307692307694,0.32499999999999996,0.047783251519674295,1.2041379382957922,0.00011945812879918573,0.0,25.0,0.05,0.05
regime_trend_20,Risk-state 20% trend-confirmed diversifiers,regime_trend_long,2025,25,1.705555809492596,0.31384823092541636,3.3752226644086485,10.852167641840607,-0.0821130506830815,20.770825043089125,-0.061971736455653514,-0.08211305068308163,268426.80970274983,43,0.594,0.037000000000000005,0.369,0.08266929071665344,2.0832661260596668,0.00020667322679163353,0.0,25.0,0.05,0.05
regime_trend_20,Risk-state 20% trend-confirmed diversifiers,regime_trend_long,2026,11,0.691774501706798,0.3426575576682927,1.699369913307271,4.184863100472627,-0.12090536491901871,5.721619567255284,-0.08039901830354597,-0.08039901830354597,125797.87430378291,74,0.45,0.05,0.5,0.019232882294294776,0.4846686338162283,4.808220573573692e-05,0.0,25.0,0.05,0.05
diversified_trend_overlay_20,Risk-state 20% diversified long/short trend overlay,regime_trend_long_short,overall,139,0.4966905585028252,0.35068517225972257,1.3270966192528835,2.6606525283923097,-0.49225534876569665,1.0090099777447814,-0.1063302400988727,-0.2140050855670619,924710.9023201185,860,0.5341726618705037,0.04172661870503596,0.4241007194244604,0.05671598207695003,1.4292427483391406,0.00014178995519237506,1.985315588650687e-06,25.0,0.05,0.05
diversified_trend_overlay_20,Risk-state 20% diversified long/short trend overlay,regime_trend_long_short,development_2021_2023,77,0.1407716256054652,0.34538633165547344,0.5492754055110007,0.9452933759191778,-0.49225534876569665,0.28597276994235277,-0.12187292047692136,-0.2140050855670619,149545.66815248033,860,0.49025974025974045,0.04512987012987012,0.4646103896103897,0.0542234397922971,1.366430682765887,0.00013555859948074275,2.826660411850003e-06,25.0,0.05,0.05
diversified_trend_overlay_20,Risk-state 20% diversified long/short trend overlay,regime_trend_long_short,holdout_2024_2026,62,1.0969958920388398,0.3479319448955494,2.321635011786408,5.927228047953259,-0.12023737859690975,9.123584569457954,-0.08436841712096117,-0.08838826883606841,618346.8326058503,146,0.5887096774193551,0.037499999999999985,0.37379032258064515,0.05981155878530933,1.5072512813897951,0.00014952889696327333,9.404195985483108e-07,25.0,0.05,0.05
