model_horizon_days,rebalance_every_days,base_policy,exposure_policy,target_volatility,leverage_cap,period,num_rebalances,annualized_net_return,net_sharpe,net_sortino,max_drawdown,calmar,avg_net_return,avg_realized_return_ic,avg_model_target_ic,avg_turnover,annualized_turnover,return_per_annual_turnover,avg_transaction_cost,avg_financing_cost,avg_exposure,min_exposure,max_exposure,leveraged_period_share,deleveraged_period_share,net_hit_rate,risk_anchor,signal_blend,annualized_net_volatility,avg_base_effective_n,avg_base_max_weight,avg_base_top3_weight_share,avg_weighted_score_z,avg_weight_score_correlation,avg_pairwise_correlation,avg_ex_ante_annualized_volatility,optimizer_fallback_rate,pareto_return_sharpe_drawdown
20,10,signal_shrinkage_max_diversification_blend_0.25,vol_target_30pct_max_1p25,0.3,1.25,overall,139,0.44581896900083096,1.2047363812167553,2.5887817161046027,-0.5010697201051587,0.8897344044402995,0.01719469202297321,0.002624454572086001,0.007458261943503612,0.736647500961755,18.563517024236226,0.024015867705391006,0.000736647500961755,0.0,0.5634340374889985,0.5,1.0,0.0,0.9568345323741008,0.5611510791366906,shrinkage_max_diversification,0.25,0.35966892486578333,8.577797050032226,0.156796885153891,0.43817246059090836,2.5111570446494844,0.0941154684158564,0.22467326081983738,0.5185603732794969,0.0,False
20,10,signal_shrinkage_max_diversification_blend_0.25,regime_dd_vol_target_30pct_max_1p25,0.3,1.25,overall,139,0.4234569768274459,1.1895288445313672,2.5398864025968044,-0.49464377264417025,0.8560847224737352,0.016408033602202943,0.002624454572086001,0.007458261943503612,0.7109264853195372,17.915347430052336,0.02363654841083977,0.000710926485319537,0.0,0.5441359681958903,0.5,1.0,0.0,0.9928057553956835,0.5611510791366906,shrinkage_max_diversification,0.25,0.34760186663519854,8.577797050032226,0.156796885153891,0.43817246059090836,2.5111570446494844,0.0941154684158564,0.22467326081983738,0.5185603732794969,0.0,False
20,10,signal_shrinkage_max_diversification_blend_0.25,vol_target_35pct_max_1p25,0.35,1.25,overall,139,0.4914859134399727,1.195965501664657,2.4934435015220484,-0.5503900611378593,0.8929774502538982,0.01904760817345592,0.002624454572086001,0.007458261943503612,0.8214029303054233,20.699353843696667,0.023744022018814814,0.0008214029303054232,0.0,0.6279707691085208,0.5,1.0,0.0,0.9568345323741008,0.5611510791366906,shrinkage_max_diversification,0.25,0.40134914034140656,8.577797050032226,0.156796885153891,0.43817246059090836,2.5111570446494844,0.0941154684158564,0.22467326081983738,0.5185603732794969,0.0,False
20,10,signal_shrinkage_max_diversification_blend_0.25,regime_dd_vol_target_35pct_max_1p25,0.35,1.25,overall,139,0.44939324645293266,1.2007632008496512,2.5102494541450895,-0.5001853112247081,0.8984535058668344,0.0173659247586027,0.002624454572086001,0.007458261943503612,0.7539467349272148,18.99945772016581,0.02365295120902065,0.0007539467349272149,0.0,0.5760527167191363,0.5,1.0,0.0,0.9928057553956835,0.5611510791366906,shrinkage_max_diversification,0.25,0.3644526278013271,8.577797050032226,0.156796885153891,0.43817246059090836,2.5111570446494844,0.0941154684158564,0.22467326081983738,0.5185603732794969,0.0,False
20,10,signal_shrinkage_max_diversification_blend_0.50,static_1x,,1.0,overall,139,0.827283937616798,1.2213529117028015,2.8885041805787917,-0.7488467773556451,1.1047439377894275,0.0323469579879137,0.002624454572086001,0.007458261943503612,1.2658262458203988,31.898821394674048,0.02593462395933301,0.001265826245820399,0.0,1.0,1.0,1.0,0.0,0.0,0.5611510791366906,shrinkage_max_diversification,0.5,0.6674101592462396,9.182553643573641,0.1443784416457863,0.4013800783408094,2.5331168015491983,0.3257101961136781,0.22467326081983738,0.537659825909811,0.0,True
20,10,signal_shrinkage_max_diversification_blend_0.50,legacy_risk_scaled,,1.0,overall,139,0.5020322837139579,1.29013628783407,2.666237518864086,-0.5115277855040943,0.9814369775030327,0.018838989301734402,0.002624454572086001,0.007458261943503612,0.6859316288425334,17.285477046831843,0.029043588577497347,0.0006859316288425336,0.0,0.5341726618705037,0.45,1.0,0.0,0.8705035971223022,0.5611510791366906,shrinkage_max_diversification,0.5,0.3679785886812956,9.182553643573641,0.1443784416457863,0.4013800783408094,2.5331168015491983,0.3257101961136781,0.22467326081983738,0.537659825909811,0.0,True
20,10,signal_shrinkage_max_diversification_blend_0.50,vol_target_25pct_max_1p25,0.25,1.25,overall,139,0.44381120282175734,1.227793797689444,2.8607978943295485,-0.4723325506233148,0.9396159596370837,0.016966882820409222,0.002624454572086001,0.007458261943503612,0.6647558288212572,16.75184688629568,0.02649327001578731,0.0006647558288212571,0.0,0.5240109678483192,0.5,1.0,0.0,0.9568345323741008,0.5611510791366906,shrinkage_max_diversification,0.5,0.3482388067759731,9.182553643573641,0.1443784416457863,0.4013800783408094,2.5331168015491983,0.3257101961136781,0.22467326081983738,0.537659825909811,0.0,False
20,10,signal_shrinkage_max_diversification_blend_0.50,regime_dd_vol_target_25pct_max_1p25,0.25,1.25,overall,139,0.42016871389148114,1.198804031547227,2.756365112825591,-0.47310026196976773,0.8881176944229444,0.01620875337250014,0.002624454572086001,0.007458261943503612,0.6488114558505492,16.35004868743384,0.025698315761861327,0.0006488114558505493,0.0,0.5112842632924098,0.5,1.0,0.0,0.9928057553956835,0.5611510791366906,shrinkage_max_diversification,0.5,0.34072339951995917,9.182553643573641,0.1443784416457863,0.4013800783408094,2.5331168015491983,0.3257101961136781,0.22467326081983738,0.537659825909811,0.0,False
20,10,signal_shrinkage_max_diversification_blend_0.50,vol_target_30pct_max_1p25,0.3,1.25,overall,139,0.4568010757353913,1.2042891116358787,2.670359832214729,-0.5054008762212308,0.9038391052085044,0.017607592594877295,0.002624454572086001,0.007458261943503612,0.703725483967911,17.733882195991356,0.02575866190419651,0.0007037254839679111,0.0,0.554395668120056,0.5,1.0,0.0,0.9568345323741008,0.5611510791366906,shrinkage_max_diversification,0.5,0.36844253518839887,9.182553643573641,0.1443784416457863,0.4013800783408094,2.5331168015491983,0.3257101961136781,0.22467326081983738,0.537659825909811,0.0,False
20,10,signal_shrinkage_max_diversification_blend_0.50,regime_dd_vol_target_30pct_max_1p25,0.3,1.25,overall,139,0.43502120052047033,1.1865966710044362,2.6066114975276875,-0.5003922790846322,0.8693603372862881,0.016861313464855084,0.002624454572086001,0.007458261943503612,0.6810227890441268,17.161774283911996,0.025348264889386952,0.0006810227890441269,0.0,0.536692147093204,0.5,1.0,0.0,0.9928057553956835,0.5611510791366906,shrinkage_max_diversification,0.5,0.3580872167411968,9.182553643573641,0.1443784416457863,0.4013800783408094,2.5331168015491983,0.3257101961136781,0.22467326081983738,0.537659825909811,0.0,False
