policy,period,num_rebalances,annualized_net_return,annualized_net_volatility,net_sharpe,net_sortino,max_drawdown,calmar,expected_shortfall_95_return,worst_rebalance_return,ending_value_100k,maximum_underwater_days,avg_exposure,min_exposure,max_exposure,avg_cash_weight,avg_turnover,annualized_turnover,return_per_annual_turnover,avg_transaction_cost,avg_controller_transaction_cost,avg_financing_cost,leveraged_period_share,deleveraged_period_share,net_hit_rate,drawdown_budget_floor_ratio,drawdown_budget_cushion_multiplier,cash_turnover_bps,cash_proxy
drawdown_budget_78_m2.75,overall,139,0.3326143462991351,0.22049229793385464,1.4164914822990413,2.8459253041359296,-0.21380620404515482,1.5556814536068775,-0.07745155859082328,-0.08671267079984867,487364.7341120888,1032,0.33802128779825946,0.021665063961917246,0.6050000000000001,0.6619787122017405,0.49614621429165573,12.502884600149724,0.02660300858052805,0.0004777074142853514,1.843880000627421e-05,0.0,0.0,1.0,0.5755395683453237,0.78,2.75,5.0,BIL
drawdown_budget_78_m2.75,development_2021_2023,77,0.08846376100642384,0.16750385997323744,0.588204126030923,1.01402628330336,-0.21380620404515482,0.4137567541666879,-0.06956652648505522,-0.084187507817279,129564.83426177331,1032,0.22866087533227727,0.021665063961917246,0.5874946968562618,0.7713391246677227,0.30327430931601246,7.642512594763514,0.011575219524929185,0.0002820354611847597,2.1238848131229082e-05,0.0,0.0,1.0,0.4805194805194805,0.78,2.75,5.0,BIL
drawdown_budget_78_m2.75,confirmation_2024_2026,62,0.7134002560284562,0.26437747883536916,2.185700648411329,4.675177087542486,-0.11896561184678056,5.996693035524133,-0.07911075505135912,-0.08671267079984867,376155.10172105435,146,0.4738398645705275,0.3153617737938214,0.6050000000000001,0.5261601354294724,0.7356806769226965,18.53915305845195,0.038480736082127494,0.000720719356039312,1.4961320883346388e-05,0.0,0.0,1.0,0.6935483870967742,0.78,2.75,5.0,BIL
drawdown_budget_78_m2.75,2021,26,-0.039537194544981946,0.20128844900122558,-0.10260867664906789,-0.13978211595416537,-0.17311872297294983,-0.22838196739216773,-0.07977760390673588,-0.084187507817279,95923.3589842215,331,0.3795695351833964,0.17636002968916004,0.5634542190741618,0.6204304648166036,0.472347386006143,11.903154127354803,-0.003321572931171325,0.00044146925131203205,3.0878134694069935e-05,0.0,0.0,1.0,0.5,0.78,2.75,5.0,BIL
drawdown_budget_78_m2.75,2022,26,-0.04283808156895175,0.03901466893641582,-1.102273495195684,-1.2286878319654035,-0.049205952780176476,-0.8705873811716914,-0.01948739061405498,-0.030798343477449443,95583.2457148242,362,0.048389251889354286,0.021665063961917246,0.15591538399311278,0.9516107481106455,0.08015493487555617,2.0199043588640153,-0.02120797520979839,7.022835885342364e-05,9.926576022127762e-06,0.0,0.0,1.0,0.34615384615384615,0.78,2.75,5.0,BIL
drawdown_budget_78_m2.75,2023,25,0.41704107734773155,0.20136391671105588,1.8358136631127522,5.1775032154971665,-0.13931502100673698,2.9935112117419433,-0.03856005431084053,-0.04119306300983791,141312.63411793672,157,0.2591983574677532,0.03604673694966883,0.5874946968562618,0.7408016425322468,0.35948245897635156,9.058957966204058,0.04603631884633666,0.00033650370587698597,2.297875309933996e-05,0.0,0.0,1.0,0.6,0.78,2.75,5.0,BIL
drawdown_budget_78_m2.75,2024,26,0.45735118620979565,0.2791944236085828,1.4902616766570573,2.9777919168403635,-0.11115300757776714,4.11460918760848,-0.0772296563612898,-0.08671267079984867,147488.01604037159,146,0.48282992376823847,0.3367612555513364,0.6050000000000001,0.5171700762317616,0.6818959329214059,17.18377750961943,0.026615287933853413,0.0006638578462003844,1.8038086720987226e-05,0.0,0.0,1.0,0.6153846153846154,0.78,2.75,5.0,BIL
drawdown_budget_78_m2.75,2025,25,1.127685720551756,0.23875469295699292,3.321578730705556,8.218257239221503,-0.08088177038216915,13.94239660214412,-0.06119943048512048,-0.08088177038216919,211497.40281768955,57,0.48491876082664476,0.4162414791926273,0.605,0.5150812391733554,0.7965254913782391,20.072442382731627,0.05618079250395094,0.0007841818829766758,1.2343608401515964e-05,0.0,0.0,1.0,0.8,0.78,2.75,5.0,BIL
drawdown_budget_78_m2.75,2026,11,0.5355458390546788,0.29476792536449536,1.5984061226761683,3.436539603032998,-0.11896561184678045,4.5016860817260795,-0.08110193710068768,-0.08110193710068768,120588.30317640543,103,0.4274113240665807,0.3153617737938214,0.45,0.5725886759334192,0.7245245844358774,18.25801952778411,0.029332088194982637,0.0007108862726191327,1.3638311816719012e-05,0.0,0.0,1.0,0.6363636363636364,0.78,2.75,5.0,BIL
drawdown_budget_78_m3,overall,139,0.3523229178943774,0.22898114811804393,1.4365423144280929,2.9429751825137274,-0.21560671106912332,1.6340999598172201,-0.07857432435013971,-0.08834538198418308,528473.0999749417,1032,0.3461173840430236,0.016802625645349713,0.6600000000000001,0.6538826159569764,0.5092085745368852,12.832056078329506,0.027456466504177192,0.0004900339745585646,1.917459997829012e-05,0.0,0.0,1.0,0.5755395683453237,0.78,3.0,5.0,BIL
drawdown_budget_78_m3,development_2021_2023,77,0.09377958941744091,0.17279188117073965,0.6032299042247871,1.058954104531204,-0.21560671106912332,0.43495672723923356,-0.07113050922102494,-0.08834538198418308,131508.0118922468,1032,0.2276975656393951,0.016802625645349713,0.6489960107226259,0.7723024343606051,0.3037829870488477,7.655331273630962,0.01225023268953334,0.0002814565256276017,2.2326461421222628e-05,0.0,0.0,1.0,0.4805194805194805,0.78,3.0,5.0,BIL
drawdown_budget_78_m3,confirmation_2024_2026,62,0.7600520024394315,0.2752236785515997,2.2091623785872527,4.810420901190056,-0.12234584501659218,6.212323780479472,-0.08070852459784096,-0.08671267079984867,401856.20052408264,146,0.4931871585120459,0.3338017182357693,0.6600000000000001,0.506812841487954,0.764333900933319,19.261214303519637,0.03946023290445119,0.0007490737095212121,1.5260191412067497e-05,0.0,0.0,1.0,0.6935483870967742,0.78,3.0,5.0,BIL
drawdown_budget_78_m3,2021,26,-0.05184896164381725,0.20236341502430466,-0.16451282316313315,-0.22105341512803114,-0.18405242069659034,-0.2817075779149357,-0.08185654099018792,-0.08834538198418308,94654.98220401365,331,0.3784382686121113,0.16170887716311214,0.6146773298990855,0.6215617313878887,0.47625384782884755,12.001596965286957,-0.004320171873275162,0.00044234963194593723,3.390421588287009e-05,0.0,0.0,1.0,0.5,0.78,3.0,5.0,BIL
drawdown_budget_78_m3,2022,26,-0.03255991487341636,0.031466290010550825,-1.035994308976466,-1.1356821971053725,-0.038671957822917324,-0.8419515511087232,-0.016143316142150768,-0.026142504235550115,96642.39844300089,362,0.0363212269160424,0.016802625645349713,0.13216870868383052,0.9636787730839577,0.06309071491632955,1.5898860158915045,-0.020479402012451114,5.41449707033878e-05,8.945744212938217e-06,0.0,0.0,1.0,0.34615384615384615,0.78,3.0,5.0,BIL
drawdown_budget_78_m3,2023,25,0.44179051040622497,0.2141853885847468,1.818817967959165,5.303662895907542,-0.14438704033498573,3.0597656782855798,-0.03856005431084053,-0.04119306300983791,143760.98325603007,157,0.2699586268200569,0.032532990157938035,0.6489960107226259,0.7300413731799432,0.37473325485546666,9.44327802235776,0.04678359668753251,0.00035053171217771525,2.420154267772505e-05,0.0,0.0,1.0,0.6,0.78,3.0,5.0,BIL
drawdown_budget_78_m3,2024,26,0.4935867565945744,0.2927710233888733,1.5185031916570648,3.0755188862561162,-0.11162182122504072,4.421955771528349,-0.0804114454542535,-0.08671267079984867,151273.05569092042,146,0.5076438033480626,0.36598663057350966,0.6600000000000001,0.4923561966519375,0.7150896797058863,18.020259928588334,0.027390656880121975,0.0006971905949570834,1.7899084748767444e-05,0.0,0.0,1.0,0.6153846153846154,0.78,3.0,5.0,BIL
drawdown_budget_78_m3,2025,25,1.2121768577151628,0.24815728209867144,3.3655959633988184,8.653345790551516,-0.08090927038216922,14.981927929760472,-0.06121318048512048,-0.08090927038216919,219828.08634544915,43,0.5019454521019852,0.45,0.66,0.4980545478980149,0.826564016716124,20.829413221246323,0.058195439537332895,0.0008119817214234356,1.4582295292640021e-05,0.0,0.0,1.0,0.8,0.78,3.0,5.0,BIL
drawdown_budget_78_m3,2026,11,0.543021920295965,0.3022664395976862,1.581389175125657,3.424430772988927,-0.12234584501659218,4.438417342430566,-0.08110193710068768,-0.08110193710068768,120844.22888819868,103,0.4391116943770543,0.3338017182357693,0.45,0.5608883056229458,0.7392972516008748,18.630290740342044,0.029147259581950857,0.0007287337714404637,1.0563480160384604e-05,0.0,0.0,1.0,0.6363636363636364,0.78,3.0,5.0,BIL
drawdown_budget_78_m3.25,overall,139,0.37377670787146444,0.2378246324455876,1.4580377250323557,3.0562260582192544,-0.21755991475067415,1.7180403306363505,-0.07980935262184131,-0.09195132947803393,576405.2969721823,860,0.3525812912401781,0.010135315418792593,0.7150000000000001,0.6474187087598219,0.5208483656486329,13.125378814345549,0.028477403445524976,0.000500348417290125,2.0499948358477304e-05,0.0,0.0,1.0,0.5899280575539568,0.78,3.25,5.0,BIL
drawdown_budget_78_m3.25,development_2021_2023,77,0.10296550050760511,0.17923452636067566,0.6340511694355375,1.144573278704856,-0.21755991475067415,0.47327422712775286,-0.07195173108936681,-0.09195132947803393,134911.92430067025,860,0.22651437948360004,0.010135315418792593,0.715,0.7734856205163999,0.3040210363773295,7.661330116708704,0.01343963762676747,0.00028061624042601387,2.3404795951292806e-05,0.0,0.0,1.0,0.5064935064935064,0.78,3.25,5.0,BIL
drawdown_budget_78_m3.25,confirmation_2024_2026,62,0.804429582401524,0.28605840992529824,2.2242629415953514,4.9358767663409315,-0.1226636273394921,6.558012345217303,-0.08230573130989645,-0.08671267079984867,427245.62707117124,146,0.5091482622927023,0.36057231981314725,0.7150000000000001,0.4908517377072977,0.7901339197436389,19.9113747775397,0.040400504304149376,0.0007732416046858763,1.689231505772256e-05,0.0,0.0,1.0,0.6935483870967742,0.78,3.25,5.0,BIL
drawdown_budget_78_m3.25,2021,26,-0.06291625902766684,0.2017673589969849,-0.2234812112401053,-0.2962932225596663,-0.193877099088698,-0.3245161977531081,-0.08365951473711335,-0.09195132947803393,93515.25854779663,331,0.3716196815828465,0.1436781857156049,0.6659004407240093,0.6283803184171535,0.47475292283085374,11.963773655337514,-0.005258897471668348,0.0004375749655379504,3.7177957292864485e-05,0.0,0.0,1.0,0.5,0.78,3.25,5.0,BIL
drawdown_budget_78_m3.25,2022,26,-0.02244644554408448,0.02437941990132794,-0.9189538028029386,-1.0021469373279093,-0.02937866624953034,-0.7640389578421832,-0.012750807472081313,-0.020872997264546472,97684.92807262272,362,0.026370932964172273,0.010135315418792593,0.10531821868074324,0.9736290670358277,0.048373597764533274,1.2190146636662385,-0.01841359764826441,4.057365368847242e-05,7.799944076058324e-06,0.0,0.0,1.0,0.4230769230769231,0.78,3.25,5.0,BIL
drawdown_budget_78_m3.25,2023,25,0.48147736094310645,0.23008656190451318,1.8263459365630101,5.538060964999783,-0.14911284660300061,3.228946210281909,-0.039288746643656225,-0.04119306300983791,147686.32946862295,142,0.2837540496805884,0.03079121992967137,0.715,0.7162459503194115,0.3923332106229723,9.886796907698901,0.04869902410639967,0.00036702345651664275,2.5309754106302113e-05,0.0,0.0,1.0,0.6,0.78,3.25,5.0,BIL
drawdown_budget_78_m3.25,2024,26,0.5229963870520198,0.3059197205790963,1.5297659820276674,3.1274324890754905,-0.11232292644215314,4.656185550163399,-0.08359210887836446,-0.08671267079984867,154347.22911149822,146,0.5304049232881216,0.3942317532888234,0.7150000000000001,0.46959507671187833,0.7483908514835419,18.859449457385256,0.027731264808857785,0.0007290895047955971,1.9301346687908088e-05,0.0,0.0,1.0,0.6153846153846154,0.78,3.25,5.0,BIL
drawdown_budget_78_m3.25,2025,25,1.2867481011609057,0.25757775089815815,3.3833771864318267,9.027121070196225,-0.08093677038216929,15.898189353060493,-0.06122693048512048,-0.08093677038216919,227178.5838757296,43,0.5166436774737293,0.45,0.715,0.4833563225262707,0.8560880832244868,21.573419697257066,0.05964506875673995,0.0008378456496441844,1.8242433580253433e-05,0.0,0.0,1.0,0.8,0.78,3.25,5.0,BIL
drawdown_budget_78_m3.25,2026,11,0.572483578096296,0.31102022101293053,1.6058567637174839,3.5719496551584675,-0.1226636273394921,4.667101328349373,-0.08110193710068768,-0.08110193710068768,121846.03490604831,88,0.4418702108921044,0.36057231981314725,0.45,0.5581297891078957,0.7389035277201228,18.620368898547095,0.03074501806142872,0.0007307737386122001,8.129789107895705e-06,0.0,0.0,1.0,0.6363636363636364,0.78,3.25,5.0,BIL
drawdown_budget_79_m2.75,overall,139,0.3223657285317336,0.2143432149658559,1.4147723180328573,2.8313907879339277,-0.20386951878737425,1.5812355395214575,-0.07570235040028231,-0.08671267079984867,467046.2981756656,860,0.32722011378751986,0.0211759551135917,0.5775,0.6727798862124802,0.4834211224771309,12.182212286423699,0.026462002217034892,0.00046423473989822326,1.9186382578878522e-05,0.0,0.0,1.0,0.5755395683453237,0.79,2.75,5.0,BIL
drawdown_budget_79_m2.75,development_2021_2023,77,0.08970665930774513,0.16250351012634529,0.6084017106369387,1.0572612679660847,-0.20386951878737425,0.44001996885716255,-0.06665027724508692,-0.07969531868336265,130017.42800192264,860,0.22056037420309574,0.0211759551135917,0.5648160595062488,0.7794396257969043,0.29338973413049213,7.393421300088401,0.01213330820288471,0.00027252676281395316,2.0862971316516152e-05,0.0,0.0,1.0,0.4805194805194805,0.79,2.75,5.0,BIL
drawdown_budget_79_m2.75,confirmation_2024_2026,62,0.6816139546119124,0.25757469726270144,2.1627625838516438,4.570399227052563,-0.11597451072900544,5.877273810661911,-0.0783108612756703,-0.08671267079984867,359218.22585873597,146,0.4596846290778528,0.2924916743163852,0.5775,0.5403153709221471,0.7194278467140856,18.129581737194954,0.037596783229339584,0.0007023236791803005,1.7104167533747926e-05,0.0,0.0,1.0,0.6935483870967742,0.79,2.75,5.0,BIL
drawdown_budget_79_m2.75,2021,26,-0.031755370051952836,0.19506812564524462,-0.07085825452170184,-0.0974444697164508,-0.16620562757810808,-0.19106073912587254,-0.0775315093397777,-0.07969531868336265,96725.32094620445,331,0.3653848371715526,0.16610457033934622,0.5354215808571638,0.6346151628284473,0.45665283332039397,11.507651399673927,-0.002759500522656833,0.00042616889711397825,3.0483936206376477e-05,0.0,0.0,1.0,0.5,0.79,2.75,5.0,BIL
drawdown_budget_79_m2.75,2022,26,-0.03901051181669091,0.03629018913473169,-1.078000708813824,-1.2057570476229404,-0.04517167835981584,-0.8636055429676966,-0.018114119930040827,-0.02854068146949603,95977.63019245195,362,0.045165131629335366,0.0211759551135917,0.14444151716973214,0.9548348683706647,0.07479490248931688,1.8848315427307851,-0.020697081374270523,6.554452088112333e-05,9.250381608189092e-06,0.0,0.0,1.0,0.34615384615384615,0.79,2.75,5.0,BIL
drawdown_budget_79_m2.75,2023,25,0.4043058326597928,0.19606258922355235,1.8339673729203396,5.129764846677438,-0.13627316991519078,2.9668777273722435,-0.03856005431084053,-0.04119306300983791,140052.66224912048,157,0.2523539849926113,0.0352439911199447,0.5648160595062488,0.7476460150073888,0.3509347358798166,8.843555344171378,0.04571756685237044,0.00032800047475207007,2.2934261127721552e-05,0.0,0.0,1.0,0.6,0.79,2.75,5.0,BIL
drawdown_budget_79_m2.75,2024,26,0.43049067320646284,0.2710215178083274,1.457886042467427,2.886404956439569,-0.1100065697984961,3.9133178499703396,-0.07563674380991216,-0.08671267079984867,144684.18533285888,146,0.4639903708980307,0.30897074486479764,0.5775,0.5360096291019694,0.6633986501358579,16.71764598342362,0.025750675282471935,0.0006419629268608837,2.1435723274941082e-05,0.0,0.0,1.0,0.6153846153846154,0.79,2.75,5.0,BIL
drawdown_budget_79_m2.75,2025,25,1.0793169716130424,0.2339740723707181,3.2839527968223976,7.963164581726161,-0.08086802038216923,13.346647618086413,-0.06119255548512048,-0.0808680203821692,206727.15039411208,57,0.47511556972732144,0.3863568582356237,0.5775,0.5248844302726786,0.7837218674698906,19.749791060241243,0.05464953873794848,0.0007704926832803333,1.322918418951075e-05,0.0,0.0,1.0,0.8,0.79,2.75,5.0,BIL
drawdown_budget_79_m2.75,2026,11,0.5213124169243015,0.2865952470250233,1.603923376916424,3.399379011007718,-0.11597451072900544,4.495060282189407,-0.08110193710068768,-0.08110193710068768,120099.10808665345,103,0.41443710148136775,0.2924916743163852,0.45,0.5855628985186323,0.7057377187267027,17.784590511912906,0.029312590389703005,0.0006900649935261203,1.5672725200557674e-05,0.0,0.0,1.0,0.6363636363636364,0.79,2.75,5.0,BIL
drawdown_budget_79_m3,overall,139,0.34118005563017983,0.22227351394227338,1.4358076892640592,2.9260837157176023,-0.20589486346007835,1.6570595783528732,-0.07674277761598239,-0.08671267079984867,504896.7560578646,860,0.335846051913907,0.015508537916560629,0.6300000000000001,0.664153948086093,0.49603313995386566,12.500035126837414,0.027294327749341332,0.00047669601169032604,1.9337128263510115e-05,0.0,0.0,1.0,0.5755395683453237,0.79,3.0,5.0,BIL
drawdown_budget_79_m3,development_2021_2023,77,0.09510009437920952,0.1675519534035563,0.624168028080013,1.1048371349130717,-0.20589486346007835,0.4618866774092633,-0.06808307033818879,-0.08360261973307165,131993.73794228092,860,0.2196401896227763,0.015508537916560629,0.6221217151336258,0.7803598103772238,0.2938990322463088,7.406255612606982,0.012840509341499023,0.0002719820930027502,2.191693924353615e-05,0.0,0.0,1.0,0.4805194805194805,0.79,3.0,5.0,BIL
drawdown_budget_79_m3,confirmation_2024_2026,62,0.7251176893308651,0.2676245173009992,2.1881907613950142,4.69740246346366,-0.11944813848795455,6.070565004275791,-0.07983617995167225,-0.08671267079984867,382515.68894779595,146,0.4801662357270853,0.3085060589953909,0.6300000000000001,0.5198337642729147,0.7470706608164766,18.826180652575207,0.03851645231247036,0.0007309374913507025,1.6133169465735847e-05,0.0,0.0,1.0,0.6935483870967742,0.79,3.0,5.0,BIL
drawdown_budget_79_m3,2021,26,-0.04336564893415784,0.19597114134823648,-0.1309954261710223,-0.17774625962291551,-0.17651913369889793,-0.24567109539598078,-0.0794851598646322,-0.08360261973307165,95528.89024025423,331,0.3640449385107993,0.15220519289508022,0.5840962700259968,0.6359550614892007,0.46011528497949794,11.594905181483348,-0.003740060677978742,0.0004267451320921922,3.337015288726723e-05,0.0,0.0,1.0,0.5,0.79,3.0,5.0,BIL
drawdown_budget_79_m3,2022,26,-0.029369603356394602,0.029214888165954585,-1.0055671870148466,-1.1074985738998233,-0.03567263182826541,-0.8233091266656538,-0.014973491816618978,-0.0241350331427471,96971.2290456788,362,0.03394226390654647,0.015508537916560629,0.121973203038065,0.9660577360934535,0.05888810292969947,1.4839801938284265,-0.019791101982719744,5.057026776339429e-05,8.31783516630187e-06,0.0,0.0,1.0,0.34615384615384615,0.79,3.0,5.0,BIL
drawdown_budget_79_m3,2023,25,0.42891337319571465,0.20828870765934765,1.821313202505773,5.2752886847447025,-0.14084940026216453,3.045191334839719,-0.03856005431084053,-0.04119306300983791,142487.14847953015,157,0.26258509352411147,0.03208175735688952,0.6221217151336258,0.7374149064758885,0.3654454958930659,9.209226496505261,0.04657431037867075,0.0003412968305986607,2.414866529437947e-05,0.0,0.0,1.0,0.6,0.79,3.0,5.0,BIL
drawdown_budget_79_m3,2024,26,0.46450503132206955,0.28393585406900507,1.4871927764614463,2.9769814532657044,-0.11099336699385043,4.184980092979839,-0.07867425616191605,-0.08671267079984867,148235.0470662412,146,0.49097348597624324,0.33410313038282335,0.6300000000000001,0.5090265140237569,0.6947113482879984,17.50672597685756,0.026532946933430425,0.0006756601281954001,1.9051220092563767e-05,0.0,0.0,1.0,0.6153846153846154,0.79,3.0,5.0,BIL
