test_year,rebalance_date,gross_top10_5d_return,net_top10_5d_return,universe_5d_return,net_excess_vs_universe,bottom10_5d_return,long_short_5d_return,spearman_ic,turnover,transaction_cost,top10_holdings
2021,2021-08-16 04:00:00,0.0021037758954664397,0.0013037758954664398,0.00028832807132097904,0.0010154478241454607,0.015397075619648972,-0.013293299724182533,-0.08471012113984185,0.8,0.0008,"MELI,COIN,CRWD,RCL,AMD,AMZN,OXY,EQIX,UAL,KLAC"
2021,2021-08-23 04:00:00,0.023784944396095704,0.022784944396095703,0.013659626845977574,0.009125317550118129,0.04659237319902593,-0.022807428802930223,0.13982538096958688,1.0,0.001,"MELI,COIN,AMD,ROKU,ALB,KLAC,HAL,UBER,QCOM,AMZN"
2021,2021-08-30 04:00:00,-0.00424708248902188,-0.005447082489021881,-0.0032367600319031364,-0.0022103224571187446,-0.00395885212842425,-0.0002882303605976303,-0.03026327965561425,1.2000000000000002,0.0012000000000000001,"PANW,MELI,COIN,OXY,FCX,CRWD,AMD,RCL,ALB,PSX"
2021,2021-09-07 04:00:00,-0.02378314892155136,-0.02478314892155136,-0.016597069120069717,-0.008186079801481644,-0.024445458160025798,0.0006623092384744379,-0.00845743201238238,1.0,0.001,"MDB,PANW,CRWD,COIN,OXY,FCX,LLY,PFE,HAL,DE"
2021,2021-09-14 04:00:00,-0.01643436800540863,-0.01723436800540863,-0.01711892800642229,-0.00011543999898634,-0.00644392641533066,-0.00999044159007797,0.058029517063765225,0.8,0.0008,"MDB,ABNB,CHTR,LLY,OXY,PANW,ADBE,MELI,COIN,DE"
2021,2021-09-21 04:00:00,-0.004172523809374462,-0.005372523809374462,0.0063819131041781465,-0.011754436913552609,0.02155671774002388,-0.02572924154939834,-0.07841270387597216,1.2000000000000002,0.0012000000000000001,"MDB,BLK,OXY,PANW,SNPS,REGN,ADBE,META,MLM,GS"
2021,2021-09-28 04:00:00,-0.025450241364119684,-0.026250241364119683,0.00434515855572904,-0.030595399919848724,0.011797590687661648,-0.03724783205178133,-0.07652132220737315,0.8,0.0008,"MDB,ADBE,UBER,CHTR,BLK,SNPS,EQIX,AMT,META,REGN"
2021,2021-10-05 04:00:00,0.0037779179792990004,0.0029779179792990005,0.0022350123491077217,0.0007429056301912788,0.027058072585258518,-0.023280154605959516,0.06065027118514551,0.8,0.0008,"UBER,EQIX,SNPS,BLK,FCX,REGN,INTU,DHR,TMO,META"
2021,2021-10-12 04:00:00,0.048780266495366445,0.04798026649536644,0.0379925346870329,0.009987731808333546,0.029513004520685143,0.019267261974681302,0.15570706754779945,0.8,0.0008,"MELI,UBER,OXY,CHTR,REGN,EQIX,FCX,INTU,KLAC,SNPS"
2021,2021-10-19 04:00:00,0.01760434157188771,0.01640434157188771,0.01154639940952651,0.0048579421623612,0.013726730144714022,0.0038776114271736883,0.04889387153503455,1.2000000000000002,0.0012000000000000001,"MDB,NET,OXY,ROKU,CMCSA,WBD,KLAC,REGN,EA,UBER"
2021,2021-10-26 04:00:00,0.004544122954720599,0.0031441229547205986,0.0114682271667504,-0.0083241042120298,0.025339713365688504,-0.020795590410967905,-0.0710085381825559,1.4000000000000001,0.0014000000000000002,"COIN,NET,DAL,UAL,PYPL,UBER,FCX,CMCSA,META,MAR"
2021,2021-11-02 04:00:00,0.04583953599826244,0.04443953599826244,0.021256820505033202,0.02318271549322924,0.0016324439912602789,0.04420709200700216,0.318274910243275,1.4000000000000001,0.0014000000000000002,"NET,ANET,CHTR,COIN,FCX,CRWD,VLO,OXY,PSX,WBD"
2021,2021-11-09 05:00:00,-0.002154861476091701,-0.003354861476091701,-0.004501270747753728,0.0011464092716620268,0.01116158499163164,-0.013316446467723342,-0.16014530228999568,1.2000000000000002,0.0012000000000000001,"ANET,NET,ABNB,COIN,INTC,EOG,EQIX,LMT,IBM,FCX"
2021,2021-11-16 05:00:00,-0.05475142912465316,-0.05555142912465316,-0.016730162349094503,-0.03882126677555866,-0.03983016008531845,-0.01492126903933471,-0.15895978173431388,0.8,0.0008,"ABNB,NVDA,COIN,ANET,FCX,SPOT,EQIX,AMT,NET,TTWO"
2021,2021-11-23 05:00:00,-0.04677660986785563,-0.04817660986785563,-0.04999632926496502,0.0018197193971093914,-0.07320251438560706,0.026425904517751425,-0.010278855626996127,1.4000000000000001,0.0014000000000000002,"QCOM,SHOP,NVDA,AMD,UBER,ISRG,FCX,ANET,UNH,BLK"
2021,2021-12-01 05:00:00,0.042002469690805413,0.040802469690805414,0.04995051737379473,-0.009148047682989317,0.12109936603608311,-0.0790968963452777,-0.17763769244477837,1.2000000000000002,0.0012000000000000001,"ABNB,CHTR,INTU,AMD,MLM,SHOP,QCOM,APD,FCX,ALB"
2021,2021-12-08 05:00:00,-0.052229729669525174,-0.053229729669525175,-0.0037441925266441588,-0.049485537142881016,-0.044906954200750596,-0.007322775468774578,-0.26826606336608466,1.0,0.001,"NET,RCL,INTU,OXY,DAL,AMD,SHOP,ALB,COST,FCX"
2021,2021-12-15 05:00:00,0.04123451958254043,0.04043451958254043,0.005993054234956895,0.034441465347583536,-0.01849818011942301,0.05973269970196344,0.3439163086507822,0.8,0.0008,"ROKU,NET,MDB,INTU,DAL,OXY,CRM,ALB,UBER,RCL"
2021,2021-12-22 05:00:00,0.00825377083243936,0.007253770832439359,0.016687984968686845,-0.009434214136247485,0.01781988890597173,-0.009566118073532371,-0.18746432504186572,1.0,0.001,"NET,MDB,PFE,RCL,CRM,MELI,CRWD,FTNT,NOW,INTU"
2021,2021-12-30 05:00:00,-0.09390914657378323,-0.09490914657378323,-0.01287416753939805,-0.08203497903438518,-0.03228227531704679,-0.06162687125673644,-0.05529220524156252,1.0,0.001,"ROKU,MDB,NET,MU,FTNT,UBER,AMD,RCL,NVDA,NOW"
2022,2022-01-03 05:00:00,-0.06393284701819821,-0.06493284701819821,-0.018574328977724337,-0.046358518040473876,-0.03517651638988127,-0.028756330628316937,-0.21367227678366207,1.0,0.001,"MDB,ROKU,ADBE,NET,NVDA,ORCL,FTNT,NOW,OXY,UAL"
2022,2022-01-10 05:00:00,-0.00918729884032347,-0.010787298840323471,-0.017407104806207344,0.006619805965883872,-0.018385131651592647,0.009197832811269176,-0.1665593577910585,1.6,0.0016,"WBD,HON,OXY,NVDA,ABNB,MU,CRWD,TMUS,AMD,VMC"
2022,2022-01-18 05:00:00,-0.06818524913454173,-0.06958524913454173,-0.043143795952829876,-0.02644145318171185,-0.09013006569844693,0.021944816563905206,-0.11506721082290146,1.4000000000000001,0.0014000000000000002,"SHW,WBD,EQIX,SBUX,KLAC,FTNT,MU,OXY,QCOM,ISRG"
2022,2022-01-25 05:00:00,0.030994261536467414,0.029594261536467416,0.04239034938121273,-0.012796087844745313,0.11434072042521856,-0.08334645888875114,-0.09299352150515448,1.4000000000000001,0.0014000000000000002,"ZTS,WBD,EQIX,OXY,HAL,TMO,AAPL,NKE,ECL,SLB"
2022,2022-02-01 05:00:00,0.010206338825146963,0.008406338825146964,-0.0036527072003228927,0.012059046025469856,0.01432108413509169,-0.004114745309944727,-0.08486441194070156,1.8,0.0018000000000000002,"WBD,TTWO,KLAC,PANW,NVDA,NOW,FTNT,UBER,TT,CRWD"
2022,2022-02-08 05:00:00,0.008810304948203151,0.007010304948203151,-0.0033695244529653844,0.010379829401168536,-0.021931806591881674,0.030742111540084827,0.2685973197847797,1.8,0.0018000000000000002,"PYPL,META,SPOT,SHOP,NFLX,NET,COIN,MDB,AMZN,KLAC"
2022,2022-02-15 05:00:00,-0.13985815100285942,-0.14025815100285943,-0.059492887619787604,-0.08076526338307183,-0.03672200378122695,-0.10313614722163247,-0.22605642163771164,0.4,0.0004,"PYPL,META,SHOP,NFLX,SPOT,NET,COIN,AMZN,CHTR,NOW"
2022,2022-02-23 05:00:00,0.07854096005380881,0.07754096005380881,0.04418682875767704,0.033354131296131774,0.07031257839806687,0.00822838165574194,0.20097103006142247,1.0,0.001,"SHOP,ROKU,SPOT,NET,ALB,PYPL,TMO,NFLX,ABNB,PFE"
2022,2022-03-02 05:00:00,-0.09075389987410906,-0.09155389987410906,-0.028176163832741217,-0.06337773604136784,-0.04594564680983977,-0.04480825306426929,-0.2980050573125034,0.8,0.0008,"SHOP,ROKU,NET,PYPL,META,ALB,SPOT,UBER,MELI,COIN"
2022,2022-03-09 05:00:00,0.010591327617501128,0.009791327617501127,0.017989858003904853,-0.008198530386403726,0.043967098445611745,-0.03337577082811062,-0.22407665954714323,0.8,0.0008,"SHOP,ROKU,NET,ALB,OXY,MELI,UBER,FTNT,TGT,CDNS"
2022,2022-03-16 04:00:00,0.11752461183396483,0.11672461183396483,0.02618317066760503,0.0905414411663598,0.042794983046725285,0.07472962878723954,0.1612941892311009,0.8,0.0008,"OXY,ALB,CRWD,MDB,NET,ROKU,COIN,SHOP,PANW,UBER"
2022,2022-03-23 04:00:00,0.061477645169133885,0.06067764516913388,0.03325899139814167,0.027418653770992216,0.046060059217256054,0.015417585951877831,0.0799503178807657,0.8,0.0008,"NET,UAL,COIN,MELI,CRWD,FTNT,ROKU,DAL,MDB,UBER"
2022,2022-03-30 04:00:00,-0.06838166343990139,-0.06898166343990139,-0.02281293301983057,-0.046168730420070817,0.014572001922509969,-0.08295366536241136,-0.5748826738605329,0.6000000000000001,0.0006000000000000001,"SHOP,MDB,NET,UAL,COIN,OXY,CRWD,ROKU,MU,FTNT"
2022,2022-04-06 04:00:00,-0.013355152160725664,-0.014155152160725664,0.0009791257635709464,-0.015134277924296611,-0.0075176487103524895,-0.0058375034503731745,-0.055227414387119304,0.8,0.0008,"SHOP,ROKU,NET,MDB,MELI,COIN,SPOT,MU,UBER,NOW"
2022,2022-04-13 04:00:00,-0.09097877458031547,-0.09217877458031548,-0.018755198855927184,-0.07342357572438829,-0.05372402369637484,-0.03725475088394063,-0.21102092538295691,1.2000000000000002,0.0012000000000000001,"SHOP,USB,WBD,ROKU,OXY,SPOT,UBER,PYPL,ADBE,ABBV"
2022,2022-04-21 04:00:00,-0.011027116905643262,-0.012427116905643262,-0.024687609694853185,0.012260492789209923,-0.03357031549454199,0.022543198588898725,0.017158004328930443,1.4000000000000001,0.0014000000000000002,"SHOP,UBER,CRM,ABNB,OXY,NOW,FTNT,PANW,ALB,CMG"
2022,2022-04-28 04:00:00,-0.01547311845457697,-0.01727311845457697,-0.02669160043605911,0.009418481981482138,-0.0611641563479879,0.04569103789341093,0.10606887387582792,1.8,0.0018000000000000002,"NFLX,ROKU,OXY,UAL,APD,AMT,LIN,CCI,ECL,COST"
2022,2022-05-05 04:00:00,-0.10975958375467545,-0.11115958375467545,-0.060558726575261575,-0.05060085717941388,-0.1632551186509144,0.053495534896238955,-0.004280944090895278,1.4000000000000001,0.0014000000000000002,"NFLX,META,NET,NVDA,SHOP,KLAC,OXY,UAL,HAL,AMD"
2022,2022-05-12 04:00:00,0.06591178014219841,0.0647117801421984,0.008447536948195555,0.05626424319400285,0.007325377045297131,0.05858640309690128,0.2736084807063475,1.2000000000000002,0.0012000000000000001,"COIN,NET,MELI,MDB,NFLX,SHOP,CRWD,META,SPOT,ROKU"
2022,2022-05-19 04:00:00,-0.0050869883841194825,-0.005486988384119483,0.040125274402054524,-0.04561226278617401,0.04911456169153532,-0.0542015500756548,-0.034327542059503946,0.4,0.0004,"NET,MDB,CRWD,TGT,NVDA,NFLX,META,MELI,ROKU,SHOP"
2022,2022-05-26 04:00:00,0.025037987099971563,0.024637987099971562,0.014158429925434679,0.010479557174536884,0.0023318853363298504,0.02270610176364171,0.35769458226985024,0.4,0.0004,"MDB,NET,SHOP,COIN,MELI,ROKU,AMD,NFLX,TGT,NVDA"
2022,2022-06-03 04:00:00,-0.07666348758807011,-0.07726348758807011,-0.051009079327459385,-0.026254408260610727,-0.01429575271056604,-0.06236773487750407,-0.3520911627394882,0.6000000000000001,0.0006000000000000001,"COIN,NET,ROKU,SHOP,MELI,CRWD,TGT,NVDA,RCL,UBER"
2022,2022-06-10 04:00:00,-0.08761483261805557,-0.08801483261805557,-0.06890670276302799,-0.019108129855027578,-0.055595351219137265,-0.032019481398918304,-0.11385458750636714,0.4,0.0004,"COIN,NET,MELI,TGT,SHOP,MDB,ROKU,CRWD,RCL,ABNB"
2022,2022-06-17 04:00:00,0.12508143745322403,0.12468143745322403,0.05688270268026305,0.06779873477296099,0.04322655384615557,0.08185488360706847,0.42264496435266324,0.4,0.0004,"COIN,NET,MDB,MELI,RCL,SHOP,ROKU,CRWD,TJX,NVDA"
2022,2022-06-27 04:00:00,-0.030813683766687493,-0.031613683766687495,-0.021280268977596755,-0.01033341478909074,-0.0736358425194473,0.042822158752759805,-0.049077947822050196,0.8,0.0008,"RCL,ROKU,SHOP,MDB,COIN,ABNB,MELI,UBER,WBD,CRM"
2022,2022-07-05 04:00:00,-0.05102873266663967,-0.05162873266663967,-0.007835978956029443,-0.04379275371061023,-0.007587781689737849,-0.043440950976901815,-0.14571536860743473,0.6000000000000001,0.0006000000000000001,"RCL,COIN,ROKU,MELI,SHOP,NET,MDB,SPOT,META,UBER"
2022,2022-07-12 04:00:00,0.07175513687088866,0.07135513687088867,0.036334254921613726,0.03502088194927494,0.00738693590512036,0.0643682009657683,0.48927652045151226,0.4,0.0004,"MELI,COIN,NET,RCL,SHOP,ROKU,MDB,UAL,UBER,ABNB"
2022,2022-07-19 04:00:00,-0.04183593726112787,-0.042835937261127874,-0.007238306033374503,-0.03559763122775337,-0.03454053107538324,-0.007295406185744632,-0.0456839000156446,1.0,0.001,"ROKU,NET,MDB,HAL,UBER,VLO,SHOP,SLB,EOG,CRWD"
2022,2022-07-26 04:00:00,0.13986715271022415,0.13886715271022415,0.046527433581510604,0.09233971912871355,-0.001479912180109249,0.1413470648903334,0.44446829083440964,1.0,0.001,"COIN,NET,ROKU,SHOP,MDB,RCL,UBER,UAL,NFLX,SPOT"
2022,2022-08-02 04:00:00,0.09752977410534777,0.09712977410534777,0.012459050861063923,0.08467072324428385,0.00128318113581102,0.09624659296953675,0.16089025270140656,0.4,0.0004,"SHOP,ROKU,RCL,COIN,UAL,UBER,FCX,NET,NOW,MDB"
2022,2022-08-09 04:00:00,0.07094042701508682,0.07014042701508683,0.04790021988546231,0.022240207129624517,0.03636675407747813,0.03457367293760869,0.3120428603035467,0.8,0.0008,"ROKU,SHOP,NEM,RCL,UBER,NET,MELI,MDB,PYPL,META"
2022,2022-08-16 04:00:00,-0.1469027330804801,-0.1475027330804801,-0.04278105208829069,-0.1047216809921894,-0.022222306991439438,-0.12468042608904066,-0.3770815377173288,0.6000000000000001,0.0006000000000000001,"NET,ROKU,SHOP,MELI,RCL,UBER,COIN,MDB,TTWO,SPOT"
2022,2022-08-23 04:00:00,-0.01575383803697504,-0.01635383803697504,-0.027425749231921773,0.011071911194946733,-0.024702350243823317,0.008948512206848277,-0.18232567060450566,0.6000000000000001,0.0006000000000000001,"ROKU,COIN,NET,SHOP,MELI,WBD,UBER,FTNT,RCL,NVDA"
2022,2022-08-30 04:00:00,-0.0112260635957634,-0.0120260635957634,-0.002387401802426974,-0.009638661793336426,-0.012830565577585735,0.0016045019818223347,-0.06676651696732108,0.8,0.0008,"COIN,NET,WBD,MELI,RCL,FTNT,AMT,OXY,PANW,FCX"
2022,2022-09-07 04:00:00,0.01938246278104383,0.01818246278104383,0.002020704954418076,0.016161757826625753,0.0018190637697682172,0.017563399011275613,0.07656400368629233,1.2000000000000002,0.0012000000000000001,"MDB,WBD,HAL,PANW,FCX,SLB,OXY,MSFT,SNPS,AAPL"
2022,2022-09-14 04:00:00,-0.06620463719192289,-0.06760463719192289,-0.04567057950742763,-0.02193405768449526,-0.016393143229519968,-0.04981149396240292,-0.16552925571723753,1.4000000000000001,0.0014000000000000002,"MDB,COIN,REGN,FCX,ROKU,SHOP,NFLX,META,CRWD,OXY"
2022,2022-09-21 04:00:00,-0.0136409628376731,-0.0140409628376731,-0.021856423042848662,0.007815460205175562,-0.025218702853311188,0.011577740015638088,-0.08772883151722052,0.4,0.0004,"MDB,REGN,NVDA,ROKU,COIN,RCL,NFLX,CRWD,FCX,SHOP"
2022,2022-09-28 04:00:00,-0.008810045351818499,-0.0104100453518185,0.025426278982527493,-0.03583632433434599,0.054286446357688256,-0.06309649170950675,-0.24907046646218126,1.6,0.0016,"MDB,BLK,ORCL,D,EXC,PEG,ED,MCD,NFLX,NET"
2022,2022-10-05 04:00:00,-0.06816096313921492,-0.06956096313921492,-0.0573823286231112,-0.012178634516103723,-0.030729066227084444,-0.037431896912130475,-0.20853365267950658,1.4000000000000001,0.0014000000000000002,"COIN,SHOP,MDB,RCL,REGN,NET,SPOT,FCX,NFLX,ADBE"
2022,2022-10-12 04:00:00,0.042725742280389147,0.041725742280389146,0.0357445935393025,0.005981148741086649,0.03679551262737607,0.005930229653013076,0.16201109086304424,1.0,0.001,"COIN,SHOP,RCL,HAL,ROKU,FCX,WBD,ADBE,DAL,UAL"
2022,2022-10-19 04:00:00,0.06852447847925282,0.06752447847925282,0.04598829186741276,0.021536186611840057,0.07031787153527569,-0.0017933930560228711,-0.029340674338538045,1.0,0.001,"COIN,RCL,NET,SHOP,ROKU,UBER,NVDA,ABNB,AMD,FCX"
2022,2022-10-26 04:00:00,-0.03400729783759386,-0.034607297837593864,-0.011563311251760073,-0.023043986585833794,-0.04407835985388869,0.010071062016294832,-0.17761775219153117,0.6000000000000001,0.0006000000000000001,"COIN,NET,RCL,SHOP,NFLX,UBER,AMD,WBD,NVDA,SPOT"
2022,2022-11-02 04:00:00,-0.056902562028103565,-0.05750256202810357,-0.00012857419382333225,-0.057373987834280236,-0.00678074421550994,-0.05012181781259362,-0.0760480060470873,0.6000000000000001,0.0006000000000000001,"META,NET,COIN,SHOP,MDB,NFLX,UBER,FCX,RCL,AMD"
2022,2022-11-09 05:00:00,0.1669439046110816,0.16634390461108162,0.06419861313699533,0.10214529147408628,0.11644331199895537,0.050500592612126236,0.28904934501724916,0.6000000000000001,0.0006000000000000001,"NET,COIN,META,SHOP,MELI,NFLX,ROKU,SPOT,UBER,FCX"
2022,2022-11-16 05:00:00,-0.003921129044775912,-0.004721129044775912,0.013033877625306486,-0.0177550066700824,0.0070667096606924495,-0.01098783870546836,-0.3133327853739319,0.8,0.0008,"COIN,ROKU,SHOP,META,SPOT,NOW,WBD,AMD,NVDA,FCX"
2022,2022-11-23 05:00:00,0.040984018030159844,0.04038401803015984,0.013028738659020165,0.027355279371139678,0.010879309789672139,0.030104708240487707,0.1779675917282846,0.6000000000000001,0.0006000000000000001,"MDB,META,COIN,NET,ROKU,SHOP,NOW,NVDA,AMD,CRWD"
2022,2022-12-01 05:00:00,-0.03146257429412118,-0.03226257429412118,-0.029635574807373305,-0.002626999486747876,-0.0042061692583511695,-0.02725640503577001,-0.38726771676914257,0.8,0.0008,"CRWD,COIN,MDB,ROKU,NET,WBD,SPOT,TGT,UBER,NVDA"
2022,2022-12-08 05:00:00,-0.04300548429408242,-0.043805484294082424,-0.01951672349454249,-0.024288760799539934,-0.013880411266777831,-0.02912507302730459,-0.23370704938615214,0.8,0.0008,"COIN,ROKU,NET,SHOP,COP,PSX,WBD,SPOT,META,TGT"
2022,2022-12-15 05:00:00,-0.03611889733243896,-0.03711889733243896,-0.015997797996658337,-0.021121099335780626,-0.008295567631080577,-0.027823329701358385,-0.20116715259972281,1.0,0.001,"COIN,MDB,NET,CRWD,SPOT,NVDA,INTU,SHOP,NFLX,META"
2022,2022-12-22 05:00:00,0.01722764523416048,0.01602764523416048,0.0073042330952728385,0.00872341213888764,0.013856873080149202,0.003370772154011277,0.05474363394404394,1.2000000000000002,0.0012000000000000001,"NET,TGT,WFC,PYPL,MAR,MDB,HAL,CRWD,AMGN,SHOP"
2022,2022-12-30 05:00:00,0.03794281937234338,0.03654281937234338,0.028076343387210212,0.00846647598513317,0.02183649889961052,0.01610632047273286,0.2023423417633647,1.4000000000000001,0.0014000000000000002,"COIN,NET,PANW,CHTR,WBD,HAL,NKE,SPOT,CRWD,EQIX"
2023,2023-01-03 05:00:00,0.10539525546243925,0.10439525546243925,0.040751890268404735,0.06364336519403452,0.01709058729031358,0.08830466817212566,0.3816171225172249,1.0,0.001,"COIN,NET,PANW,UAL,ALB,CMG,SRE,ROKU,BMY,WBD"
2023,2023-01-10 05:00:00,0.037901822972741715,0.03630182297274172,0.006142215077558828,0.03015960789518289,0.0474303366335902,-0.009528513660848482,0.4238372898041268,1.6,0.0016,"PANW,CRWD,SHOP,UNH,NVDA,NKE,ALB,AAPL,ANET,NFLX"
2023,2023-01-18 05:00:00,0.06590658573057576,0.06450658573057576,0.02682691848556849,0.037679667245007264,0.010974050523929513,0.054932535206646246,0.2443096687580866,1.4000000000000001,0.0014000000000000002,"COIN,UNH,LMT,WBD,RCL,UAL,SHOP,NET,NVDA,MDB"
2023,2023-01-25 05:00:00,0.086609109658831,0.08560910965883099,0.02561703555617,0.059992074102661,0.01158144904753529,0.0750276606112957,0.16859359421509934,1.0,0.001,"COIN,JNJ,NET,CRWD,MDB,AMD,PFE,ABBV,UAL,NVDA"
2023,2023-02-01 05:00:00,-0.005673867233435,-0.006873867233434999,-0.007551011822101312,0.0006771445886663129,0.006185654339808099,-0.011859521573243098,0.0652647975774798,1.2000000000000002,0.0012000000000000001,"COIN,AMD,AMGN,SHOP,PFE,NEE,ABBV,IBM,WBD,SHW"
2023,2023-02-08 05:00:00,0.04868262107728817,0.04748262107728817,0.015411765147004186,0.032070855930283984,0.010234424606501931,0.03844819647078624,-0.060971057201684074,1.2000000000000002,0.0012000000000000001,"NET,META,MDB,AMGN,SHOP,SPOT,AMD,AMZN,ROKU,NEE"
